customer_id,age,income,gender,city,registration_date,last_purchase_date,total_purchases,total_spent,avg_order_value,days_since_last_purchase,favorite_category,payment_method,loyalty_score,true_segment
CUST_000880,18,33.0,Ж,Москва,2024-07-22,2025-06-12,21,3082.73,146.8,84,Красота,Электронный кошелек,6.3,Потенциальные лояльные
CUST_000881,32,95.0,М,Екатеринбург,2023-12-27,2025-06-11,4,3693.27,923.32,85,Спорт,Карта,7.2,Потенциальные лояльные
CUST_000882,35,73.0,М,Москва,2023-06-29,2025-07-23,9,4516.55,501.84,43,Красота,Наличные,5.2,Потенциальные лояльные
CUST_000883,35,89.0,М,Новосибирск,2023-02-01,2025-06-10,12,5480.64,456.72,86,Дом и сад,Карта,5.0,Потенциальные лояльные
CUST_000884,46,50.0,М,Новосибирск,2024-03-15,2025-06-28,8,1748.69,218.59,68,Дом и сад,Карта,7.3,Потенциальные лояльные
CUST_000885,30,26.0,Ж,Нижний Новгород,2023-11-02,2025-08-02,7,1089.23,155.6,33,Дом и сад,Электронный кошелек,8.0,Потенциальные лояльные
CUST_000886,44,117.0,Ж,СПб,2023-03-18,2025-07-02,8,4544.26,568.03,64,Красота,Карта,8.5,Потенциальные лояльные
CUST_000887,34,69.0,М,Новосибирск,2023-11-27,2025-08-26,18,8816.38,489.8,9,Спорт,Карта,8.1,Потенциальные лояльные
CUST_000888,37,115.0,М,СПб,2024-03-18,2025-07-22,4,2133.12,533.28,44,Электроника,Электронный кошелек,8.9,Потенциальные лояльные
CUST_000889,28,85.0,Ж,Москва,2024-05-27,2025-08-21,6,1000.0,166.67,14,Дом и сад,Карта,3.7,Потенциальные лояльные
CUST_000890,27,82.0,Ж,СПб,2024-06-20,2025-08-13,17,3814.25,224.37,22,Электроника,Электронный кошелек,4.2,Потенциальные лояльные
CUST_000891,46,83.0,М,Екатеринбург,2022-12-12,2025-08-27,4,1000.0,250.0,8,Одежда,Электронный кошелек,5.9,Потенциальные лояльные
CUST_000892,34,25.0,Ж,Нижний Новгород,2025-01-06,2025-06-30,14,1319.67,94.26,66,Одежда,Электронный кошелек,4.8,Потенциальные лояльные
CUST_000893,33,65.0,М,СПб,2024-01-18,2025-07-27,8,2146.26,268.28,39,Электроника,Карта,5.7,Потенциальные лояльные
CUST_000894,45,56.0,М,Нижний Новгород,2023-12-07,2025-06-25,8,2123.82,265.48,71,Красота,Электронный кошелек,5.5,Потенциальные лояльные
CUST_000895,34,73.0,М,Екатеринбург,2023-04-25,2025-08-08,9,4540.39,504.49,27,Дом и сад,Карта,6.0,Потенциальные лояльные
CUST_000896,26,57.0,Ж,СПб,2024-11-12,2025-08-07,7,1781.04,254.43,28,Одежда,Карта,6.6,Потенциальные лояльные
CUST_000897,33,113.0,М,Москва,2023-10-29,2025-06-14,10,6514.63,651.46,82,Электроника,Электронный кошелек,7.5,Потенциальные лояльные
CUST_000898,30,85.0,Ж,СПб,2024-07-24,2025-08-29,7,5716.75,816.68,6,Спорт,Карта,8.2,Потенциальные лояльные
CUST_000899,18,83.0,М,Нижний Новгород,2022-09-29,2025-08-18,12,4172.69,347.72,17,Дом и сад,Карта,5.3,Потенциальные лояльные
CUST_000900,39,77.0,Ж,СПб,2025-03-06,2025-07-11,5,2261.26,452.25,55,Спорт,Наличные,5.5,Потенциальные лояльные
CUST_000901,45,73.0,Ж,Екатеринбург,2024-10-18,2025-06-12,15,4356.94,290.46,84,Одежда,Карта,5.0,Потенциальные лояльные
CUST_000902,34,81.0,Ж,СПб,2022-10-22,2025-08-25,7,3746.02,535.15,10,Красота,Электронный кошелек,5.3,Потенциальные лояльные
CUST_000903,36,57.0,Ж,Екатеринбург,2023-01-26,2025-06-20,13,2728.88,209.91,76,Спорт,Карта,5.4,Потенциальные лояльные
CUST_000904,39,97.0,М,Новосибирск,2024-08-06,2025-07-19,16,5585.72,349.11,47,Красота,Наличные,5.3,Потенциальные лояльные
CUST_000905,46,68.0,М,Екатеринбург,2024-04-07,2025-06-29,1,1000.0,1000.0,67,Красота,Электронный кошелек,4.0,Потенциальные лояльные
CUST_000906,40,118.0,М,Москва,2024-08-17,2025-06-09,17,9629.25,566.43,87,Одежда,Карта,7.5,Потенциальные лояльные
CUST_000907,36,67.0,М,Нижний Новгород,2024-06-15,2025-08-23,18,9770.3,542.79,12,Спорт,Карта,7.3,Потенциальные лояльные
CUST_000908,40,96.0,Ж,Екатеринбург,2024-01-19,2025-06-10,7,2602.09,371.73,86,Спорт,Карта,5.9,Потенциальные лояльные
CUST_000909,22,144.0,М,Москва,2025-01-18,2025-08-11,7,9275.13,1325.02,24,Электроника,Карта,8.4,Потенциальные лояльные
CUST_000910,45,83.0,М,Нижний Новгород,2024-06-21,2025-06-29,25,6718.21,268.73,67,Дом и сад,Электронный кошелек,3.5,Потенциальные лояльные
CUST_000911,29,107.0,Ж,СПб,2023-06-01,2025-08-18,7,3952.4,564.63,17,Спорт,Электронный кошелек,6.6,Потенциальные лояльные
CUST_000912,37,96.0,М,Новосибирск,2022-11-18,2025-06-07,3,1260.64,420.21,89,Дом и сад,Электронный кошелек,5.4,Потенциальные лояльные
CUST_000913,36,117.0,Ж,СПб,2024-11-26,2025-08-03,5,1492.26,298.45,32,Дом и сад,Наличные,3.5,Потенциальные лояльные
CUST_000914,38,108.0,М,Нижний Новгород,2023-06-08,2025-07-07,17,9672.61,568.98,59,Дом и сад,Карта,5.5,Потенциальные лояльные
CUST_000915,48,111.0,М,СПб,2022-10-22,2025-07-29,17,14060.8,827.11,37,Одежда,Наличные,5.9,Потенциальные лояльные
CUST_000916,40,77.0,Ж,Москва,2023-12-04,2025-08-06,3,1000.0,333.33,29,Спорт,Карта,4.7,Потенциальные лояльные
CUST_000917,38,120.0,М,Нижний Новгород,2022-12-22,2025-07-11,2,1977.61,988.81,55,Спорт,Карта,8.5,Потенциальные лояльные
CUST_000918,37,53.0,Ж,Москва,2023-03-07,2025-08-22,15,5025.72,335.05,13,Одежда,Электронный кошелек,6.4,Потенциальные лояльные
CUST_000919,26,63.0,Ж,Нижний Новгород,2023-08-18,2025-07-08,12,5828.83,485.74,58,Электроника,Карта,7.2,Потенциальные лояльные
CUST_000920,49,86.0,Ж,Москва,2025-02-22,2025-07-14,9,4170.51,463.39,52,Красота,Электронный кошелек,8.4,Потенциальные лояльные
CUST_000921,47,99.0,Ж,Новосибирск,2025-03-08,2025-07-21,12,3492.31,291.03,45,Электроника,Карта,4.7,Потенциальные лояльные
CUST_000922,43,66.0,М,Нижний Новгород,2023-07-28,2025-06-11,22,5768.93,262.22,85,Спорт,Карта,5.5,Потенциальные лояльные
CUST_000923,26,69.0,Ж,СПб,2024-07-03,2025-08-05,7,1000.0,142.86,30,Одежда,Карта,4.2,Потенциальные лояльные
CUST_000924,38,95.0,Ж,Нижний Новгород,2024-04-05,2025-07-13,15,7453.0,496.87,53,Дом и сад,Карта,4.8,Потенциальные лояльные
CUST_000925,31,194.0,М,Москва,2022-11-23,2025-06-17,14,25431.09,1816.51,79,Электроника,Карта,8.6,Потенциальные лояльные
CUST_000926,37,69.0,Ж,Екатеринбург,2023-04-15,2025-07-23,4,1209.83,302.46,43,Электроника,Электронный кошелек,4.0,Потенциальные лояльные
CUST_000927,19,83.0,Ж,Нижний Новгород,2024-03-07,2025-08-02,18,7688.16,427.12,33,Электроника,Карта,5.7,Потенциальные лояльные
CUST_000928,28,59.0,Ж,Екатеринбург,2023-07-23,2025-07-31,7,1140.81,162.97,35,Электроника,Электронный кошелек,4.1,Потенциальные лояльные
CUST_000929,30,77.0,М,Нижний Новгород,2024-06-15,2025-07-31,17,6679.12,392.89,35,Одежда,Карта,7.2,Потенциальные лояльные
CUST_000930,33,99.0,Ж,Москва,2023-08-06,2025-06-08,13,8986.65,691.28,88,Красота,Карта,7.2,Потенциальные лояльные
CUST_000931,37,52.0,Ж,СПб,2025-01-29,2025-07-11,18,6639.44,368.86,55,Красота,Наличные,6.9,Потенциальные лояльные
CUST_000932,34,93.0,М,СПб,2022-11-03,2025-08-13,14,4198.96,299.93,22,Спорт,Карта,4.7,Потенциальные лояльные
CUST_000933,47,87.0,Ж,Екатеринбург,2023-08-09,2025-07-15,10,1877.75,187.77,51,Спорт,Наличные,3.6,Потенциальные лояльные
CUST_000934,32,58.0,М,Москва,2023-03-22,2025-08-25,18,4098.6,227.7,10,Электроника,Карта,6.8,Потенциальные лояльные
CUST_000935,28,110.0,Ж,СПб,2024-05-30,2025-07-10,9,5735.57,637.29,56,Электроника,Карта,5.2,Потенциальные лояльные
CUST_000936,20,112.0,М,СПб,2023-04-15,2025-08-11,10,5304.7,530.47,24,Спорт,Карта,3.4,Потенциальные лояльные
CUST_000937,43,99.0,Ж,Екатеринбург,2022-09-30,2025-06-14,4,3743.25,935.81,82,Дом и сад,Карта,9.5,Потенциальные лояльные
CUST_000938,25,118.0,М,Москва,2024-08-27,2025-06-14,10,5556.67,555.67,82,Электроника,Электронный кошелек,5.6,Потенциальные лояльные
CUST_000939,29,148.0,Ж,Москва,2023-10-07,2025-06-15,7,6690.78,955.83,81,Спорт,Карта,6.5,Потенциальные лояльные
CUST_000940,34,89.0,Ж,Москва,2024-12-27,2025-08-03,11,3712.48,337.5,32,Красота,Карта,7.8,Потенциальные лояльные
CUST_000941,27,35.0,М,Новосибирск,2023-05-27,2025-06-09,6,1199.17,199.86,87,Электроника,Карта,5.8,Потенциальные лояльные
CUST_000942,33,104.0,М,Москва,2023-12-04,2025-06-22,18,1000.0,55.56,74,Дом и сад,Карта,2.8,Потенциальные лояльные
CUST_000943,31,150.0,М,СПб,2023-12-07,2025-08-14,15,21055.17,1403.68,21,Спорт,Карта,8.1,Потенциальные лояльные
CUST_000944,24,44.0,Ж,Нижний Новгород,2022-12-14,2025-06-07,12,2051.57,170.96,89,Дом и сад,Электронный кошелек,5.5,Потенциальные лояльные
CUST_000945,41,76.0,М,СПб,2023-12-12,2025-07-21,14,4274.07,305.29,45,Красота,Наличные,4.0,Потенциальные лояльные
CUST_000946,45,74.0,Ж,Новосибирск,2022-11-08,2025-07-29,12,3335.29,277.94,37,Красота,Карта,4.5,Потенциальные лояльные
CUST_000947,44,102.0,М,Екатеринбург,2022-11-27,2025-08-11,10,1864.19,186.42,24,Дом и сад,Наличные,6.1,Потенциальные лояльные
CUST_000948,36,80.0,Ж,Нижний Новгород,2023-01-04,2025-08-24,10,3040.12,304.01,11,Спорт,Карта,5.9,Потенциальные лояльные
CUST_000949,18,107.0,М,Москва,2024-10-05,2025-08-18,20,12108.75,605.44,17,Спорт,Карта,6.1,Потенциальные лояльные
CUST_000950,33,81.0,М,Екатеринбург,2023-05-28,2025-06-22,17,14875.88,875.05,74,Спорт,Карта,10.0,Потенциальные лояльные
CUST_000951,18,56.0,Ж,Новосибирск,2022-11-09,2025-06-23,2,1000.0,500.0,73,Спорт,Карта,5.3,Потенциальные лояльные
CUST_000952,49,92.0,Ж,Нижний Новгород,2023-04-14,2025-06-11,7,1436.34,205.19,85,Одежда,Электронный кошелек,6.6,Потенциальные лояльные
CUST_000953,27,77.0,М,Екатеринбург,2024-06-15,2025-06-15,13,1579.44,121.5,81,Красота,Электронный кошелек,4.5,Потенциальные лояльные
CUST_000954,42,82.0,Ж,Москва,2024-03-23,2025-08-18,16,5529.53,345.6,17,Одежда,Карта,7.3,Потенциальные лояльные
CUST_000955,39,65.0,Ж,Новосибирск,2023-03-02,2025-06-20,5,1687.76,337.55,76,Красота,Наличные,5.3,Потенциальные лояльные
CUST_000956,27,90.0,М,Москва,2022-12-02,2025-08-18,11,1570.05,142.73,17,Одежда,Карта,3.8,Потенциальные лояльные
CUST_000957,29,57.0,М,СПб,2024-03-30,2025-06-14,11,4031.03,366.46,82,Одежда,Карта,7.9,Потенциальные лояльные
CUST_000958,41,85.0,М,Москва,2024-11-27,2025-08-05,11,5145.36,467.76,30,Спорт,Наличные,4.7,Потенциальные лояльные
CUST_000959,30,95.0,Ж,СПб,2023-12-24,2025-08-03,18,9708.65,539.37,32,Спорт,Карта,5.2,Потенциальные лояльные
CUST_000960,21,106.0,М,СПб,2023-09-30,2025-06-26,10,5317.98,531.8,70,Красота,Карта,6.7,Потенциальные лояльные
CUST_000961,38,132.0,М,Москва,2023-06-10,2025-06-07,7,3748.11,535.44,89,Спорт,Карта,3.1,Потенциальные лояльные
CUST_000962,39,92.0,Ж,Москва,2023-09-06,2025-07-18,12,12516.23,1043.02,48,Электроника,Карта,8.5,Потенциальные лояльные
CUST_000963,31,64.0,М,Нижний Новгород,2023-09-24,2025-06-15,19,6401.2,336.91,81,Спорт,Электронный кошелек,8.6,Потенциальные лояльные
CUST_000964,27,90.0,М,Москва,2024-07-24,2025-06-18,19,3337.69,175.67,78,Красота,Электронный кошелек,6.4,Потенциальные лояльные
CUST_000965,31,102.0,М,Нижний Новгород,2023-01-20,2025-08-02,13,5493.16,422.55,33,Дом и сад,Карта,5.6,Потенциальные лояльные
CUST_000966,40,38.0,Ж,СПб,2024-05-01,2025-08-23,17,3265.29,192.08,12,Дом и сад,Карта,5.1,Потенциальные лояльные
CUST_000967,39,84.0,М,Нижний Новгород,2023-03-06,2025-06-18,15,1872.51,124.83,78,Красота,Наличные,3.7,Потенциальные лояльные
CUST_000968,32,65.0,Ж,Нижний Новгород,2023-08-21,2025-08-28,10,2138.85,213.88,7,Электроника,Карта,4.2,Потенциальные лояльные
CUST_000969,34,86.0,М,Москва,2022-12-11,2025-07-08,13,3224.36,248.03,58,Спорт,Карта,7.6,Потенциальные лояльные
CUST_000970,30,61.0,М,Нижний Новгород,2024-09-04,2025-08-23,8,2704.92,338.11,12,Одежда,Электронный кошелек,7.3,Потенциальные лояльные
CUST_000971,25,108.0,М,Москва,2024-06-26,2025-07-17,15,18365.58,1224.37,49,Электроника,Карта,8.4,Потенциальные лояльные
CUST_000972,28,82.0,М,Екатеринбург,2024-09-06,2025-07-07,15,5304.2,353.61,59,Электроника,Карта,4.9,Потенциальные лояльные
CUST_000973,29,32.0,Ж,Новосибирск,2023-03-30,2025-08-03,23,3663.91,159.3,32,Спорт,Электронный кошелек,5.9,Потенциальные лояльные
CUST_000974,36,120.0,Ж,СПб,2024-10-15,2025-08-13,3,1376.71,458.9,22,Электроника,Наличные,6.4,Потенциальные лояльные
CUST_000975,38,90.0,М,Нижний Новгород,2025-02-14,2025-08-22,6,1412.52,235.42,13,Спорт,Карта,4.3,Потенциальные лояльные
CUST_000976,31,77.0,Ж,Нижний Новгород,2022-10-31,2025-07-12,11,2548.45,231.68,54,Спорт,Карта,4.7,Потенциальные лояльные
CUST_000977,36,81.0,М,Нижний Новгород,2023-01-15,2025-07-30,19,15977.6,840.93,36,Одежда,Карта,10.0,Потенциальные лояльные
CUST_000978,38,109.0,М,Москва,2025-01-16,2025-07-17,12,5986.06,498.84,49,Красота,Карта,5.7,Потенциальные лояльные
CUST_000979,31,88.0,М,Новосибирск,2024-08-20,2025-08-25,18,10145.68,563.65,10,Одежда,Карта,6.9,Потенциальные лояльные
CUST_000980,27,68.0,М,Нижний Новгород,2025-01-25,2025-06-14,15,4460.46,297.36,82,Красота,Электронный кошелек,5.1,Потенциальные лояльные
CUST_000981,36,78.0,М,Нижний Новгород,2023-09-08,2025-06-28,14,6943.58,495.97,68,Одежда,Наличные,7.9,Потенциальные лояльные
CUST_000982,41,90.0,Ж,Новосибирск,2024-01-03,2025-06-13,4,1992.33,498.08,83,Красота,Карта,6.7,Потенциальные лояльные
CUST_000983,41,91.0,М,Екатеринбург,2025-01-21,2025-07-19,12,7411.09,617.59,47,Электроника,Электронный кошелек,6.6,Потенциальные лояльные
CUST_000984,36,75.0,Ж,Новосибирск,2025-02-13,2025-08-05,15,6590.17,439.34,30,Красота,Наличные,7.7,Потенциальные лояльные
CUST_000985,29,103.0,М,СПб,2023-08-04,2025-07-14,17,7629.69,448.81,52,Электроника,Карта,5.8,Потенциальные лояльные
CUST_000986,34,68.0,М,Нижний Новгород,2023-12-11,2025-08-06,13,4739.89,364.61,29,Электроника,Электронный кошелек,5.2,Потенциальные лояльные
CUST_000987,41,67.0,Ж,Москва,2024-01-05,2025-08-13,9,1930.34,214.48,22,Красота,Электронный кошелек,3.3,Потенциальные лояльные
CUST_000988,30,90.0,Ж,Москва,2024-02-16,2025-08-30,8,5556.2,694.52,5,Электроника,Электронный кошелек,6.8,Потенциальные лояльные
CUST_000989,36,79.0,М,Москва,2024-01-03,2025-07-12,23,9428.36,409.93,54,Электроника,Карта,7.0,Потенциальные лояльные
CUST_000990,38,55.0,М,Нижний Новгород,2023-12-20,2025-08-04,17,5363.29,315.49,31,Электроника,Карта,7.1,Потенциальные лояльные
CUST_000991,23,112.0,М,Екатеринбург,2023-12-24,2025-07-11,14,12130.87,866.49,55,Спорт,Карта,6.7,Потенциальные лояльные
CUST_000992,34,79.0,Ж,Москва,2024-11-25,2025-06-09,8,3292.84,411.61,87,Спорт,Электронный кошелек,5.4,Потенциальные лояльные
CUST_000993,35,44.0,Ж,Новосибирск,2023-05-10,2025-06-12,7,2026.73,289.53,84,Красота,Карта,7.3,Потенциальные лояльные
CUST_000994,27,66.0,М,Новосибирск,2024-02-26,2025-06-22,7,1642.15,234.59,74,Одежда,Карта,6.0,Потенциальные лояльные
CUST_000995,34,106.0,М,СПб,2024-06-10,2025-08-11,14,5377.64,384.12,24,Одежда,Карта,5.5,Потенциальные лояльные
CUST_000996,39,97.0,Ж,Москва,2025-01-09,2025-08-10,9,5028.6,558.73,25,Одежда,Карта,6.7,Потенциальные лояльные
CUST_000997,29,138.0,М,Москва,2024-11-07,2025-06-30,13,10546.03,811.23,66,Красота,Электронный кошелек,5.6,Потенциальные лояльные
CUST_000998,45,78.0,М,СПб,2024-06-01,2025-07-27,14,4758.6,339.9,39,Дом и сад,Электронный кошелек,3.8,Потенциальные лояльные
CUST_000999,40,104.0,Ж,Екатеринбург,2023-06-30,2025-08-27,15,9055.02,603.67,8,Электроника,Карта,6.5,Потенциальные лояльные
CUST_001000,29,45.0,М,Новосибирск,2023-09-28,2025-08-17,10,1638.33,163.83,18,Электроника,Карта,6.2,Потенциальные лояльные
CUST_001001,37,99.0,М,Екатеринбург,2024-07-11,2025-06-23,11,8598.34,781.67,73,Одежда,Электронный кошелек,7.7,Потенциальные лояльные
CUST_001002,36,79.0,М,Екатеринбург,2022-10-27,2025-07-26,3,1456.47,485.49,40,Дом и сад,Наличные,8.8,Потенциальные лояльные
CUST_001003,33,78.0,Ж,Нижний Новгород,2024-08-11,2025-08-13,7,2763.41,394.77,22,Одежда,Карта,6.0,Потенциальные лояльные
CUST_001004,48,142.0,М,Москва,2023-06-27,2025-07-18,14,12822.16,915.87,48,Дом и сад,Карта,8.7,Потенциальные лояльные
CUST_001005,33,107.0,Ж,Москва,2024-09-18,2025-07-11,8,3803.13,475.39,55,Одежда,Электронный кошелек,5.7,Потенциальные лояльные
CUST_001006,33,55.0,Ж,Новосибирск,2025-02-04,2025-06-18,16,4196.55,262.28,78,Одежда,Карта,5.2,Потенциальные лояльные
CUST_001007,36,40.0,Ж,СПб,2023-01-27,2025-08-26,14,4042.09,288.72,9,Красота,Электронный кошелек,8.0,Потенциальные лояльные
CUST_001008,26,62.0,Ж,СПб,2023-10-12,2025-08-01,24,7845.51,326.9,34,Одежда,Карта,6.9,Потенциальные лояльные
CUST_001009,18,59.0,Ж,Нижний Новгород,2025-01-13,2025-06-25,15,4279.6,285.31,71,Красота,Карта,5.1,Потенциальные лояльные
CUST_001010,29,115.0,М,Нижний Новгород,2025-02-26,2025-07-12,6,2776.98,462.83,54,Дом и сад,Электронный кошелек,7.7,Потенциальные лояльные
CUST_001011,39,58.0,Ж,Нижний Новгород,2024-08-27,2025-08-13,8,4472.24,559.03,22,Одежда,Карта,8.4,Потенциальные лояльные
CUST_001012,29,112.0,М,СПб,2023-11-28,2025-06-11,6,2709.51,451.59,85,Спорт,Электронный кошелек,4.3,Потенциальные лояльные
CUST_001013,40,89.0,Ж,Москва,2023-05-30,2025-08-10,20,7119.5,355.97,25,Спорт,Карта,5.6,Потенциальные лояльные
CUST_001014,41,44.0,М,Нижний Новгород,2023-03-04,2025-06-20,7,1928.69,275.53,76,Дом и сад,Наличные,6.7,Потенциальные лояльные
CUST_001015,38,38.0,Ж,Новосибирск,2024-08-30,2025-07-31,12,1039.07,86.59,35,Дом и сад,Наличные,4.3,Потенциальные лояльные
CUST_001016,36,92.0,М,Нижний Новгород,2023-10-26,2025-08-02,8,1000.0,125.0,33,Одежда,Карта,5.5,Потенциальные лояльные
CUST_001017,30,85.0,М,Нижний Новгород,2024-10-13,2025-07-18,18,10565.4,586.97,48,Красота,Электронный кошелек,5.8,Потенциальные лояльные
CUST_001018,30,61.0,М,Москва,2024-11-24,2025-07-28,20,8208.63,410.43,38,Электроника,Карта,7.0,Потенциальные лояльные
CUST_001019,47,103.0,М,Москва,2023-09-11,2025-08-26,8,5906.84,738.35,9,Красота,Карта,6.8,Потенциальные лояльные
CUST_001020,21,96.0,М,Москва,2023-02-14,2025-08-06,16,4619.91,288.74,29,Красота,Карта,5.3,Потенциальные лояльные
CUST_001021,60,101.0,М,Нижний Новгород,2023-03-02,2025-08-17,10,8014.12,801.41,18,Красота,Электронный кошелек,6.6,Потенциальные лояльные
CUST_001022,37,100.0,Ж,Екатеринбург,2023-09-25,2025-08-03,8,3503.67,437.96,32,Электроника,Электронный кошелек,3.8,Потенциальные лояльные
CUST_001023,32,38.0,Ж,Москва,2023-04-18,2025-06-29,6,1344.88,224.15,67,Дом и сад,Карта,7.7,Потенциальные лояльные
CUST_001024,31,95.0,Ж,СПб,2024-05-24,2025-06-25,16,6106.91,381.68,71,Красота,Карта,8.2,Потенциальные лояльные
CUST_001025,38,91.0,М,СПб,2024-03-18,2025-08-10,11,4726.82,429.71,25,Спорт,Карта,7.0,Потенциальные лояльные
CUST_001026,25,76.0,Ж,Нижний Новгород,2024-04-01,2025-07-28,15,7113.24,474.22,38,Дом и сад,Карта,7.2,Потенциальные лояльные
CUST_001027,40,123.0,М,Екатеринбург,2022-10-27,2025-08-21,7,3229.37,461.34,14,Спорт,Карта,5.3,Потенциальные лояльные
CUST_001028,37,72.0,М,Нижний Новгород,2024-06-10,2025-08-11,16,7388.82,461.8,24,Дом и сад,Карта,9.0,Потенциальные лояльные
CUST_001029,44,96.0,М,Москва,2023-04-01,2025-07-26,11,4146.16,376.92,40,Спорт,Карта,6.5,Потенциальные лояльные
CUST_001030,25,39.0,М,СПб,2023-12-23,2025-08-16,4,1000.0,250.0,19,Электроника,Электронный кошелек,6.0,Потенциальные лояльные
CUST_001031,36,115.0,М,Москва,2023-05-23,2025-06-19,15,12877.78,858.52,77,Дом и сад,Карта,6.1,Потенциальные лояльные
CUST_001032,41,59.0,Ж,СПб,2024-10-28,2025-07-25,18,9375.08,520.84,41,Электроника,Карта,7.4,Потенциальные лояльные
CUST_001033,47,103.0,Ж,Москва,2024-06-21,2025-08-01,16,6492.04,405.75,34,Электроника,Карта,5.0,Потенциальные лояльные
CUST_001034,33,85.0,Ж,Екатеринбург,2024-02-21,2025-08-28,10,3432.39,343.24,7,Электроника,Карта,5.2,Потенциальные лояльные
CUST_001035,34,51.0,Ж,Екатеринбург,2024-01-31,2025-08-02,16,1771.74,110.73,33,Дом и сад,Электронный кошелек,4.4,Потенциальные лояльные
CUST_001036,48,113.0,М,СПб,2024-08-07,2025-06-10,12,3026.4,252.2,86,Дом и сад,Карта,4.7,Потенциальные лояльные
CUST_001037,56,82.0,М,Екатеринбург,2025-01-25,2025-08-10,5,1583.59,316.72,25,Электроника,Электронный кошелек,7.9,Потенциальные лояльные
CUST_001038,24,82.0,М,Нижний Новгород,2023-08-06,2025-08-01,2,1094.8,547.4,34,Дом и сад,Электронный кошелек,6.4,Потенциальные лояльные
CUST_001039,18,81.0,Ж,Екатеринбург,2023-07-28,2025-07-08,4,1828.49,457.12,58,Красота,Карта,6.8,Потенциальные лояльные
CUST_001040,43,75.0,М,Москва,2023-10-07,2025-06-30,9,2611.37,290.15,66,Одежда,Карта,6.2,Потенциальные лояльные
CUST_001041,29,46.0,М,СПб,2022-10-06,2025-07-19,20,4529.17,226.46,47,Электроника,Электронный кошелек,7.0,Потенциальные лояльные
CUST_001042,40,54.0,Ж,Новосибирск,2023-10-28,2025-06-28,7,1000.0,142.86,68,Спорт,Карта,3.5,Потенциальные лояльные
CUST_001043,46,68.0,Ж,Нижний Новгород,2024-11-25,2025-08-13,17,5397.53,317.5,22,Красота,Наличные,4.7,Потенциальные лояльные
CUST_001044,44,92.0,М,Нижний Новгород,2024-05-11,2025-07-24,7,3784.5,540.64,42,Дом и сад,Карта,6.6,Потенциальные лояльные
CUST_001045,39,97.0,Ж,СПб,2022-12-03,2025-08-13,1,1000.0,1000.0,22,Одежда,Электронный кошелек,6.1,Потенциальные лояльные
CUST_001046,43,122.0,М,Нижний Новгород,2025-02-07,2025-08-22,11,9403.57,854.87,13,Красота,Наличные,6.1,Потенциальные лояльные
CUST_001047,28,94.0,М,Екатеринбург,2023-12-21,2025-06-13,14,5886.31,420.45,83,Одежда,Карта,5.9,Потенциальные лояльные
CUST_001048,34,65.0,М,Новосибирск,2023-12-16,2025-08-05,16,4853.19,303.32,30,Одежда,Карта,8.0,Потенциальные лояльные
CUST_001049,34,56.0,Ж,Екатеринбург,2024-05-28,2025-08-19,8,1532.12,191.52,16,Одежда,Карта,5.4,Потенциальные лояльные
CUST_001050,30,99.0,М,Москва,2023-11-11,2025-07-31,7,4599.91,657.13,35,Одежда,Карта,5.9,Потенциальные лояльные
CUST_001051,38,64.0,Ж,Москва,2024-01-24,2025-08-28,14,5078.39,362.74,7,Электроника,Электронный кошелек,7.9,Потенциальные лояльные
CUST_001052,21,108.0,М,Новосибирск,2025-02-27,2025-06-30,10,8190.62,819.06,66,Одежда,Карта,5.6,Потенциальные лояльные
CUST_001053,21,72.0,Ж,Москва,2024-06-23,2025-06-13,15,3763.56,250.9,83,Дом и сад,Карта,5.7,Потенциальные лояльные
CUST_001054,41,80.0,Ж,СПб,2023-04-07,2025-07-02,13,5017.29,385.95,64,Спорт,Наличные,7.6,Потенциальные лояльные
CUST_001055,34,116.0,М,СПб,2024-01-02,2025-08-11,18,9068.11,503.78,24,Дом и сад,Электронный кошелек,6.0,Потенциальные лояльные
CUST_001056,29,122.0,М,Нижний Новгород,2023-01-02,2025-06-18,19,10630.32,559.49,78,Электроника,Карта,6.7,Потенциальные лояльные
CUST_001057,21,84.0,М,СПб,2024-10-04,2025-08-14,11,2795.77,254.16,21,Одежда,Карта,5.7,Потенциальные лояльные
CUST_001058,41,121.0,М,Екатеринбург,2025-02-24,2025-06-11,14,4460.44,318.6,85,Спорт,Карта,5.1,Потенциальные лояльные
CUST_001059,51,131.0,Ж,Москва,2024-07-30,2025-07-17,6,3541.24,590.21,49,Красота,Карта,5.5,Потенциальные лояльные
CUST_001060,36,146.0,М,СПб,2024-02-01,2025-06-14,22,22109.9,1005.0,82,Красота,Карта,5.4,Потенциальные лояльные
CUST_001061,37,110.0,Ж,Москва,2023-08-21,2025-07-29,1,1000.0,1000.0,37,Дом и сад,Карта,6.8,Потенциальные лояльные
CUST_001062,18,99.0,М,СПб,2023-05-03,2025-08-02,6,2909.36,484.89,33,Красота,Электронный кошелек,6.9,Потенциальные лояльные
CUST_001063,47,102.0,Ж,Москва,2023-08-05,2025-08-23,14,8138.62,581.33,12,Дом и сад,Электронный кошелек,8.8,Потенциальные лояльные
CUST_001064,44,91.0,Ж,СПб,2024-04-16,2025-06-18,20,13125.29,656.26,78,Одежда,Карта,7.4,Потенциальные лояльные
CUST_001065,18,42.0,Ж,Нижний Новгород,2024-11-26,2025-07-07,12,3501.8,291.82,59,Электроника,Карта,7.0,Потенциальные лояльные
