order_id;customer_age;order_amount;delivery_time;product_rating;gender;age_group;customer_type;order_date;month;season
DIST00606;55;6250,56;3;1;М;Пожилые;Постоянный;2024-08-04;2024-08;Лето
DIST00607;37;13136,19;2;4;М;Средние;Постоянный;2024-08-05;2024-08;Лето
DIST00608;44;4347,79;3;1;М;Средние;Новый;2024-08-05;2024-08;Лето
DIST00609;44;5301,79;4;4;Ж;Средние;Постоянный;2024-08-06;2024-08;Лето
DIST00610;39;12885,53;3;4;Ж;Средние;Постоянный;2024-08-07;2024-08;Лето
DIST00611;45;11039,99;6;2;М;Средние;Постоянный;2024-08-07;2024-08;Лето
DIST00612;52;2638,93;4;4;Ж;Пожилые;Постоянный;2024-08-07;2024-08;Лето
DIST00613;46;27782,91;6;3;Ж;Средние;Постоянный;2024-08-07;2024-08;Лето
DIST00614;54;3873,92;6;5;Ж;Пожилые;Постоянный;2024-08-07;2024-08;Лето
DIST00615;32;20463,25;9;4;Ж;Средние;Новый;2024-08-07;2024-08;Лето
DIST00616;33;5022,46;2;3;М;Средние;Постоянный;2024-08-08;2024-08;Лето
DIST00617;48;6981,22;4;5;М;Средние;Постоянный;2024-08-08;2024-08;Лето
DIST00618;43;4782,35;3;3;Ж;Средние;Новый;2024-08-09;2024-08;Лето
DIST00619;40;9068,31;3;5;М;Средние;Постоянный;2024-08-09;2024-08;Лето
DIST00620;49;10167,06;7;4;М;Средние;Постоянный;2024-08-09;2024-08;Лето
DIST00621;33;13975,33;4;5;М;Средние;Постоянный;2024-08-09;2024-08;Лето
DIST00622;26;3698,11;4;5;Ж;Молодые;Постоянный;2024-08-09;2024-08;Лето
DIST00623;22;4965,21;3;4;Ж;Молодые;Постоянный;2024-08-10;2024-08;Лето
DIST00624;35;1240,23;5;4;М;Средние;Постоянный;2024-08-10;2024-08;Лето
DIST00625;56;5845,87;5;4;М;Пожилые;Новый;2024-08-11;2024-08;Лето
DIST00626;42;5041,07;5;4;Ж;Средние;Постоянный;2024-08-11;2024-08;Лето
DIST00627;37;6845,46;1;4;Ж;Средние;Постоянный;2024-08-12;2024-08;Лето
DIST00628;57;5075,37;5;5;М;Пожилые;Постоянный;2024-08-12;2024-08;Лето
DIST00629;45;10464,5;8;5;Ж;Средние;Постоянный;2024-08-12;2024-08;Лето
DIST00630;18;9045,23;7;5;М;Молодые;Постоянный;2024-08-12;2024-08;Лето
DIST00631;41;41638,37;5;2;Ж;Средние;Постоянный;2024-08-13;2024-08;Лето
DIST00632;37;3471,02;9;2;М;Средние;Постоянный;2024-08-13;2024-08;Лето
DIST00633;29;5062,81;8;3;М;Молодые;Новый;2024-08-13;2024-08;Лето
DIST00634;37;12683,83;1;4;Ж;Средние;Постоянный;2024-08-14;2024-08;Лето
DIST00635;53;4860,25;1;5;Ж;Пожилые;Новый;2024-08-14;2024-08;Лето
DIST00636;24;10915,57;3;5;М;Молодые;Постоянный;2024-08-15;2024-08;Лето
DIST00637;39;11254,33;4;4;Ж;Средние;Новый;2024-08-15;2024-08;Лето
DIST00638;25;3097,57;3;2;М;Молодые;Постоянный;2024-08-16;2024-08;Лето
DIST00639;29;6281,43;4;4;Ж;Молодые;Постоянный;2024-08-16;2024-08;Лето
DIST00640;38;10482,43;4;4;М;Средние;Новый;2024-08-16;2024-08;Лето
DIST00641;29;5438,65;4;4;Ж;Молодые;Постоянный;2024-08-17;2024-08;Лето
DIST00642;39;14731,59;5;4;М;Средние;Новый;2024-08-18;2024-08;Лето
DIST00643;69;9177,05;1;4;Ж;Пожилые;Постоянный;2024-08-19;2024-08;Лето
DIST00644;61;8947,79;5;4;М;Пожилые;Постоянный;2024-08-20;2024-08;Лето
DIST00645;50;7918,39;4;5;Ж;Пожилые;Постоянный;2024-08-20;2024-08;Лето
DIST00646;48;2340,97;5;5;Ж;Средние;Постоянный;2024-08-21;2024-08;Лето
DIST00647;35;5771,76;4;4;Ж;Средние;Постоянный;2024-08-22;2024-08;Лето
DIST00648;46;2063,14;7;5;М;Средние;Постоянный;2024-08-22;2024-08;Лето
DIST00649;33;5925,2;4;5;М;Средние;Постоянный;2024-08-22;2024-08;Лето
DIST00650;19;7753,17;7;1;Ж;Молодые;Новый;2024-08-23;2024-08;Лето
DIST00651;48;5351,52;6;4;М;Средние;Постоянный;2024-08-23;2024-08;Лето
DIST00652;53;2368,54;2;4;М;Пожилые;Постоянный;2024-08-24;2024-08;Лето
DIST00653;53;1108,29;1;4;М;Пожилые;Новый;2024-08-24;2024-08;Лето
DIST00654;47;2825,34;6;5;М;Средние;Постоянный;2024-08-24;2024-08;Лето
DIST00655;41;1847,43;7;4;Ж;Средние;Постоянный;2024-08-24;2024-08;Лето
DIST00656;33;2685,96;6;4;Ж;Средние;Постоянный;2024-08-24;2024-08;Лето
DIST00657;39;12758,4;5;5;М;Средние;Новый;2024-08-24;2024-08;Лето
DIST00658;30;7810,08;3;5;Ж;Средние;Новый;2024-08-24;2024-08;Лето
DIST00659;38;5900,38;3;4;Ж;Средние;Постоянный;2024-08-24;2024-08;Лето
DIST00660;55;1890,27;5;4;Ж;Пожилые;Постоянный;2024-08-24;2024-08;Лето
DIST00661;46;5093,86;4;4;М;Средние;Постоянный;2024-08-25;2024-08;Лето
DIST00662;58;6942,31;4;5;Ж;Пожилые;Постоянный;2024-08-25;2024-08;Лето
DIST00663;42;2878,13;10;4;М;Средние;Постоянный;2024-08-25;2024-08;Лето
DIST00664;47;4655,49;1;2;М;Средние;Новый;2024-08-25;2024-08;Лето
DIST00665;29;8808,7;5;4;М;Молодые;Постоянный;2024-08-26;2024-08;Лето
DIST00666;47;7951,72;2;4;Ж;Средние;Новый;2024-08-26;2024-08;Лето
DIST00667;59;1891,07;4;2;Ж;Пожилые;Постоянный;2024-08-26;2024-08;Лето
DIST00668;30;11703,7;5;4;М;Средние;Постоянный;2024-08-26;2024-08;Лето
DIST00669;38;2688,74;3;3;М;Средние;Постоянный;2024-08-27;2024-08;Лето
DIST00670;59;4662,82;5;5;М;Пожилые;Постоянный;2024-08-27;2024-08;Лето
DIST00671;29;1885,88;3;5;М;Молодые;Постоянный;2024-08-27;2024-08;Лето
DIST00672;47;8125,77;1;3;М;Средние;Новый;2024-08-28;2024-08;Лето
DIST00673;38;2246,37;4;2;Ж;Средние;Постоянный;2024-08-28;2024-08;Лето
DIST00674;46;6005,35;5;4;М;Средние;Новый;2024-08-29;2024-08;Лето
DIST00675;60;7266,66;6;4;М;Пожилые;Постоянный;2024-08-29;2024-08;Лето
DIST00676;35;6565,52;7;4;М;Средние;Новый;2024-08-30;2024-08;Лето
DIST00677;29;9939,94;4;4;Ж;Молодые;Постоянный;2024-08-30;2024-08;Лето
DIST00678;52;3001,21;3;4;Ж;Пожилые;Постоянный;2024-08-31;2024-08;Лето
DIST00679;55;7103,9;3;3;Ж;Пожилые;Постоянный;2024-08-31;2024-08;Лето
DIST00680;55;24429,11;4;4;М;Пожилые;Новый;2024-08-31;2024-08;Лето
DIST00681;44;6016,24;6;1;М;Средние;Новый;2024-09-01;2024-09;Осень
DIST00682;39;3609,99;3;3;Ж;Средние;Новый;2024-09-02;2024-09;Осень
DIST00683;57;9076,98;6;4;М;Пожилые;Постоянный;2024-09-02;2024-09;Осень
DIST00684;51;5298,79;5;4;М;Пожилые;Постоянный;2024-09-02;2024-09;Осень
DIST00685;57;1022,57;3;4;Ж;Пожилые;Новый;2024-09-02;2024-09;Осень
DIST00686;43;7582,49;3;4;М;Средние;Новый;2024-09-03;2024-09;Осень
DIST00687;24;26235,41;3;5;М;Молодые;Новый;2024-09-03;2024-09;Осень
DIST00688;44;3512,23;4;4;Ж;Средние;Новый;2024-09-04;2024-09;Осень
DIST00689;40;3575,31;4;1;М;Средние;Постоянный;2024-09-04;2024-09;Осень
DIST00690;55;11744,13;3;4;М;Пожилые;Новый;2024-09-04;2024-09;Осень
DIST00691;56;8506,22;3;4;М;Пожилые;Новый;2024-09-04;2024-09;Осень
DIST00692;52;6082,51;3;2;Ж;Пожилые;Новый;2024-09-04;2024-09;Осень
DIST00693;60;4153,51;3;5;М;Пожилые;Новый;2024-09-04;2024-09;Осень
DIST00694;44;25979,72;1;4;Ж;Средние;Постоянный;2024-09-04;2024-09;Осень
DIST00695;25;7166,72;5;3;М;Молодые;Постоянный;2024-09-05;2024-09;Осень
DIST00696;44;7594,52;5;5;Ж;Средние;Новый;2024-09-05;2024-09;Осень
DIST00697;40;11635,03;4;4;М;Средние;Новый;2024-09-05;2024-09;Осень
DIST00698;37;3133,63;5;3;Ж;Средние;Постоянный;2024-09-06;2024-09;Осень
DIST00699;42;3278,83;4;5;Ж;Средние;Постоянный;2024-09-06;2024-09;Осень
DIST00700;45;11644,42;3;3;Ж;Средние;Постоянный;2024-09-08;2024-09;Осень
DIST00701;33;6878,04;5;3;Ж;Средние;Новый;2024-09-08;2024-09;Осень
DIST00702;27;1266,06;3;4;Ж;Молодые;Постоянный;2024-09-08;2024-09;Осень
DIST00703;39;5575,07;3;1;Ж;Средние;Новый;2024-09-09;2024-09;Осень
DIST00704;28;8967,84;4;5;Ж;Молодые;Новый;2024-09-09;2024-09;Осень
DIST00705;21;1894,69;4;5;М;Молодые;Постоянный;2024-09-11;2024-09;Осень
DIST00706;24;1080,83;5;5;М;Молодые;Постоянный;2024-09-11;2024-09;Осень
DIST00707;55;6140,07;4;3;Ж;Пожилые;Постоянный;2024-09-11;2024-09;Осень
DIST00708;25;9896,43;7;3;М;Молодые;Постоянный;2024-09-11;2024-09;Осень
DIST00709;56;1460,43;4;1;М;Пожилые;Постоянный;2024-09-12;2024-09;Осень
DIST00710;27;4737,55;3;5;М;Молодые;Постоянный;2024-09-13;2024-09;Осень
DIST00711;47;10282,23;4;2;Ж;Средние;Постоянный;2024-09-13;2024-09;Осень
DIST00712;51;4836,1;4;4;М;Пожилые;Постоянный;2024-09-13;2024-09;Осень
DIST00713;60;22286,7;5;5;Ж;Пожилые;Постоянный;2024-09-13;2024-09;Осень
DIST00714;21;15673,6;3;5;Ж;Молодые;Постоянный;2024-09-13;2024-09;Осень
DIST00715;58;30446,0;2;2;Ж;Пожилые;Постоянный;2024-09-14;2024-09;Осень
DIST00716;39;779,16;2;4;М;Средние;Постоянный;2024-09-14;2024-09;Осень
DIST00717;43;3610,05;4;4;Ж;Средние;Постоянный;2024-09-15;2024-09;Осень
DIST00718;18;3254,65;7;3;М;Молодые;Новый;2024-09-15;2024-09;Осень
DIST00719;44;3703,4;3;5;М;Средние;Постоянный;2024-09-15;2024-09;Осень
DIST00720;62;3391,01;3;4;М;Пожилые;Постоянный;2024-09-16;2024-09;Осень
DIST00721;37;3902,0;5;4;Ж;Средние;Постоянный;2024-09-17;2024-09;Осень
DIST00722;38;7978,56;3;1;М;Средние;Новый;2024-09-17;2024-09;Осень
DIST00723;49;4930,19;2;2;Ж;Средние;Постоянный;2024-09-18;2024-09;Осень
DIST00724;52;1040,9;4;2;М;Пожилые;Постоянный;2024-09-18;2024-09;Осень
DIST00725;49;3657,8;4;4;М;Средние;Постоянный;2024-09-18;2024-09;Осень
DIST00726;46;8461,43;2;5;М;Средние;Постоянный;2024-09-19;2024-09;Осень
DIST00727;39;26922,61;8;5;М;Средние;Новый;2024-09-19;2024-09;Осень
DIST00728;38;3049,21;7;1;М;Средние;Постоянный;2024-09-19;2024-09;Осень
DIST00729;39;6088,12;4;4;Ж;Средние;Постоянный;2024-09-20;2024-09;Осень
DIST00730;42;1646,41;4;3;М;Средние;Постоянный;2024-09-21;2024-09;Осень
DIST00731;64;3303,45;3;4;М;Пожилые;Постоянный;2024-09-22;2024-09;Осень
DIST00732;44;6568,75;3;2;Ж;Средние;Постоянный;2024-09-23;2024-09;Осень
DIST00733;52;6301,09;4;4;Ж;Пожилые;Постоянный;2024-09-23;2024-09;Осень
DIST00734;43;3758,75;5;5;Ж;Средние;Постоянный;2024-09-25;2024-09;Осень
DIST00735;25;2498,36;3;3;Ж;Молодые;Постоянный;2024-09-25;2024-09;Осень
DIST00736;62;6510,72;4;3;М;Пожилые;Постоянный;2024-09-26;2024-09;Осень
DIST00737;36;8146,95;3;1;Ж;Средние;Новый;2024-09-26;2024-09;Осень
DIST00738;23;2309,8;4;3;Ж;Молодые;Новый;2024-09-26;2024-09;Осень
DIST00739;42;7283,06;2;4;М;Средние;Новый;2024-09-27;2024-09;Осень
DIST00740;57;16091,82;3;5;М;Пожилые;Постоянный;2024-09-28;2024-09;Осень
DIST00741;35;4256,56;5;3;М;Средние;Новый;2024-09-28;2024-09;Осень
DIST00742;51;2846,85;3;4;М;Пожилые;Постоянный;2024-09-28;2024-09;Осень
DIST00743;46;33106,55;4;4;Ж;Средние;Постоянный;2024-09-28;2024-09;Осень
DIST00744;45;2931,09;3;4;Ж;Средние;Новый;2024-09-28;2024-09;Осень
DIST00745;18;3766,73;4;3;Ж;Молодые;Новый;2024-09-29;2024-09;Осень
DIST00746;53;5328,89;4;5;М;Пожилые;Постоянный;2024-09-29;2024-09;Осень
DIST00747;37;3304,06;5;3;М;Средние;Постоянный;2024-09-29;2024-09;Осень
DIST00748;48;5363,83;7;5;Ж;Средние;Постоянный;2024-09-30;2024-09;Осень
DIST00749;31;3237,52;5;4;М;Средние;Новый;2024-09-30;2024-09;Осень
DIST00750;30;5729,01;2;2;М;Средние;Постоянный;2024-09-30;2024-09;Осень
DIST00751;49;3599,64;3;5;М;Средние;Новый;2024-10-01;2024-10;Осень
DIST00752;31;26950,47;2;5;Ж;Средние;Новый;2024-10-01;2024-10;Осень
DIST00753;44;3995,53;3;4;Ж;Средние;Постоянный;2024-10-02;2024-10;Осень
DIST00754;52;5279,89;5;4;М;Пожилые;Постоянный;2024-10-02;2024-10;Осень
DIST00755;55;12829,36;4;2;М;Пожилые;Постоянный;2024-10-02;2024-10;Осень
DIST00756;45;3694,55;4;2;М;Средние;Постоянный;2024-10-03;2024-10;Осень
DIST00757;50;4510,32;3;4;Ж;Пожилые;Новый;2024-10-04;2024-10;Осень
DIST00758;49;1362,64;3;2;Ж;Средние;Новый;2024-10-04;2024-10;Осень
DIST00759;37;6834,64;4;4;Ж;Средние;Новый;2024-10-05;2024-10;Осень
DIST00760;52;7791,12;2;2;М;Пожилые;Постоянный;2024-10-05;2024-10;Осень
DIST00761;38;8401,34;7;4;М;Средние;Постоянный;2024-10-05;2024-10;Осень
DIST00762;56;3383,61;4;3;Ж;Пожилые;Постоянный;2024-10-05;2024-10;Осень
DIST00763;34;1837,14;2;5;М;Средние;Постоянный;2024-10-06;2024-10;Осень
DIST00764;28;6877,29;2;1;М;Молодые;Постоянный;2024-10-06;2024-10;Осень
DIST00765;30;3758,01;2;4;Ж;Средние;Постоянный;2024-10-06;2024-10;Осень
DIST00766;64;3019,29;5;3;М;Пожилые;Постоянный;2024-10-06;2024-10;Осень
DIST00767;36;2170,09;6;4;Ж;Средние;Постоянный;2024-10-07;2024-10;Осень
DIST00768;25;2719,81;4;4;Ж;Молодые;Постоянный;2024-10-07;2024-10;Осень
DIST00769;24;4139,62;3;4;Ж;Молодые;Постоянный;2024-10-07;2024-10;Осень
DIST00770;48;6650,53;4;4;М;Средние;Постоянный;2024-10-07;2024-10;Осень
DIST00771;55;6334,0;6;4;М;Пожилые;Постоянный;2024-10-07;2024-10;Осень
DIST00772;51;1973,29;5;5;М;Пожилые;Новый;2024-10-07;2024-10;Осень
DIST00773;23;23838,25;5;2;Ж;Молодые;Постоянный;2024-10-07;2024-10;Осень
DIST00774;47;2966,99;1;4;Ж;Средние;Постоянный;2024-10-07;2024-10;Осень
DIST00775;46;3581,74;6;4;Ж;Средние;Постоянный;2024-10-08;2024-10;Осень
DIST00776;28;995,39;4;5;Ж;Молодые;Постоянный;2024-10-08;2024-10;Осень
DIST00777;38;1102,29;4;5;Ж;Средние;Постоянный;2024-10-09;2024-10;Осень
DIST00778;80;3568,25;4;4;М;Пожилые;Постоянный;2024-10-09;2024-10;Осень
DIST00779;37;3440,58;5;5;М;Средние;Постоянный;2024-10-09;2024-10;Осень
DIST00780;50;8374,81;5;4;Ж;Пожилые;Постоянный;2024-10-09;2024-10;Осень
DIST00781;71;3387,95;4;1;Ж;Пожилые;Постоянный;2024-10-09;2024-10;Осень
DIST00782;29;2894,17;2;4;Ж;Молодые;Новый;2024-10-10;2024-10;Осень
DIST00783;54;3647,97;7;4;Ж;Пожилые;Постоянный;2024-10-10;2024-10;Осень
DIST00784;39;7347,54;3;4;М;Средние;Новый;2024-10-10;2024-10;Осень
DIST00785;58;5852,18;4;4;Ж;Пожилые;Постоянный;2024-10-10;2024-10;Осень
DIST00786;36;1354,08;2;4;Ж;Средние;Новый;2024-10-11;2024-10;Осень
DIST00787;60;4145,79;8;2;М;Пожилые;Постоянный;2024-10-11;2024-10;Осень
DIST00788;30;6692,58;7;4;Ж;Средние;Постоянный;2024-10-11;2024-10;Осень
DIST00789;30;5216,52;8;4;Ж;Средние;Постоянный;2024-10-11;2024-10;Осень
DIST00790;47;1168,12;3;4;Ж;Средние;Новый;2024-10-12;2024-10;Осень
DIST00791;39;13941,61;3;5;М;Средние;Постоянный;2024-10-13;2024-10;Осень
DIST00792;33;3015,94;5;3;Ж;Средние;Постоянный;2024-10-13;2024-10;Осень
DIST00793;18;23098,14;4;4;М;Молодые;Постоянный;2024-10-13;2024-10;Осень
DIST00794;51;12245,78;1;4;Ж;Пожилые;Постоянный;2024-10-13;2024-10;Осень
DIST00795;28;5583,1;4;2;М;Молодые;Новый;2024-10-14;2024-10;Осень
DIST00796;40;3222,31;6;4;М;Средние;Постоянный;2024-10-14;2024-10;Осень
DIST00797;58;1113,63;6;5;М;Пожилые;Новый;2024-10-14;2024-10;Осень
DIST00798;46;13195,8;2;5;Ж;Средние;Новый;2024-10-14;2024-10;Осень
DIST00799;52;8366,52;2;2;Ж;Пожилые;Постоянный;2024-10-14;2024-10;Осень
DIST00800;24;784,65;3;5;Ж;Молодые;Постоянный;2024-10-15;2024-10;Осень
DIST00801;23;16955,11;3;4;М;Молодые;Постоянный;2024-10-15;2024-10;Осень
DIST00802;35;2430,67;2;4;М;Средние;Новый;2024-10-16;2024-10;Осень
DIST00803;39;2499,94;4;2;Ж;Средние;Постоянный;2024-10-16;2024-10;Осень
DIST00804;47;4222,87;3;4;Ж;Средние;Постоянный;2024-10-17;2024-10;Осень
DIST00805;26;2838,38;4;1;М;Молодые;Постоянный;2024-10-17;2024-10;Осень
DIST00806;30;5173,05;1;5;М;Средние;Постоянный;2024-10-18;2024-10;Осень
DIST00807;46;11693,45;2;2;М;Средние;Новый;2024-10-18;2024-10;Осень
DIST00808;55;2632,22;6;3;Ж;Пожилые;Постоянный;2024-10-18;2024-10;Осень
DIST00809;58;5942,83;1;4;М;Пожилые;Постоянный;2024-10-19;2024-10;Осень
DIST00810;32;6013,21;4;5;М;Средние;Постоянный;2024-10-19;2024-10;Осень
DIST00811;42;12775,12;3;3;М;Средние;Новый;2024-10-20;2024-10;Осень
DIST00812;19;4978,25;7;4;М;Молодые;Постоянный;2024-10-21;2024-10;Осень
DIST00813;44;21765,38;4;3;М;Средние;Новый;2024-10-22;2024-10;Осень
DIST00814;18;9477,08;5;5;М;Молодые;Новый;2024-10-22;2024-10;Осень
DIST00815;28;2927,57;4;5;Ж;Молодые;Постоянный;2024-10-22;2024-10;Осень
DIST00816;34;4661,49;5;3;М;Средние;Постоянный;2024-10-22;2024-10;Осень
DIST00817;38;5617,65;5;4;М;Средние;Постоянный;2024-10-22;2024-10;Осень
DIST00818;28;8445,07;2;3;М;Молодые;Новый;2024-10-22;2024-10;Осень
DIST00819;26;6350,52;4;2;М;Молодые;Постоянный;2024-10-23;2024-10;Осень
DIST00820;49;1693,18;4;3;Ж;Средние;Постоянный;2024-10-23;2024-10;Осень
DIST00821;45;7619,23;2;4;Ж;Средние;Постоянный;2024-10-23;2024-10;Осень
DIST00822;18;16770,63;1;3;М;Молодые;Новый;2024-10-24;2024-10;Осень
DIST00823;59;7705,48;1;5;М;Пожилые;Постоянный;2024-10-24;2024-10;Осень
DIST00824;47;7295,82;5;5;Ж;Средние;Постоянный;2024-10-25;2024-10;Осень
DIST00825;59;5248,41;4;1;Ж;Пожилые;Постоянный;2024-10-25;2024-10;Осень
DIST00826;48;3769,22;4;4;Ж;Средние;Постоянный;2024-10-25;2024-10;Осень
DIST00827;61;8754,44;6;4;М;Пожилые;Постоянный;2024-10-25;2024-10;Осень
DIST00828;29;3582,83;5;4;Ж;Молодые;Новый;2024-10-26;2024-10;Осень
DIST00829;27;10708,34;3;4;Ж;Молодые;Новый;2024-10-26;2024-10;Осень
DIST00830;70;1397,06;3;5;М;Пожилые;Новый;2024-10-26;2024-10;Осень
DIST00831;24;5080,32;3;5;Ж;Молодые;Постоянный;2024-10-26;2024-10;Осень
DIST00832;69;3440,01;1;4;Ж;Пожилые;Постоянный;2024-10-27;2024-10;Осень
DIST00833;33;1588,3;4;4;М;Средние;Постоянный;2024-10-27;2024-10;Осень
DIST00834;50;3720,69;3;3;М;Пожилые;Постоянный;2024-10-27;2024-10;Осень
DIST00835;54;1887,49;5;4;М;Пожилые;Новый;2024-10-28;2024-10;Осень
DIST00836;29;10135,49;4;3;М;Молодые;Постоянный;2024-10-28;2024-10;Осень
DIST00837;52;1274,13;4;4;Ж;Пожилые;Новый;2024-10-29;2024-10;Осень
DIST00838;26;3504,68;7;4;Ж;Молодые;Новый;2024-10-29;2024-10;Осень
DIST00839;18;13503,63;3;3;Ж;Молодые;Постоянный;2024-10-29;2024-10;Осень
DIST00840;34;8088,24;5;3;М;Средние;Новый;2024-10-29;2024-10;Осень
DIST00841;32;2318,61;5;4;Ж;Средние;Постоянный;2024-10-29;2024-10;Осень
DIST00842;24;3108,92;4;4;М;Молодые;Новый;2024-10-30;2024-10;Осень
DIST00843;46;2670,25;3;5;М;Средние;Постоянный;2024-10-30;2024-10;Осень
DIST00844;29;6782,25;2;4;Ж;Молодые;Новый;2024-10-30;2024-10;Осень
DIST00845;32;931,82;4;5;Ж;Средние;Новый;2024-10-30;2024-10;Осень
DIST00846;39;4373,53;4;1;Ж;Средние;Постоянный;2024-10-31;2024-10;Осень
DIST00847;41;5657,34;4;5;Ж;Средние;Постоянный;2024-10-31;2024-10;Осень
DIST00848;57;1837,51;4;4;Ж;Пожилые;Новый;2024-10-31;2024-10;Осень
DIST00849;18;4377,24;4;1;Ж;Молодые;Постоянный;2024-11-01;2024-11;Осень
DIST00850;34;13408,62;3;5;Ж;Средние;Постоянный;2024-11-01;2024-11;Осень
DIST00851;36;3968,97;7;5;М;Средние;Постоянный;2024-11-02;2024-11;Осень
DIST00852;28;2656,15;4;5;М;Молодые;Постоянный;2024-11-02;2024-11;Осень
DIST00853;47;23944,45;7;5;Ж;Средние;Постоянный;2024-11-02;2024-11;Осень
DIST00854;53;1687,83;6;4;Ж;Пожилые;Новый;2024-11-03;2024-11;Осень
DIST00855;34;5622,03;4;5;Ж;Средние;Постоянный;2024-11-03;2024-11;Осень
DIST00856;36;14719,2;4;5;Ж;Средние;Постоянный;2024-11-04;2024-11;Осень
DIST00857;36;10133,83;3;5;М;Средние;Постоянный;2024-11-04;2024-11;Осень
DIST00858;28;2760,14;4;5;М;Молодые;Постоянный;2024-11-04;2024-11;Осень
DIST00859;57;3843,4;4;5;М;Пожилые;Постоянный;2024-11-05;2024-11;Осень
DIST00860;45;2791,53;4;1;М;Средние;Постоянный;2024-11-05;2024-11;Осень
DIST00861;38;3259,77;3;5;Ж;Средние;Постоянный;2024-11-05;2024-11;Осень
DIST00862;28;13963,47;8;5;Ж;Молодые;Новый;2024-11-05;2024-11;Осень
DIST00863;23;20013,69;4;4;Ж;Молодые;Постоянный;2024-11-06;2024-11;Осень
DIST00864;50;22605,7;4;4;М;Пожилые;Постоянный;2024-11-06;2024-11;Осень
DIST00865;62;3032,54;4;5;М;Пожилые;Постоянный;2024-11-06;2024-11;Осень
DIST00866;41;4100,75;4;1;Ж;Средние;Новый;2024-11-07;2024-11;Осень
DIST00867;47;3452,7;4;3;Ж;Средние;Новый;2024-11-07;2024-11;Осень
DIST00868;58;15128,49;2;5;М;Пожилые;Новый;2024-11-08;2024-11;Осень
DIST00869;30;5382,38;3;3;Ж;Средние;Постоянный;2024-11-09;2024-11;Осень
DIST00870;56;8329,13;4;4;М;Пожилые;Постоянный;2024-11-09;2024-11;Осень
DIST00871;42;1184,04;4;5;М;Средние;Постоянный;2024-11-10;2024-11;Осень
DIST00872;44;5538,56;4;4;М;Средние;Постоянный;2024-11-10;2024-11;Осень
DIST00873;29;16855,73;3;5;М;Молодые;Постоянный;2024-11-11;2024-11;Осень
DIST00874;43;2051,67;3;4;М;Средние;Постоянный;2024-11-11;2024-11;Осень
DIST00875;20;1494,95;4;4;М;Молодые;Новый;2024-11-11;2024-11;Осень
DIST00876;38;3004,14;7;2;М;Средние;Новый;2024-11-12;2024-11;Осень
DIST00877;33;8363,07;5;4;Ж;Средние;Новый;2024-11-12;2024-11;Осень
DIST00878;18;7128,88;5;5;Ж;Молодые;Новый;2024-11-13;2024-11;Осень
DIST00879;44;1455,31;1;3;М;Средние;Постоянный;2024-11-13;2024-11;Осень
DIST00880;53;6435,98;3;4;Ж;Пожилые;Постоянный;2024-11-13;2024-11;Осень
DIST00881;40;3913,67;1;4;Ж;Средние;Постоянный;2024-11-13;2024-11;Осень
DIST00882;36;1642,97;4;4;Ж;Средние;Постоянный;2024-11-14;2024-11;Осень
DIST00883;51;6383,85;5;2;М;Пожилые;Постоянный;2024-11-14;2024-11;Осень
DIST00884;41;27178,87;4;1;М;Средние;Новый;2024-11-14;2024-11;Осень
DIST00885;56;10270,09;4;5;Ж;Пожилые;Постоянный;2024-11-15;2024-11;Осень
DIST00886;46;1177,82;4;3;Ж;Средние;Постоянный;2024-11-15;2024-11;Осень
DIST00887;26;5333,04;5;4;М;Молодые;Постоянный;2024-11-15;2024-11;Осень
DIST00888;48;16048,91;7;4;Ж;Средние;Постоянный;2024-11-15;2024-11;Осень
DIST00889;20;8672,0;3;2;М;Молодые;Постоянный;2024-11-15;2024-11;Осень
DIST00890;33;2141,81;5;4;Ж;Средние;Постоянный;2024-11-16;2024-11;Осень
DIST00891;46;3158,11;5;5;Ж;Средние;Новый;2024-11-16;2024-11;Осень
DIST00892;47;21155,65;6;3;М;Средние;Постоянный;2024-11-16;2024-11;Осень
DIST00893;45;2988,61;2;4;М;Средние;Новый;2024-11-16;2024-11;Осень
DIST00894;24;15245,84;7;4;Ж;Молодые;Постоянный;2024-11-17;2024-11;Осень
DIST00895;22;1630,06;4;4;Ж;Молодые;Новый;2024-11-17;2024-11;Осень
DIST00896;28;1290,51;2;3;Ж;Молодые;Постоянный;2024-11-17;2024-11;Осень
DIST00897;32;6226,58;4;5;Ж;Средние;Новый;2024-11-17;2024-11;Осень
DIST00898;65;3665,32;4;5;Ж;Пожилые;Новый;2024-11-17;2024-11;Осень
DIST00899;48;6389,55;3;4;Ж;Средние;Новый;2024-11-19;2024-11;Осень
DIST00900;37;6732,83;4;2;Ж;Средние;Новый;2024-11-19;2024-11;Осень
DIST00901;60;6728,46;3;2;М;Пожилые;Постоянный;2024-11-19;2024-11;Осень
DIST00902;46;6158,08;4;5;Ж;Средние;Постоянный;2024-11-19;2024-11;Осень
DIST00903;18;6808,36;2;4;Ж;Молодые;Постоянный;2024-11-19;2024-11;Осень
DIST00904;18;10925,74;6;3;М;Молодые;Постоянный;2024-11-19;2024-11;Осень
DIST00905;24;1332,02;7;4;М;Молодые;Постоянный;2024-11-20;2024-11;Осень
DIST00906;72;1543,99;6;5;Ж;Пожилые;Постоянный;2024-11-21;2024-11;Осень
DIST00907;34;9382,89;4;4;М;Средние;Постоянный;2024-11-21;2024-11;Осень
