transaction_id;order_id;payment_date;payment_amount;payment_method_id;payment_status;currency
PAY_2024_000618;ORD-2024-000618;2024-03-20;25977.92;BANK_001;completed;RUB
PAY_2024_000619;ORD-2024-000619;2024-03-19;36324.84;CARD_002;completed;RUB
PAY_2024_000620;ORD-2024-000620;2024-03-22;25563.65;CARD_001;completed;RUB
PAY_2024_000621;ORD-2024-000621;2024-03-23;34080.03;CARD_002;completed;RUB
PAY_2024_000622;ORD-2024-000622;2024-03-23;35136.06;CASH_001;completed;RUB
PAY_2024_000623;ORD-2024-000623;2024-03-25;21852.49;BANK_001;completed;RUB
PAY_2024_000624;ORD-2024-000624;2024-03-25;33326.55;WALLET_001;completed;RUB
PAY_2024_000625;ORD-2024-000625;2024-03-25;3601.8;CARD_001;completed;RUB
PAY_2024_000626;ORD-2024-000626;2024-03-27;6497.29;CARD_002;completed;RUB
PAY_2024_000627;ORD-2024-000627;2024-03-27;25064.5;CASH_001;completed;RUB
PAY_2024_000628;ORD-2024-000628;2024-03-28;44298.66;BANK_001;completed;RUB
PAY_2024_000629;ORD-2024-000629;2024-03-30;8298.73;CARD_001;completed;RUB
PAY_2024_000630;ORD-2024-000630;2024-04-01;46439.89;CARD_002;failed;RUB
PAY_2024_000631;ORD-2024-000631;2024-01-01;7019.88;CASH_001;completed;RUB
PAY_2024_000632;ORD-2024-000632;2024-01-05;49813.64;WALLET_001;completed;RUB
PAY_2024_000633;ORD-2024-000633;2024-01-03;45884.99;CARD_001;completed;RUB
PAY_2024_000634;ORD-2024-000634;2024-01-04;8652.5;CARD_002;completed;RUB
PAY_2024_000635;ORD-2024-000635;2024-01-05;6566.84;CASH_001;completed;RUB
PAY_2024_000636;ORD-2024-000636;2024-01-09;17194.35;BANK_001;completed;RUB
PAY_2024_000637;ORD-2024-000637;2024-01-10;32701.66;CARD_002;completed;RUB
PAY_2024_000638;ORD-2024-000638;2024-01-09;19717.42;BANK_001;completed;RUB
PAY_2024_000639;ORD-2024-000639;2024-01-10;15710.46;CASH_001;failed;RUB
PAY_2024_000640;ORD-2024-000640;2024-01-10;37623.36;BANK_001;completed;RUB
PAY_2024_000641;ORD-2024-000641;2024-01-11;16032.21;CARD_002;completed;RUB
PAY_2024_000642;ORD-2024-000642;2024-01-12;17465.58;WALLET_001;completed;RUB
PAY_2024_000643;ORD-2024-000643;2024-01-15;8509.63;CARD_001;completed;RUB
PAY_2024_000644;ORD-2024-000644;2024-01-15;20164.02;BANK_001;failed;RUB
PAY_2024_000645;ORD-2024-000645;2024-01-15;1800.82;WALLET_001;completed;RUB
PAY_2024_000646;ORD-2024-000646;2024-01-19;14690.96;CARD_001;failed;RUB
PAY_2024_000647;ORD-2024-000647;2024-01-19;29358.85;BANK_001;completed;RUB
PAY_2024_000648;ORD-2024-000648;2024-01-18;18969.74;BANK_001;completed;RUB
PAY_2024_000649;ORD-2024-000649;2024-01-21;29851.3;BANK_001;completed;RUB
PAY_2024_000650;ORD-2024-000650;2024-01-23;13171.28;BANK_001;completed;RUB
PAY_2024_000651;ORD-2024-000651;2024-01-21;24453.73;CARD_002;completed;RUB
PAY_2024_000652;ORD-2024-000652;2024-01-23;13592.2;WALLET_001;completed;RUB
PAY_2024_000653;ORD-2024-000653;2024-01-24;28542.97;CARD_001;completed;RUB
PAY_2024_000654;ORD-2024-000654;2024-01-24;44610.48;WALLET_001;completed;RUB
PAY_2024_000655;ORD-2024-000655;2024-01-28;49454.75;CASH_001;completed;RUB
PAY_2024_000656;ORD-2024-000656;2024-01-26;32861.68;CARD_002;completed;RUB
PAY_2024_000657;ORD-2024-000657;2024-01-28;2121.19;BANK_001;completed;RUB
PAY_2024_000658;ORD-2024-000658;2024-01-28;49383.12;CARD_002;completed;RUB
PAY_2024_000659;ORD-2024-000659;2024-01-31;47960.86;CASH_001;completed;RUB
PAY_2024_000660;ORD-2024-000660;2024-02-01;11743.19;CARD_002;completed;RUB
PAY_2024_000661;ORD-2024-000661;2024-02-01;14391.07;CARD_001;completed;RUB
PAY_2024_000662;ORD-2024-000662;2024-02-01;6220.61;CARD_002;completed;RUB
PAY_2024_000663;ORD-2024-000663;2024-02-05;15467.19;BANK_001;completed;RUB
PAY_2024_000664;ORD-2024-000664;2024-02-05;12792.54;CASH_001;completed;RUB
PAY_2024_000665;ORD-2024-000665;2024-02-04;48243.93;BANK_001;completed;RUB
PAY_2024_000666;ORD-2024-000666;2024-02-06;37079.77;CASH_001;pending;RUB
PAY_2024_000667;ORD-2024-000667;2024-02-07;21657.37;BANK_001;completed;RUB
PAY_2024_000668;ORD-2024-000668;2024-02-10;31336.03;CASH_001;completed;RUB
PAY_2024_000669;ORD-2024-000669;2024-02-11;34943.65;BANK_001;completed;RUB
PAY_2024_000670;ORD-2024-000670;2024-02-12;32574.31;BANK_001;completed;RUB
PAY_2024_000671;ORD-2024-000671;2024-02-11;17709.22;CASH_001;completed;RUB
PAY_2024_000672;ORD-2024-000672;2024-02-13;31097.31;CASH_001;completed;RUB
PAY_2024_000673;ORD-2024-000673;2024-02-15;35474.07;CARD_002;completed;RUB
PAY_2024_000674;ORD-2024-000674;2024-02-16;25548.46;CARD_001;completed;RUB
PAY_2024_000675;ORD-2024-000675;2024-02-14;30989.83;BANK_001;completed;RUB
PAY_2024_000676;ORD-2024-000676;2024-02-15;33079.05;BANK_001;completed;RUB
PAY_2024_000677;ORD-2024-000677;2024-02-17;2751.27;CARD_001;completed;RUB
PAY_2024_000678;ORD-2024-000678;2024-02-20;40820.7;CARD_001;completed;RUB
PAY_2024_000679;ORD-2024-000679;2024-02-19;6865.04;BANK_001;failed;RUB
PAY_2024_000680;ORD-2024-000680;2024-02-20;32622.84;CARD_002;completed;RUB
PAY_2024_000681;ORD-2024-000681;2024-02-20;40505.73;CARD_002;completed;RUB
PAY_2024_000682;ORD-2024-000682;2024-02-24;44801.99;CARD_001;completed;RUB
PAY_2024_000683;ORD-2024-000683;2024-02-25;37063.1;WALLET_001;failed;RUB
PAY_2024_000684;ORD-2024-000684;2024-02-25;45605.2;CASH_001;completed;RUB
PAY_2024_000685;ORD-2024-000685;2024-02-24;24643.03;CARD_001;completed;RUB
PAY_2024_000686;ORD-2024-000686;2024-02-27;44927.17;CARD_001;completed;RUB
PAY_2024_000687;ORD-2024-000687;2024-02-29;27485.06;CASH_001;completed;RUB
PAY_2024_000688;ORD-2024-000688;2024-02-27;45718.46;CASH_001;completed;RUB
PAY_2024_000689;ORD-2024-000689;2024-03-01;46821.17;WALLET_001;completed;RUB
PAY_2024_000690;ORD-2024-000690;2024-03-01;20416.0;CARD_002;completed;RUB
PAY_2024_000691;ORD-2024-000691;2024-03-02;36333.16;BANK_001;completed;RUB
PAY_2024_000692;ORD-2024-000692;2024-03-04;35707.41;WALLET_001;failed;RUB
PAY_2024_000693;ORD-2024-000693;2024-03-05;23353.48;WALLET_001;completed;RUB
PAY_2024_000694;ORD-2024-000694;2024-03-04;26198.4;CARD_001;completed;RUB
PAY_2024_000695;ORD-2024-000695;2024-03-08;31540.08;CARD_001;failed;RUB
PAY_2024_000696;ORD-2024-000696;2024-03-09;26666.57;BANK_001;completed;RUB
PAY_2024_000697;ORD-2024-000697;2024-03-07;8229.36;CASH_001;completed;RUB
PAY_2024_000698;ORD-2024-000698;2024-03-10;8914.26;BANK_001;failed;RUB
PAY_2024_000699;ORD-2024-000699;2024-03-10;20597.68;CASH_001;failed;RUB
PAY_2024_000700;ORD-2024-000700;2024-03-13;39397.92;CASH_001;completed;RUB
PAY_2024_000701;ORD-2024-000701;2024-03-11;20652.33;WALLET_001;completed;RUB
PAY_2024_000702;ORD-2024-000702;2024-03-15;35983.95;CARD_002;completed;RUB
PAY_2024_000703;ORD-2024-000703;2024-03-16;23450.71;WALLET_001;completed;RUB
PAY_2024_000704;ORD-2024-000704;2024-03-16;19057.43;CARD_002;completed;RUB
PAY_2024_000705;ORD-2024-000705;2024-03-16;34734.81;CARD_002;completed;RUB
PAY_2024_000706;ORD-2024-000706;2024-03-16;32209.09;WALLET_001;completed;RUB
PAY_2024_000707;ORD-2024-000707;2024-03-20;25027.63;BANK_001;completed;RUB
PAY_2024_000708;ORD-2024-000708;2024-03-19;39661.43;BANK_001;completed;RUB
PAY_2024_000709;ORD-2024-000709;2024-03-21;17504.25;CASH_001;completed;RUB
PAY_2024_000710;ORD-2024-000710;2024-03-20;36332.09;WALLET_001;completed;RUB
PAY_2024_000711;ORD-2024-000711;2024-03-21;24071.22;CASH_001;completed;RUB
PAY_2024_000712;ORD-2024-000712;2024-03-24;31730.18;BANK_001;completed;RUB
PAY_2024_000713;ORD-2024-000713;2024-03-24;1826.63;CARD_001;completed;RUB
PAY_2024_000714;ORD-2024-000714;2024-03-25;5642.07;BANK_001;completed;RUB
PAY_2024_000715;ORD-2024-000715;2024-03-28;9018.38;BANK_001;completed;RUB
PAY_2024_000716;ORD-2024-000716;2024-03-26;32096.57;WALLET_001;completed;RUB
PAY_2024_000717;ORD-2024-000717;2024-03-29;19403.92;CARD_002;completed;RUB
PAY_2024_000718;ORD-2024-000718;2024-03-30;18618.35;CARD_002;completed;RUB
PAY_2024_000719;ORD-2024-000719;2024-03-29;25154.34;BANK_001;completed;RUB
PAY_2024_000720;ORD-2024-000720;2024-04-01;21837.97;CARD_002;failed;RUB
PAY_2024_000721;ORD-2024-000721;2024-01-02;38085.32;BANK_001;completed;RUB
PAY_2024_000722;ORD-2024-000722;2024-01-04;8145.47;CARD_002;completed;RUB
PAY_2024_000723;ORD-2024-000723;2024-01-03;9649.4;CARD_001;completed;RUB
PAY_2024_000724;ORD-2024-000724;2024-01-04;21210.24;WALLET_001;completed;RUB
PAY_2024_000725;ORD-2024-000725;2024-01-08;8515.65;BANK_001;completed;RUB
PAY_2024_000726;ORD-2024-000726;2024-01-06;47721.26;CARD_001;completed;RUB
PAY_2024_000727;ORD-2024-000727;2024-01-10;21258.98;WALLET_001;completed;RUB
PAY_2024_000728;ORD-2024-000728;2024-01-09;22236.49;BANK_001;completed;RUB
PAY_2024_000729;ORD-2024-000729;2024-01-10;49570.13;CARD_001;completed;RUB
PAY_2024_000730;ORD-2024-000730;2024-01-12;19791.3;WALLET_001;completed;RUB
PAY_2024_000731;ORD-2024-000731;2024-01-12;3430.84;CARD_001;completed;RUB
PAY_2024_000732;ORD-2024-000732;2024-01-14;2562.98;WALLET_001;completed;RUB
PAY_2024_000733;ORD-2024-000733;2024-01-13;33814.82;BANK_001;failed;RUB
PAY_2024_000734;ORD-2024-000734;2024-01-16;33637.38;CARD_002;completed;RUB
PAY_2024_000735;ORD-2024-000735;2024-01-17;29228.49;BANK_001;completed;RUB
PAY_2024_000736;ORD-2024-000736;2024-01-16;40118.93;CARD_002;completed;RUB
PAY_2024_000737;ORD-2024-000737;2024-01-20;24837.91;CARD_001;completed;RUB
PAY_2024_000738;ORD-2024-000738;2024-01-21;7617.24;CARD_002;completed;RUB
PAY_2024_000739;ORD-2024-000739;2024-01-21;6431.05;CASH_001;completed;RUB
PAY_2024_000740;ORD-2024-000740;2024-01-23;23902.44;CARD_002;failed;RUB
PAY_2024_000741;ORD-2024-000741;2024-01-23;26389.03;BANK_001;completed;RUB
PAY_2024_000742;ORD-2024-000742;2024-01-24;34097.85;CARD_002;completed;RUB
PAY_2024_000743;ORD-2024-000743;2024-01-24;9385.01;CASH_001;completed;RUB
PAY_2024_000744;ORD-2024-000744;2024-01-26;11240.93;CARD_001;failed;RUB
PAY_2024_000745;ORD-2024-000745;2024-01-26;7598.69;CASH_001;completed;RUB
PAY_2024_000746;ORD-2024-000746;2024-01-28;45670.48;WALLET_001;completed;RUB
PAY_2024_000747;ORD-2024-000747;2024-01-30;24588.59;BANK_001;completed;RUB
PAY_2024_000748;ORD-2024-000748;2024-01-31;2132.43;CASH_001;completed;RUB
PAY_2024_000749;ORD-2024-000749;2024-02-01;33550.14;WALLET_001;completed;RUB
PAY_2024_000750;ORD-2024-000750;2024-01-31;45325.16;WALLET_001;completed;RUB
PAY_2024_000751;ORD-2024-000751;2024-01-31;3655.13;CARD_002;completed;RUB
PAY_2024_000752;ORD-2024-000752;2024-02-03;9020.15;WALLET_001;completed;RUB
PAY_2024_000753;ORD-2024-000753;2024-02-03;26716.72;BANK_001;failed;RUB
PAY_2024_000754;ORD-2024-000754;2024-02-04;23540.13;BANK_001;completed;RUB
PAY_2024_000755;ORD-2024-000755;2024-02-06;39885.05;CARD_001;completed;RUB
PAY_2024_000756;ORD-2024-000756;2024-02-06;31644.54;BANK_001;completed;RUB
PAY_2024_000757;ORD-2024-000757;2024-02-09;27669.98;CASH_001;completed;RUB
PAY_2024_000758;ORD-2024-000758;2024-02-07;46350.23;CARD_002;completed;RUB
PAY_2024_000759;ORD-2024-000759;2024-02-11;36336.13;BANK_001;completed;RUB
PAY_2024_000760;ORD-2024-000760;2024-02-11;6924.95;WALLET_001;completed;RUB
PAY_2024_000761;ORD-2024-000761;2024-02-13;3256.74;CARD_001;failed;RUB
PAY_2024_000762;ORD-2024-000762;2024-02-14;4331.27;CASH_001;completed;RUB
PAY_2024_000763;ORD-2024-000763;2024-02-12;15937.56;CASH_001;completed;RUB
PAY_2024_000764;ORD-2024-000764;2024-02-14;48275.21;CASH_001;completed;RUB
PAY_2024_000765;ORD-2024-000765;2024-02-16;13545.11;CARD_001;completed;RUB
PAY_2024_000766;ORD-2024-000766;2024-02-15;38000.33;BANK_001;completed;RUB
PAY_2024_000767;ORD-2024-000767;2024-02-19;43410.2;CARD_002;completed;RUB
PAY_2024_000768;ORD-2024-000768;2024-02-20;23190.9;CARD_001;completed;RUB
PAY_2024_000769;ORD-2024-000769;2024-02-19;16408.64;CARD_002;completed;RUB
PAY_2024_000770;ORD-2024-000770;2024-02-22;40967.32;BANK_001;completed;RUB
PAY_2024_000771;ORD-2024-000771;2024-02-22;38695.27;CASH_001;completed;RUB
PAY_2024_000772;ORD-2024-000772;2024-02-23;43680.06;CARD_001;completed;RUB
PAY_2024_000773;ORD-2024-000773;2024-02-22;45614.93;BANK_001;completed;RUB
PAY_2024_000774;ORD-2024-000774;2024-02-24;9209.11;CARD_002;completed;RUB
PAY_2024_000775;ORD-2024-000775;2024-02-27;30457.5;CARD_001;completed;RUB
PAY_2024_000776;ORD-2024-000776;2024-02-28;25679.67;CARD_001;completed;RUB
PAY_2024_000777;ORD-2024-000777;2024-02-27;34237.71;CARD_002;completed;RUB
PAY_2024_000778;ORD-2024-000778;2024-02-27;20568.35;BANK_001;failed;RUB
PAY_2024_000779;ORD-2024-000779;2024-02-29;44076.73;WALLET_001;completed;RUB
PAY_2024_000780;ORD-2024-000780;2024-03-02;12714.74;BANK_001;completed;RUB
PAY_2024_000781;ORD-2024-000781;2024-03-04;16852.28;CASH_001;failed;RUB
PAY_2024_000782;ORD-2024-000782;2024-03-05;20558.11;CASH_001;completed;RUB
PAY_2024_000783;ORD-2024-000783;2024-03-05;43210.08;BANK_001;completed;RUB
PAY_2024_000784;ORD-2024-000784;2024-03-05;22081.88;CARD_001;completed;RUB
PAY_2024_000785;ORD-2024-000785;2024-03-06;12127.54;BANK_001;completed;RUB
PAY_2024_000786;ORD-2024-000786;2024-03-07;36787.41;CARD_002;completed;RUB
PAY_2024_000787;ORD-2024-000787;2024-03-08;19922.08;CARD_001;completed;RUB
PAY_2024_000788;ORD-2024-000788;2024-03-09;42669.03;CASH_001;completed;RUB
PAY_2024_000789;ORD-2024-000789;2024-03-12;32400.25;CARD_001;completed;RUB
PAY_2024_000790;ORD-2024-000790;2024-03-10;24325.81;BANK_001;completed;RUB
PAY_2024_000791;ORD-2024-000791;2024-03-12;3017.14;CARD_001;completed;RUB
PAY_2024_000792;ORD-2024-000792;2024-03-13;24484.63;BANK_001;completed;RUB
PAY_2024_000793;ORD-2024-000793;2024-03-14;34750.22;CARD_001;completed;RUB
PAY_2024_000794;ORD-2024-000794;2024-03-14;31130.2;WALLET_001;completed;RUB
PAY_2024_000795;ORD-2024-000795;2024-03-16;22903.89;CARD_001;completed;RUB
PAY_2024_000796;ORD-2024-000796;2024-03-16;11188.04;CASH_001;completed;RUB
PAY_2024_000797;ORD-2024-000797;2024-03-18;25191.65;WALLET_001;completed;RUB
PAY_2024_000798;ORD-2024-000798;2024-03-19;31727.54;CASH_001;failed;RUB
PAY_2024_000799;ORD-2024-000799;2024-03-21;43764.72;BANK_001;completed;RUB
PAY_2024_000800;ORD-2024-000800;2024-03-23;41249.73;CARD_002;completed;RUB
PAY_2024_000801;ORD-2024-000801;2024-03-22;47024.48;WALLET_001;failed;RUB
PAY_2024_000802;ORD-2024-000802;2024-03-23;37724.2;CARD_001;completed;RUB
PAY_2024_000803;ORD-2024-000803;2024-03-24;40011.17;WALLET_001;completed;RUB
PAY_2024_000804;ORD-2024-000804;2024-03-26;30780.05;CARD_001;completed;RUB
PAY_2024_000805;ORD-2024-000805;2024-03-28;46048.34;WALLET_001;completed;RUB
PAY_2024_000806;ORD-2024-000806;2024-03-26;30190.05;WALLET_001;completed;RUB
PAY_2024_000807;ORD-2024-000807;2024-03-29;1460.94;CARD_002;completed;RUB
PAY_2024_000808;ORD-2024-000808;2024-03-29;22160.78;BANK_001;completed;RUB
PAY_2024_000809;ORD-2024-000809;2024-03-31;41538.61;CARD_002;completed;RUB
PAY_2024_000810;ORD-2024-000810;2024-04-01;7236.24;CASH_001;completed;RUB
PAY_2024_000811;ORD-2024-000811;2024-01-02;34630.49;CASH_001;completed;RUB
PAY_2024_000812;ORD-2024-000812;2024-01-03;5544.48;BANK_001;failed;RUB
PAY_2024_000813;ORD-2024-000813;2024-01-05;2984.14;CARD_001;completed;RUB
PAY_2024_000814;ORD-2024-000814;2024-01-05;38977.12;CARD_002;completed;RUB
PAY_2024_000815;ORD-2024-000815;2024-01-08;13053.32;CARD_001;completed;RUB
PAY_2024_000816;ORD-2024-000816;2024-01-09;17243.45;CARD_001;completed;RUB
PAY_2024_000817;ORD-2024-000817;2024-01-10;9087.77;BANK_001;completed;RUB
PAY_2024_000818;ORD-2024-000818;2024-01-10;43997.93;CARD_002;completed;RUB
PAY_2024_000819;ORD-2024-000819;2024-01-12;21591.72;CARD_001;failed;RUB
PAY_2024_000820;ORD-2024-000820;2024-01-13;16523.51;CARD_002;completed;RUB
PAY_2024_000821;ORD-2024-000821;2024-01-14;20058.23;BANK_001;failed;RUB
PAY_2024_000822;ORD-2024-000822;2024-01-12;25845.8;CARD_002;failed;RUB
PAY_2024_000823;ORD-2024-000823;2024-01-13;22946.99;CARD_002;completed;RUB
PAY_2024_000824;ORD-2024-000824;2024-01-14;29356.08;CARD_001;completed;RUB
PAY_2024_000825;ORD-2024-000825;2024-01-18;16816.0;BANK_001;failed;RUB
PAY_2024_000826;ORD-2024-000826;2024-01-17;21915.24;WALLET_001;completed;RUB
PAY_2024_000827;ORD-2024-000827;2024-01-17;48512.03;CASH_001;failed;RUB
PAY_2024_000828;ORD-2024-000828;2024-01-20;18082.13;WALLET_001;failed;RUB
PAY_2024_000829;ORD-2024-000829;2024-01-22;49910.31;CASH_001;completed;RUB
PAY_2024_000830;ORD-2024-000830;2024-01-23;3541.38;CARD_002;completed;RUB
PAY_2024_000831;ORD-2024-000831;2024-01-24;14099.57;BANK_001;completed;RUB
PAY_2024_000832;ORD-2024-000832;2024-01-24;34470.98;BANK_001;completed;RUB
PAY_2024_000833;ORD-2024-000833;2024-01-23;37028.64;CARD_002;failed;RUB
PAY_2024_000834;ORD-2024-000834;2024-01-25;15189.51;CARD_001;failed;RUB
PAY_2024_000835;ORD-2024-000835;2024-01-26;6422.22;CASH_001;completed;RUB
PAY_2024_000836;ORD-2024-000836;2024-01-28;35556.02;BANK_001;completed;RUB
PAY_2024_000837;ORD-2024-000837;2024-01-28;5388.87;CARD_002;completed;RUB
PAY_2024_000838;ORD-2024-000838;2024-01-29;48369.6;CARD_001;completed;RUB
PAY_2024_000839;ORD-2024-000839;2024-02-01;9994.05;WALLET_001;completed;RUB
PAY_2024_000840;ORD-2024-000840;2024-01-30;45879.63;BANK_001;completed;RUB
PAY_2024_000841;ORD-2024-000841;2024-01-31;22958.22;CARD_001;completed;RUB
PAY_2024_000842;ORD-2024-000842;2024-02-02;29750.61;BANK_001;completed;RUB
PAY_2024_000843;ORD-2024-000843;2024-02-04;1229.72;CARD_002;completed;RUB
PAY_2024_000844;ORD-2024-000844;2024-02-06;5505.52;BANK_001;completed;RUB
PAY_2024_000845;ORD-2024-000845;2024-02-06;4835.05;CARD_002;completed;RUB
PAY_2024_000846;ORD-2024-000846;2024-02-08;36727.31;BANK_001;pending;RUB
PAY_2024_000847;ORD-2024-000847;2024-02-09;48170.37;WALLET_001;completed;RUB
PAY_2024_000848;ORD-2024-000848;2024-02-07;44744.32;CASH_001;completed;RUB
PAY_2024_000849;ORD-2024-000849;2024-02-09;38105.16;BANK_001;completed;RUB
PAY_2024_000850;ORD-2024-000850;2024-02-09;35227.9;BANK_001;failed;RUB
PAY_2024_000851;ORD-2024-000851;2024-02-11;16520.52;CARD_001;completed;RUB
PAY_2024_000852;ORD-2024-000852;2024-02-14;27453.27;CARD_002;completed;RUB
PAY_2024_000853;ORD-2024-000853;2024-02-13;2113.98;WALLET_001;completed;RUB
PAY_2024_000854;ORD-2024-000854;2024-02-15;17379.1;WALLET_001;completed;RUB
PAY_2024_000855;ORD-2024-000855;2024-02-15;46497.83;BANK_001;completed;RUB
PAY_2024_000856;ORD-2024-000856;2024-02-15;33876.93;CASH_001;completed;RUB
PAY_2024_000857;ORD-2024-000857;2024-02-16;37948.12;WALLET_001;failed;RUB
PAY_2024_000858;ORD-2024-000858;2024-02-18;18772.79;BANK_001;completed;RUB
PAY_2024_000859;ORD-2024-000859;2024-02-19;5785.53;BANK_001;completed;RUB
PAY_2024_000860;ORD-2024-000860;2024-02-22;17266.24;CARD_002;completed;RUB
PAY_2024_000861;ORD-2024-000861;2024-02-23;5993.46;CARD_002;completed;RUB
PAY_2024_000862;ORD-2024-000862;2024-02-23;42510.79;CARD_001;completed;RUB
PAY_2024_000863;ORD-2024-000863;2024-02-25;41388.68;BANK_001;completed;RUB
PAY_2024_000864;ORD-2024-000864;2024-02-24;22907.42;CARD_001;completed;RUB
PAY_2024_000865;ORD-2024-000865;2024-02-25;19436.39;CARD_001;completed;RUB
PAY_2024_000866;ORD-2024-000866;2024-02-27;24452.2;CASH_001;completed;RUB
PAY_2024_000867;ORD-2024-000867;2024-02-28;48181.39;CARD_001;completed;RUB
PAY_2024_000868;ORD-2024-000868;2024-03-01;39577.03;WALLET_001;completed;RUB
PAY_2024_000869;ORD-2024-000869;2024-02-28;33320.76;CASH_001;completed;RUB
PAY_2024_000870;ORD-2024-000870;2024-03-03;7451.12;WALLET_001;completed;RUB
PAY_2024_000871;ORD-2024-000871;2024-03-02;42775.36;BANK_001;completed;RUB
PAY_2024_000872;ORD-2024-000872;2024-03-05;8900.31;CARD_002;completed;RUB
PAY_2024_000873;ORD-2024-000873;2024-03-03;32420.68;CASH_001;completed;RUB
PAY_2024_000874;ORD-2024-000874;2024-03-07;16019.32;WALLET_001;completed;RUB
PAY_2024_000875;ORD-2024-000875;2024-03-07;24824.26;BANK_001;completed;RUB
PAY_2024_000876;ORD-2024-000876;2024-03-06;30572.87;CARD_002;completed;RUB
PAY_2024_000877;ORD-2024-000877;2024-03-09;12714.77;CARD_001;completed;RUB
PAY_2024_000878;ORD-2024-000878;2024-03-10;16647.1;CARD_001;completed;RUB
PAY_2024_000879;ORD-2024-000879;2024-03-09;22005.59;BANK_001;completed;RUB
PAY_2024_000880;ORD-2024-000880;2024-03-12;2918.72;WALLET_001;failed;RUB
PAY_2024_000881;ORD-2024-000881;2024-03-14;24099.95;BANK_001;completed;RUB
PAY_2024_000882;ORD-2024-000882;2024-03-15;41016.96;CARD_001;completed;RUB
PAY_2024_000883;ORD-2024-000883;2024-03-13;13270.93;BANK_001;failed;RUB
PAY_2024_000884;ORD-2024-000884;2024-03-16;19919.7;CASH_001;completed;RUB
PAY_2024_000885;ORD-2024-000885;2024-03-15;11294.38;BANK_001;completed;RUB
PAY_2024_000886;ORD-2024-000886;2024-03-17;25601.03;WALLET_001;completed;RUB
PAY_2024_000887;ORD-2024-000887;2024-03-17;47057.22;CARD_002;completed;RUB
PAY_2024_000888;ORD-2024-000888;2024-03-21;24566.5;CARD_002;failed;RUB
PAY_2024_000889;ORD-2024-000889;2024-03-20;46707.1;WALLET_001;completed;RUB
PAY_2024_000890;ORD-2024-000890;2024-03-22;31070.83;CARD_001;failed;RUB
PAY_2024_000891;ORD-2024-000891;2024-03-24;20760.02;WALLET_001;completed;RUB
PAY_2024_000892;ORD-2024-000892;2024-03-25;35328.85;WALLET_001;completed;RUB
PAY_2024_000893;ORD-2024-000893;2024-03-25;35774.97;BANK_001;completed;RUB
PAY_2024_000894;ORD-2024-000894;2024-03-27;10209.33;CASH_001;completed;RUB
PAY_2024_000895;ORD-2024-000895;2024-03-28;5299.2;CASH_001;completed;RUB
PAY_2024_000896;ORD-2024-000896;2024-03-29;18860.26;CARD_002;failed;RUB
PAY_2024_000897;ORD-2024-000897;2024-03-29;17681.28;CARD_002;completed;RUB
PAY_2024_000898;ORD-2024-000898;2024-03-30;40436.04;CASH_001;completed;RUB
PAY_2024_000899;ORD-2024-000899;2024-03-31;25376.36;CARD_002;completed;RUB
PAY_2024_000900;ORD-2024-000900;2024-04-02;12155.85;CARD_001;completed;RUB
PAY_2024_000901;ORD-2024-000901;2024-01-04;35341.96;WALLET_001;completed;RUB
PAY_2024_000902;ORD-2024-000902;2024-01-04;6509.34;WALLET_001;completed;RUB
PAY_2024_000903;ORD-2024-000903;2024-01-05;45662.45;CARD_001;completed;RUB
PAY_2024_000904;ORD-2024-000904;2024-01-04;13533.78;CARD_001;completed;RUB
PAY_2024_000905;ORD-2024-000905;2024-01-07;36249.41;CARD_001;completed;RUB
PAY_2024_000906;ORD-2024-000906;2024-01-09;42210.4;CARD_002;completed;RUB
PAY_2024_000907;ORD-2024-000907;2024-01-08;27737.17;BANK_001;completed;RUB
PAY_2024_000908;ORD-2024-000908;2024-01-08;15807.26;BANK_001;completed;RUB
PAY_2024_000909;ORD-2024-000909;2024-01-12;32012.63;CASH_001;failed;RUB
PAY_2024_000910;ORD-2024-000910;2024-01-11;18724.93;CASH_001;completed;RUB
PAY_2024_000911;ORD-2024-000911;2024-01-12;2974.61;CASH_001;completed;RUB
PAY_2024_000912;ORD-2024-000912;2024-01-15;28731.76;WALLET_001;completed;RUB
PAY_2024_000913;ORD-2024-000913;2024-01-13;33521.53;CARD_001;completed;RUB
PAY_2024_000914;ORD-2024-000914;2024-01-17;35347.66;BANK_001;completed;RUB
PAY_2024_000915;ORD-2024-000915;2024-01-15;31262.22;BANK_001;completed;RUB
PAY_2024_000916;ORD-2024-000916;2024-01-17;41414.92;CARD_002;completed;RUB
PAY_2024_000917;ORD-2024-000917;2024-01-20;5575.98;CARD_001;completed;RUB
PAY_2024_000918;ORD-2024-000918;2024-01-18;25201.72;WALLET_001;completed;RUB
PAY_2024_000919;ORD-2024-000919;2024-01-20;7388.33;WALLET_001;completed;RUB
PAY_2024_000920;ORD-2024-000920;2024-01-22;4858.02;CARD_002;completed;RUB
PAY_2024_000921;ORD-2024-000921;2024-01-21;9377.16;BANK_001;completed;RUB
PAY_2024_000922;ORD-2024-000922;2024-01-22;15540.59;BANK_001;failed;RUB
PAY_2024_000923;ORD-2024-000923;2024-01-26;9235.99;WALLET_001;completed;RUB
PAY_2024_000924;ORD-2024-000924;2024-01-26;49961.27;BANK_001;completed;RUB
PAY_2024_000925;ORD-2024-000925;2024-01-28;25448.9;WALLET_001;completed;RUB
PAY_2024_000926;ORD-2024-000926;2024-01-29;17574.14;BANK_001;completed;RUB
