session_id;customer_id;session_start;session_duration;pages_viewed;traffic_source;device_type;converted
SES_2024990682;;2024-01-15 15:17:00;25.7;9;direct;desktop;False
SES_2024820683;;2024-02-02 13:21:00;20.6;1;referral;desktop;True
SES_2024360684;CUST_10793;2024-02-28 22:14:00;44.9;16;referral;mobile;False
SES_2024990685;CUST_10432;2024-03-08 09:32:00;58.8;12;direct;desktop;False
SES_2024280686;CUST_10127;2024-03-02 09:21:00;44.8;11;paid_search;mobile;False
SES_2024360687;;2024-01-03 08:28:00;42.3;17;referral;mobile;False
SES_2024700688;CUST_10704;2024-03-10 14:09:00;58.0;12;paid_search;desktop;False
SES_2024990689;CUST_10530;2024-02-13 21:32:00;10.8;6;referral;mobile;False
SES_2024150690;CUST_10521;2024-03-03 12:36:00;26.6;15;organic_search;tablet;False
SES_2024190691;;2024-03-28 10:29:00;5.2;12;referral;desktop;False
SES_2024340692;;2024-03-09 16:10:00;44.5;18;social;mobile;False
SES_2024990693;CUST_10214;2024-03-09 14:14:00;22.6;4;referral;tablet;False
SES_2024610694;;2024-01-11 12:30:00;57.9;15;social;desktop;False
SES_2024490695;;2024-02-06 15:16:00;56.4;15;paid_search;desktop;False
SES_2024980696;;2024-03-18 08:28:00;4.9;8;social;tablet;False
SES_2024230697;;2024-03-04 13:22:00;16.6;6;social;desktop;False
SES_2024850698;;2024-02-15 18:44:00;56.4;9;direct;tablet;False
SES_2024530699;;2024-03-18 22:26:00;5.5;13;paid_search;desktop;False
SES_2024570700;CUST_10033;2024-02-08 10:56:00;30.6;15;direct;mobile;False
SES_2024740701;CUST_10015;2024-02-05 09:51:00;0.7;20;email;tablet;False
SES_2024760702;CUST_10470;2024-02-23 08:04:00;40.9;13;referral;mobile;False
SES_2024970703;CUST_10209;2024-03-19 19:11:00;29.9;18;paid_search;mobile;False
SES_2024910704;;2024-03-28 22:31:00;35.1;20;email;mobile;True
SES_2024970705;;2024-03-21 10:52:00;1.5;19;paid_search;tablet;False
SES_2024410706;CUST_10013;2024-01-25 11:25:00;52.8;9;referral;desktop;True
SES_2024200707;;2024-03-05 19:45:00;23.0;13;direct;mobile;False
SES_2024620708;;2024-01-24 19:53:00;11.1;11;direct;tablet;True
SES_2024580709;CUST_10534;2024-03-27 18:18:00;30.3;18;organic_search;mobile;False
SES_2024830710;CUST_10490;2024-02-06 08:01:00;8.1;19;paid_search;mobile;False
SES_2024380711;;2024-01-10 21:11:00;51.1;10;email;tablet;True
SES_2024750712;CUST_10125;2024-01-24 15:55:00;55.2;9;email;tablet;False
SES_2024470713;;2024-03-26 17:25:00;36.6;14;paid_search;tablet;False
SES_2024970714;;2024-01-21 15:20:00;50.6;4;paid_search;desktop;False
SES_2024720715;CUST_10325;2024-03-22 16:40:00;55.9;11;paid_search;desktop;False
SES_2024290716;CUST_10667;2024-01-08 10:41:00;55.3;3;referral;desktop;False
SES_2024690717;CUST_10017;2024-01-13 16:19:00;1.1;14;paid_search;tablet;False
SES_2024390718;CUST_10370;2024-02-12 08:28:00;37.8;7;organic_search;desktop;True
SES_2024980719;;2024-03-05 18:08:00;48.2;10;referral;tablet;False
SES_2024250720;CUST_10643;2024-02-27 09:00:00;31.0;11;social;desktop;False
SES_2024450721;CUST_10192;2024-02-09 08:51:00;45.3;13;organic_search;mobile;False
SES_2024230722;;2024-01-17 10:11:00;10.6;4;referral;desktop;False
SES_2024830723;CUST_10079;2024-01-05 11:11:00;12.1;6;organic_search;desktop;False
SES_2024820724;CUST_10698;2024-01-23 16:20:00;55.6;17;direct;desktop;False
SES_2024730725;CUST_10037;2024-01-05 09:45:00;16.5;20;organic_search;desktop;True
SES_2024980726;;2024-03-27 21:37:00;20.7;5;organic_search;mobile;False
SES_2024880727;CUST_10656;2024-02-22 20:11:00;48.9;18;direct;tablet;True
SES_2024410728;;2024-01-23 18:39:00;39.0;4;email;mobile;False
SES_2024870729;;2024-01-16 14:15:00;1.8;4;referral;tablet;False
SES_2024230730;CUST_10282;2024-01-24 09:52:00;26.4;15;organic_search;tablet;False
SES_2024470731;CUST_10001;2024-02-22 22:52:00;33.8;5;social;mobile;False
SES_2024950732;CUST_10149;2024-03-21 08:40:00;2.0;18;paid_search;tablet;False
SES_2024730733;CUST_10785;2024-02-05 18:44:00;40.3;7;paid_search;mobile;False
SES_2024910734;;2024-01-02 19:40:00;19.3;12;referral;mobile;False
SES_2024890735;;2024-02-15 21:04:00;53.7;5;email;mobile;False
SES_2024440736;;2024-01-08 08:22:00;58.6;15;paid_search;desktop;True
SES_2024930737;;2024-02-25 18:37:00;27.5;2;paid_search;desktop;False
SES_2024600738;CUST_10561;2024-03-16 16:53:00;26.5;4;organic_search;tablet;False
SES_2024960739;;2024-01-27 19:09:00;32.8;12;direct;desktop;False
SES_2024280740;CUST_10094;2024-02-28 14:50:00;58.9;9;organic_search;desktop;False
SES_2024500741;;2024-03-21 10:10:00;20.9;18;organic_search;tablet;False
SES_2024120742;CUST_10297;2024-02-27 18:47:00;36.8;6;email;desktop;False
SES_2024460743;;2024-01-11 18:47:00;26.4;20;referral;desktop;False
SES_2024710744;CUST_10126;2024-01-13 17:32:00;6.2;8;direct;desktop;False
SES_2024340745;CUST_10213;2024-01-20 18:08:00;25.3;15;referral;desktop;False
SES_2024360746;CUST_10729;2024-01-25 08:32:00;20.8;5;direct;mobile;True
SES_2024430747;CUST_10536;2024-01-07 12:16:00;3.6;18;social;mobile;False
SES_2024880748;;2024-01-19 21:30:00;44.9;8;direct;desktop;False
SES_2024420749;;2024-02-25 19:42:00;38.4;10;referral;tablet;False
SES_2024820750;;2024-01-25 18:01:00;35.8;9;direct;tablet;False
SES_2024210751;CUST_10538;2024-01-03 21:06:00;48.5;19;email;mobile;False
SES_2024440752;;2024-01-27 16:15:00;8.9;19;email;mobile;False
SES_2024470753;CUST_10614;2024-02-24 11:00:00;51.2;20;referral;mobile;False
SES_2024120754;CUST_10311;2024-02-18 18:43:00;23.1;10;social;desktop;True
SES_2024790755;CUST_10172;2024-03-22 22:04:00;1.3;11;email;desktop;False
SES_2024540756;CUST_10107;2024-01-28 22:32:00;35.7;10;paid_search;desktop;False
SES_2024200757;CUST_10385;2024-02-27 22:53:00;22.4;8;social;desktop;False
SES_2024100758;CUST_10696;2024-02-27 18:52:00;12.0;11;organic_search;desktop;False
SES_2024540759;CUST_10302;2024-01-15 18:57:00;38.0;11;email;mobile;False
SES_2024210760;CUST_10399;2024-03-15 11:21:00;37.3;5;paid_search;tablet;False
SES_2024960761;;2024-02-26 10:23:00;45.4;15;organic_search;tablet;False
SES_2024600762;CUST_10433;2024-02-14 18:25:00;45.2;15;organic_search;mobile;False
SES_2024370763;CUST_10366;2024-02-17 14:07:00;27.1;3;email;mobile;True
SES_2024680764;CUST_10613;2024-01-20 22:11:00;17.2;19;paid_search;desktop;False
SES_2024490765;CUST_10433;2024-03-06 16:58:00;19.3;12;referral;tablet;False
SES_2024360766;;2024-03-25 12:28:00;27.1;10;referral;desktop;True
SES_2024380767;;2024-02-24 08:07:00;3.7;16;social;mobile;False
SES_2024590768;;2024-01-12 11:18:00;44.9;11;direct;tablet;True
SES_2024980769;;2024-01-14 18:47:00;48.5;12;email;tablet;False
SES_2024790770;;2024-03-02 18:43:00;23.9;17;social;mobile;False
SES_2024800771;;2024-02-13 08:33:00;40.3;12;social;mobile;False
SES_2024640772;;2024-01-07 21:24:00;52.6;7;direct;desktop;False
SES_2024780773;;2024-02-06 10:31:00;6.4;20;paid_search;desktop;False
SES_2024680774;CUST_10396;2024-03-11 14:26:00;27.7;20;referral;desktop;True
SES_2024720775;;2024-02-22 15:48:00;10.2;7;referral;mobile;False
SES_2024620776;CUST_10265;2024-02-23 14:26:00;21.5;16;social;mobile;False
SES_2024130777;;2024-01-13 09:45:00;39.7;5;direct;tablet;False
SES_2024420778;;2024-02-24 15:11:00;16.4;9;organic_search;mobile;False
SES_2024650779;CUST_10735;2024-01-14 09:19:00;48.1;3;email;mobile;True
SES_2024920780;CUST_10072;2024-03-08 11:33:00;38.4;1;organic_search;desktop;False
SES_2024900781;CUST_10118;2024-02-13 20:26:00;58.2;1;paid_search;tablet;False
SES_2024950782;CUST_10799;2024-02-03 17:34:00;12.4;13;email;mobile;True
SES_2024980783;CUST_10632;2024-03-20 13:26:00;44.6;3;paid_search;desktop;True
SES_2024790784;;2024-03-15 21:22:00;31.9;7;referral;desktop;False
SES_2024430785;CUST_10303;2024-02-04 22:24:00;4.9;13;referral;desktop;False
SES_2024350786;;2024-02-07 13:18:00;31.8;7;social;desktop;False
SES_2024900787;;2024-01-10 20:32:00;47.3;17;organic_search;mobile;False
SES_2024930788;CUST_10268;2024-03-19 16:45:00;42.8;12;direct;tablet;False
SES_2024160789;CUST_10781;2024-03-08 16:29:00;4.5;7;email;desktop;False
SES_2024680790;CUST_10235;2024-02-22 12:48:00;51.9;9;direct;tablet;False
SES_2024890791;CUST_10752;2024-02-26 11:41:00;4.2;4;email;mobile;False
SES_2024260792;CUST_10784;2024-02-23 13:50:00;40.9;17;direct;mobile;True
SES_2024910793;CUST_10233;2024-02-07 08:22:00;7.1;17;social;desktop;False
SES_2024660794;;2024-02-08 22:05:00;58.4;8;paid_search;tablet;True
SES_2024550795;CUST_10644;2024-01-13 17:48:00;38.2;15;referral;tablet;True
SES_2024170796;;2024-02-22 08:53:00;42.5;9;social;desktop;False
SES_2024880797;CUST_10744;2024-02-13 10:07:00;51.3;9;paid_search;mobile;False
SES_2024670798;CUST_10177;2024-01-11 15:19:00;37.2;3;email;mobile;False
SES_2024100799;CUST_10191;2024-03-20 15:49:00;8.4;17;paid_search;mobile;False
SES_2024570800;CUST_10704;2024-02-25 11:57:00;7.6;2;referral;tablet;False
SES_2024990801;CUST_10030;2024-01-25 18:36:00;23.4;18;social;mobile;False
SES_2024430802;CUST_10330;2024-03-25 11:17:00;22.2;16;social;tablet;False
SES_2024960803;CUST_10371;2024-03-21 21:27:00;12.8;13;referral;desktop;True
SES_2024120804;;2024-03-03 21:15:00;41.3;7;paid_search;desktop;True
SES_2024390805;;2024-02-06 14:32:00;17.3;8;organic_search;tablet;False
SES_2024210806;CUST_10043;2024-01-11 08:13:00;43.6;9;organic_search;mobile;False
SES_2024280807;CUST_10624;2024-02-24 16:47:00;1.0;5;email;mobile;False
SES_2024220808;;2024-03-14 16:46:00;33.7;8;organic_search;desktop;False
SES_2024490809;;2024-03-13 15:35:00;21.1;15;referral;tablet;False
SES_2024430810;CUST_10494;2024-02-24 14:33:00;8.2;7;organic_search;tablet;True
SES_2024720811;CUST_10014;2024-01-17 15:50:00;29.9;14;direct;desktop;False
SES_2024740812;;2024-01-17 16:54:00;10.4;15;direct;tablet;True
SES_2024530813;;2024-02-06 16:15:00;22.3;17;social;tablet;False
SES_2024420814;CUST_10048;2024-03-09 11:54:00;32.9;12;referral;mobile;False
SES_2024850815;;2024-02-24 16:37:00;30.9;1;email;mobile;False
SES_2024160816;;2024-01-25 19:29:00;22.4;8;paid_search;tablet;False
SES_2024850817;CUST_10369;2024-02-15 20:48:00;57.3;1;referral;mobile;False
SES_2024330818;CUST_10604;2024-03-08 17:26:00;45.1;11;email;tablet;False
SES_2024840819;;2024-02-21 11:43:00;45.2;17;organic_search;tablet;False
SES_2024560820;CUST_10420;2024-01-09 15:50:00;54.9;3;referral;mobile;False
SES_2024730821;CUST_10263;2024-02-21 18:51:00;59.0;2;referral;tablet;False
SES_2024490822;CUST_10134;2024-03-06 13:32:00;11.6;9;direct;tablet;False
SES_2024100823;CUST_10265;2024-02-19 10:06:00;39.2;19;referral;desktop;False
SES_2024540824;CUST_10492;2024-02-25 16:25:00;48.6;9;organic_search;tablet;False
SES_2024450825;;2024-02-11 19:31:00;4.2;4;email;tablet;False
SES_2024670826;;2024-03-23 09:01:00;20.0;14;paid_search;mobile;True
SES_2024320827;;2024-02-07 22:59:00;2.4;11;referral;tablet;False
SES_2024910828;;2024-03-24 14:21:00;50.9;11;social;mobile;False
SES_2024600829;CUST_10218;2024-02-27 20:01:00;13.5;5;organic_search;tablet;False
SES_2024960830;;2024-02-11 16:27:00;5.4;9;email;tablet;False
SES_2024480831;;2024-03-23 09:34:00;40.9;3;social;tablet;False
SES_2024360832;;2024-02-24 14:09:00;47.5;18;organic_search;tablet;False
SES_2024280833;;2024-02-04 08:23:00;35.7;1;paid_search;desktop;False
SES_2024980834;;2024-01-09 15:45:00;59.6;5;paid_search;desktop;False
SES_2024440835;CUST_10773;2024-02-11 16:47:00;42.9;4;paid_search;mobile;True
SES_2024830836;CUST_10762;2024-03-27 19:54:00;59.4;3;organic_search;desktop;False
SES_2024440837;;2024-02-15 15:53:00;7.6;7;direct;tablet;False
SES_2024350838;CUST_10608;2024-02-05 18:47:00;54.2;17;organic_search;desktop;False
SES_2024760839;;2024-01-19 10:35:00;14.2;9;referral;tablet;False
SES_2024440840;CUST_10133;2024-02-21 19:52:00;3.2;17;paid_search;mobile;False
SES_2024940841;CUST_10750;2024-03-24 17:29:00;17.3;7;direct;desktop;False
SES_2024750842;;2024-03-10 10:54:00;0.6;20;referral;mobile;False
SES_2024880843;CUST_10507;2024-02-15 18:21:00;26.3;11;email;mobile;False
SES_2024620844;CUST_10078;2024-02-11 18:13:00;45.4;5;organic_search;desktop;False
SES_2024350845;CUST_10192;2024-01-13 18:19:00;50.4;17;referral;mobile;True
SES_2024490846;CUST_10584;2024-01-25 10:01:00;31.5;5;paid_search;mobile;False
SES_2024880847;CUST_10585;2024-01-03 13:30:00;59.4;17;direct;tablet;False
SES_2024450848;;2024-01-19 14:05:00;48.4;1;direct;desktop;False
SES_2024960849;;2024-02-01 08:07:00;34.7;13;direct;mobile;True
SES_2024570850;CUST_10067;2024-03-22 20:08:00;52.4;12;direct;mobile;False
SES_2024380851;CUST_10156;2024-03-05 19:58:00;2.8;14;direct;mobile;False
SES_2024630852;;2024-03-14 20:31:00;3.7;7;organic_search;mobile;False
SES_2024160853;CUST_10052;2024-03-12 19:56:00;22.2;12;email;tablet;False
SES_2024260854;;2024-03-15 16:16:00;41.4;15;organic_search;mobile;True
SES_2024920855;;2024-03-23 22:35:00;21.4;13;referral;desktop;False
SES_2024700856;;2024-03-03 16:35:00;29.5;11;email;desktop;False
SES_2024560857;CUST_10122;2024-03-21 22:27:00;8.8;20;email;mobile;False
SES_2024170858;CUST_10474;2024-01-19 13:30:00;5.2;13;paid_search;desktop;False
SES_2024110859;;2024-01-09 22:31:00;42.6;3;direct;desktop;False
SES_2024650860;;2024-02-17 13:51:00;35.7;2;social;desktop;False
SES_2024790861;;2024-01-10 14:54:00;12.7;3;social;tablet;True
SES_2024470862;CUST_10482;2024-03-07 15:41:00;25.7;8;direct;mobile;True
SES_2024100863;;2024-01-13 18:01:00;45.0;14;referral;desktop;False
SES_2024890864;CUST_10397;2024-03-06 22:14:00;23.6;2;paid_search;mobile;False
SES_2024280865;;2024-02-23 16:52:00;30.2;8;referral;tablet;True
SES_2024740866;CUST_10134;2024-03-04 09:35:00;1.6;4;referral;tablet;False
SES_2024790867;CUST_10373;2024-03-03 11:47:00;21.3;17;social;desktop;True
SES_2024730868;;2024-03-10 15:33:00;55.2;17;direct;mobile;False
SES_2024970869;;2024-01-20 16:31:00;32.3;7;organic_search;mobile;False
SES_2024290870;CUST_10133;2024-03-17 10:41:00;45.9;20;referral;mobile;True
SES_2024500871;CUST_10795;2024-01-17 15:03:00;22.7;11;direct;desktop;False
SES_2024520872;;2024-02-11 13:12:00;11.4;4;social;tablet;False
SES_2024150873;;2024-01-26 21:10:00;43.6;10;organic_search;mobile;False
SES_2024960874;CUST_10706;2024-02-28 09:30:00;49.2;15;social;mobile;False
SES_2024550875;;2024-03-13 22:00:00;0.5;11;direct;mobile;False
SES_2024730876;;2024-01-16 21:23:00;14.2;7;paid_search;mobile;False
SES_2024980877;CUST_10353;2024-01-15 10:16:00;19.1;19;referral;desktop;False
SES_2024300878;;2024-02-19 13:59:00;4.9;8;paid_search;desktop;False
SES_2024170879;CUST_10795;2024-01-12 19:51:00;30.9;8;referral;desktop;False
SES_2024270880;;2024-01-17 22:36:00;21.6;17;referral;tablet;False
SES_2024700881;CUST_10445;2024-03-09 08:04:00;12.7;16;email;mobile;False
SES_2024730882;CUST_10133;2024-02-27 11:57:00;29.7;20;social;desktop;True
SES_2024100883;CUST_10585;2024-03-20 18:15:00;7.1;1;direct;mobile;False
SES_2024870884;CUST_10026;2024-02-02 20:47:00;59.3;11;direct;tablet;False
SES_2024440885;;2024-02-25 08:15:00;56.1;14;paid_search;mobile;False
SES_2024110886;;2024-01-01 18:23:00;2.9;20;organic_search;tablet;True
SES_2024900887;CUST_10451;2024-01-18 22:06:00;27.9;9;email;tablet;True
SES_2024770888;CUST_10591;2024-02-12 18:13:00;5.0;4;direct;mobile;False
SES_2024180889;CUST_10219;2024-03-08 19:41:00;35.6;5;paid_search;mobile;False
SES_2024690890;;2024-01-19 15:16:00;51.0;18;email;desktop;False
SES_2024800891;;2024-03-16 19:22:00;29.6;4;email;tablet;False
SES_2024680892;;2024-03-25 18:12:00;3.6;15;direct;mobile;False
SES_2024800893;CUST_10665;2024-01-13 13:55:00;33.5;4;paid_search;desktop;False
SES_2024140894;;2024-03-07 22:10:00;10.3;14;paid_search;desktop;False
SES_2024630895;;2024-02-06 17:32:00;14.8;3;direct;tablet;False
SES_2024200896;;2024-01-06 21:32:00;42.2;6;paid_search;tablet;False
SES_2024750897;;2024-01-14 12:48:00;36.0;5;email;desktop;False
SES_2024390898;CUST_10109;2024-03-06 10:47:00;26.1;17;social;mobile;True
SES_2024320899;CUST_10660;2024-03-06 13:29:00;32.1;14;social;tablet;False
SES_2024230900;CUST_10017;2024-02-23 11:09:00;50.6;5;organic_search;desktop;False
SES_2024910901;CUST_10654;2024-01-06 22:57:00;15.0;1;email;tablet;False
SES_2024810902;;2024-01-21 10:10:00;5.7;9;referral;tablet;False
SES_2024630903;CUST_10130;2024-01-02 09:02:00;26.9;9;organic_search;tablet;False
SES_2024540904;;2024-01-19 22:36:00;5.3;20;social;desktop;False
SES_2024510905;CUST_10522;2024-02-21 09:05:00;58.3;3;direct;desktop;False
SES_2024950906;;2024-01-06 21:10:00;43.7;11;organic_search;desktop;True
SES_2024310907;;2024-02-25 20:59:00;20.2;17;social;desktop;True
SES_2024340908;CUST_10603;2024-02-08 16:00:00;26.6;19;email;desktop;True
SES_2024730909;;2024-01-20 09:02:00;16.9;4;direct;mobile;False
SES_2024780910;CUST_10123;2024-02-11 20:26:00;4.3;19;paid_search;mobile;False
SES_2024790911;;2024-02-20 09:52:00;10.0;11;social;tablet;False
SES_2024330912;CUST_10484;2024-03-20 19:03:00;21.6;8;referral;tablet;False
SES_2024490913;CUST_10013;2024-03-28 09:57:00;29.3;7;social;desktop;False
SES_2024920914;CUST_10276;2024-01-21 22:40:00;40.3;17;email;tablet;False
SES_2024190915;CUST_10380;2024-02-15 15:05:00;28.5;1;social;mobile;False
SES_2024700916;CUST_10443;2024-01-15 09:03:00;51.1;13;organic_search;mobile;True
SES_2024320917;;2024-01-08 08:30:00;12.8;12;social;tablet;False
SES_2024280918;;2024-01-11 17:53:00;57.5;18;referral;mobile;True
SES_2024930919;;2024-02-04 22:56:00;26.0;1;email;mobile;True
SES_2024410920;CUST_10477;2024-02-11 08:47:00;26.6;17;direct;mobile;True
SES_2024400921;;2024-02-09 14:47:00;36.3;13;social;desktop;False
SES_2024860922;;2024-01-19 19:33:00;6.9;8;paid_search;desktop;False
SES_2024450923;;2024-03-21 12:05:00;19.5;11;email;tablet;False
SES_2024890924;CUST_10472;2024-02-22 15:05:00;11.8;18;referral;mobile;False
SES_2024250925;;2024-02-01 08:05:00;12.7;4;referral;tablet;False
SES_2024730926;CUST_10069;2024-03-16 18:38:00;47.2;17;email;desktop;False
SES_2024830927;;2024-01-19 08:59:00;46.9;16;direct;tablet;True
SES_2024480928;CUST_10053;2024-03-21 08:54:00;25.2;6;organic_search;tablet;False
SES_2024440929;CUST_10393;2024-03-13 08:21:00;53.1;1;email;desktop;False
SES_2024330930;;2024-03-12 19:10:00;51.8;17;email;mobile;False
SES_2024350931;CUST_10572;2024-02-01 15:42:00;1.2;4;paid_search;mobile;False
SES_2024250932;CUST_10695;2024-01-16 15:08:00;11.9;16;social;desktop;False
SES_2024140933;CUST_10015;2024-02-08 20:53:00;12.1;2;email;desktop;True
SES_2024520934;CUST_10539;2024-02-10 15:01:00;15.9;12;direct;desktop;False
SES_2024310935;CUST_10254;2024-02-25 20:46:00;18.0;9;organic_search;mobile;False
SES_2024580936;CUST_10223;2024-02-04 13:47:00;42.6;1;direct;tablet;True
SES_2024750937;CUST_10522;2024-01-14 16:09:00;49.7;3;paid_search;tablet;True
SES_2024230938;;2024-01-13 22:54:00;10.8;16;referral;mobile;False
SES_2024970939;CUST_10373;2024-03-26 15:20:00;40.9;4;email;mobile;False
SES_2024860940;;2024-02-05 13:01:00;48.5;14;social;desktop;False
SES_2024640941;CUST_10527;2024-02-26 19:41:00;42.6;9;paid_search;tablet;False
SES_2024360942;CUST_10354;2024-01-04 08:56:00;55.5;18;social;tablet;True
SES_2024350943;CUST_10233;2024-02-28 15:04:00;54.4;2;paid_search;tablet;False
SES_2024620944;CUST_10113;2024-02-14 13:32:00;58.6;3;email;desktop;False
SES_2024690945;;2024-01-14 09:41:00;42.3;3;direct;mobile;True
SES_2024980946;CUST_10461;2024-02-18 12:36:00;12.1;4;social;tablet;False
SES_2024300947;;2024-02-09 08:50:00;33.0;7;referral;mobile;False
SES_2024490948;CUST_10062;2024-01-17 16:21:00;41.4;11;organic_search;desktop;False
SES_2024750949;CUST_10110;2024-02-11 21:27:00;23.0;8;email;desktop;False
SES_2024340950;;2024-03-03 16:27:00;45.8;7;organic_search;mobile;True
SES_2024360951;CUST_10701;2024-02-11 22:18:00;14.4;1;paid_search;mobile;True
SES_2024860952;CUST_10537;2024-03-15 18:08:00;8.4;19;social;desktop;False
SES_2024880953;;2024-01-10 21:34:00;29.9;13;paid_search;desktop;True
SES_2024120954;;2024-03-14 10:16:00;22.1;3;direct;mobile;False
SES_2024230955;CUST_10142;2024-02-11 10:11:00;52.0;4;social;tablet;False
SES_2024430956;CUST_10446;2024-02-28 14:23:00;32.7;2;referral;tablet;False
SES_2024840957;CUST_10063;2024-01-27 15:17:00;35.2;15;direct;mobile;True
SES_2024630958;CUST_10075;2024-01-27 09:44:00;10.1;20;social;mobile;False
SES_2024910959;;2024-01-11 13:30:00;49.8;5;paid_search;desktop;True
SES_2024990960;;2024-01-08 17:24:00;31.8;8;referral;desktop;False
SES_2024310961;;2024-03-06 17:28:00;26.3;6;organic_search;mobile;True
SES_2024200962;;2024-03-03 11:23:00;2.1;8;social;tablet;False
SES_2024850963;CUST_10622;2024-02-20 10:31:00;33.9;14;direct;mobile;False
SES_2024720964;CUST_10296;2024-02-15 09:59:00;34.6;11;direct;mobile;False
SES_2024820965;;2024-02-18 12:30:00;9.9;15;organic_search;mobile;False
SES_2024180966;;2024-01-18 09:30:00;30.2;16;email;tablet;True
SES_2024460967;CUST_10189;2024-03-18 11:37:00;23.0;6;organic_search;desktop;False
SES_2024490968;CUST_10697;2024-03-12 13:46:00;42.7;16;paid_search;desktop;False
SES_2024140969;CUST_10090;2024-02-18 08:34:00;3.1;18;paid_search;desktop;False
SES_2024890970;;2024-02-21 15:25:00;41.8;11;email;tablet;True
SES_2024820971;CUST_10591;2024-01-18 15:44:00;58.8;20;direct;tablet;False
SES_2024770972;CUST_10119;2024-03-25 18:48:00;43.1;17;social;mobile;True
SES_2024970973;;2024-01-03 21:33:00;31.6;8;social;mobile;False
SES_2024150974;;2024-02-04 20:27:00;36.3;18;social;desktop;False
SES_2024750975;CUST_10778;2024-03-13 11:31:00;51.1;15;email;mobile;True
SES_2024140976;CUST_10140;2024-02-03 14:15:00;18.7;11;direct;tablet;False
SES_2024740977;;2024-03-01 20:07:00;28.8;6;organic_search;tablet;False
SES_2024110978;CUST_10374;2024-02-01 12:37:00;40.1;11;organic_search;mobile;False
SES_2024210979;CUST_10483;2024-02-01 09:53:00;47.8;12;email;mobile;False
SES_2024860980;;2024-03-18 11:53:00;35.4;20;paid_search;desktop;True
SES_2024740981;;2024-03-03 18:35:00;57.5;9;organic_search;desktop;False
SES_2024730982;CUST_10771;2024-01-13 10:34:00;54.2;9;paid_search;tablet;False
SES_2024720983;CUST_10744;2024-03-28 11:20:00;22.9;5;direct;desktop;False
SES_2024460984;;2024-01-28 10:10:00;54.2;10;paid_search;tablet;False
SES_2024410985;;2024-01-10 19:15:00;9.9;13;referral;tablet;True
SES_2024370986;CUST_10153;2024-03-15 13:24:00;6.5;12;direct;tablet;False
SES_2024440987;;2024-01-27 15:14:00;2.0;17;referral;desktop;False
SES_2024750988;;2024-03-24 17:45:00;59.8;5;referral;desktop;False
SES_2024450989;CUST_10174;2024-03-14 11:22:00;48.7;16;paid_search;tablet;False
SES_2024990990;CUST_10152;2024-01-25 17:14:00;35.5;9;organic_search;desktop;False
SES_2024870991;CUST_10236;2024-02-15 15:34:00;22.4;3;direct;mobile;False
SES_2024440992;;2024-03-10 12:17:00;44.1;5;email;tablet;False
SES_2024690993;;2024-02-05 14:35:00;11.7;8;direct;tablet;False
SES_2024370994;CUST_10689;2024-02-12 19:28:00;38.5;8;direct;desktop;False
SES_2024390995;;2024-01-03 09:55:00;54.6;13;organic_search;desktop;False
SES_2024630996;CUST_10390;2024-03-24 17:24:00;27.0;12;organic_search;mobile;False
SES_2024710997;CUST_10490;2024-01-12 17:41:00;5.7;18;paid_search;desktop;False
SES_2024390998;CUST_10170;2024-03-21 20:23:00;20.5;4;email;mobile;False
SES_2024240999;;2024-01-23 19:15:00;43.9;3;paid_search;mobile;True
SES_2024341000;;2024-01-01 22:42:00;38.3;5;organic_search;mobile;True
SES_2024391001;;2024-03-06 21:08:00;38.0;2;social;tablet;False
SES_2024601002;;2024-03-23 19:41:00;25.1;8;social;desktop;True
SES_2024891003;;2024-02-26 12:34:00;57.7;14;email;tablet;False
SES_2024881004;CUST_10463;2024-02-14 16:06:00;34.8;20;direct;tablet;False
SES_2024201005;CUST_10018;2024-01-20 22:33:00;18.7;7;paid_search;mobile;False
SES_2024111006;;2024-01-05 22:28:00;22.5;5;social;tablet;False
SES_2024471007;;2024-03-13 11:55:00;41.4;5;organic_search;desktop;True
SES_2024111008;;2024-02-25 11:12:00;10.7;20;social;tablet;False
SES_2024191009;;2024-03-18 14:24:00;18.9;4;direct;desktop;False
SES_2024591010;CUST_10718;2024-03-27 12:59:00;25.1;11;paid_search;desktop;False
SES_2024891011;CUST_10383;2024-03-16 16:09:00;26.2;1;organic_search;desktop;True
SES_2024461012;CUST_10203;2024-01-06 14:02:00;44.7;17;email;mobile;False
SES_2024941013;CUST_10576;2024-01-07 19:17:00;37.4;8;organic_search;mobile;True
SES_2024371014;CUST_10541;2024-03-22 17:14:00;6.5;6;organic_search;mobile;False
SES_2024441015;CUST_10148;2024-01-24 14:07:00;26.2;3;email;mobile;True
SES_2024281016;;2024-03-20 18:13:00;42.9;6;referral;tablet;True
SES_2024221017;CUST_10370;2024-01-01 22:26:00;58.4;20;email;mobile;False
SES_2024821018;CUST_10026;2024-02-22 18:09:00;42.1;19;social;tablet;False
SES_2024611019;;2024-02-22 21:15:00;6.6;2;direct;mobile;False
SES_2024351020;CUST_10744;2024-03-21 12:08:00;8.5;7;referral;desktop;False
SES_2024311021;CUST_10264;2024-02-25 19:11:00;38.8;12;social;desktop;True
SES_2024351022;CUST_10130;2024-02-12 08:37:00;39.9;10;direct;tablet;False
SES_2024381023;CUST_10798;2024-03-10 19:37:00;52.7;7;organic_search;desktop;False
