order_id;customer_id;order_date;month;product_category;product_name;price;city;quantity;discount_percent;payment_method;total_amount
VIS000523;VC199;2025-06-08;2025-06;Электроника;Наушники;11954;Казань;1;0;Карта;11954.0
VIS000524;VC081;2025-06-08;2025-06;Электроника;Планшет;16466;СПб;2;10;Карта;29638.8
VIS000525;VC084;2025-06-08;2025-06;Дом и сад;Пылесос;3696;Москва;1;15;Наличные;3141.6
VIS000526;VC105;2025-06-09;2025-06;Книги;Учебник;221;Москва;2;0;Наличные;442.0
VIS000527;VC177;2025-06-14;2025-06;Дом и сад;Растение;4266;Новосибирск;1;5;Карта;4052.7
VIS000528;VC148;2025-06-15;2025-06;Спорт;Коврик;3142;Самара;2;0;Карта;6284.0
VIS000529;VC118;2025-06-21;2025-06;Дом и сад;Пылесос;6580;Уфа;1;0;Наличные;6580.0
VIS000530;VC086;2025-06-23;2025-06;Электроника;Планшет;35881;Новосибирск;2;0;Онлайн;71762.0
VIS000531;VC063;2025-06-24;2025-06;Одежда;Кроссовки;2964;Новосибирск;2;10;Карта;5335.2
VIS000532;VC189;2025-06-28;2025-06;Красота;Шампунь;1388;Москва;1;15;Карта;1179.8
VIS000533;VC104;2025-06-30;2025-06;Спорт;Кроссовки;4285;Новосибирск;1;15;Карта;3642.25
VIS000534;VC049;2025-06-30;2025-06;Книги;Детектив;779;СПб;2;0;Карта;1558.0
VIS000535;VC071;2025-06-30;2025-06;Одежда;Кроссовки;3235;Новосибирск;1;10;Карта;2911.5
VIS000536;VC001;2025-07-01;2025-07;Одежда;Джинсы;3502;СПб;1;10;Карта;3151.8
VIS000537;VC141;2025-07-04;2025-07;Дом и сад;Кофеварка;2479;Москва;4;0;Наличные;9916.0
VIS000538;VC179;2025-07-04;2025-07;Спорт;Велосипед;4249;Москва;2;0;Карта;8498.0
VIS000539;VC123;2025-07-07;2025-07;Дом и сад;Инструмент;4760;СПб;4;0;Карта;19040.0
VIS000540;VC184;2025-07-09;2025-07;Спорт;Кроссовки;2958;Москва;1;15;Карта;2514.3
VIS000541;VC062;2025-07-09;2025-07;Спорт;Велосипед;4691;Москва;1;5;Карта;4456.45
VIS000542;VC032;2025-07-09;2025-07;Электроника;Ноутбук;40899;Уфа;3;10;Карта;110427.3
VIS000543;VC158;2025-07-09;2025-07;Одежда;Джинсы;2622;СПб;2;0;Карта;5244.0
VIS000544;VC029;2025-07-10;2025-07;Электроника;Умные часы;20052;Новосибирск;2;10;Онлайн;36093.6
VIS000545;VC049;2025-07-11;2025-07;Электроника;Наушники;12990;Самара;1;0;Карта;12990.0
VIS000546;VC173;2025-07-13;2025-07;Спорт;Коврик;3474;Уфа;1;0;Наличные;3474.0
VIS000547;VC030;2025-07-14;2025-07;Книги;Учебник;1781;Новосибирск;1;5;Онлайн;1691.95
VIS000548;VC144;2025-07-15;2025-07;Книги;Детектив;1580;Самара;1;0;Карта;1580.0
VIS000549;VC168;2025-07-16;2025-07;Электроника;Планшет;36825;СПб;1;10;Карта;33142.5
VIS000550;VC019;2025-07-16;2025-07;Одежда;Куртка;4010;СПб;1;0;Карта;4010.0
VIS000551;VC018;2025-07-17;2025-07;Электроника;Планшет;26725;СПб;5;5;Онлайн;126943.75
VIS000552;VC001;2025-07-17;2025-07;Электроника;Умные часы;7173;Казань;1;0;Онлайн;7173.0
VIS000553;VC078;2025-07-17;2025-07;Дом и сад;Инструмент;5327;Казань;2;5;Наличные;10121.3
VIS000554;VC115;2025-07-18;2025-07;Одежда;Рубашка;3472;СПб;3;0;Карта;10416.0
VIS000555;VC175;2025-07-18;2025-07;Дом и сад;Инструмент;6070;Москва;2;0;Наличные;12140.0
VIS000556;VC194;2025-07-19;2025-07;Электроника;Наушники;36379;Новосибирск;1;15;Карта;30922.15
VIS000557;VC113;2025-07-19;2025-07;Электроника;Смартфон;18513;Москва;2;0;Карта;37026.0
VIS000558;VC114;2025-07-19;2025-07;Одежда;Куртка;2995;Новосибирск;2;10;Карта;5391.0
VIS000559;VC166;2025-07-19;2025-07;Дом и сад;Пылесос;5358;Казань;2;20;Карта;8572.8
VIS000560;VC179;2025-07-20;2025-07;Дом и сад;Инструмент;4406;Казань;2;0;Наличные;8812.0
VIS000561;VC063;2025-07-22;2025-07;Книги;Роман;625;Казань;5;0;Карта;3125.0
VIS000562;VC132;2025-07-23;2025-07;Книги;Роман;1024;Самара;2;5;Карта;1945.6
VIS000563;VC129;2025-07-23;2025-07;Дом и сад;Растение;3203;СПб;1;15;Карта;2722.55
VIS000564;VC008;2025-07-25;2025-07;Электроника;Планшет;16571;Казань;2;15;Наличные;28170.7
VIS000565;VC157;2025-07-25;2025-07;Одежда;Кроссовки;3094;Новосибирск;1;5;Наличные;2939.3
VIS000566;VC055;2025-07-27;2025-07;Спорт;Коврик;4791;Москва;3;10;Карта;12935.7
VIS000567;VC103;2025-07-27;2025-07;Дом и сад;Декор;270;Москва;1;0;Карта;270.0
VIS000568;VC131;2025-07-28;2025-07;Одежда;Рубашка;3665;Москва;1;20;Карта;2932.0
VIS000569;VC032;2025-07-28;2025-07;Красота;Помада;2227;СПб;3;15;Онлайн;5678.85
VIS000570;VC010;2025-07-30;2025-07;Спорт;Кроссовки;5348;Новосибирск;2;0;Карта;10696.0
VIS000571;VC110;2025-07-31;2025-07;Одежда;Джинсы;2797;Самара;1;0;Карта;2797.0
VIS000572;VC162;2025-08-02;2025-08;Дом и сад;Пылесос;4895;Москва;1;0;Карта;4895.0
VIS000573;VC124;2025-08-03;2025-08;Дом и сад;Декор;5038;Москва;3;0;Карта;15114.0
VIS000574;VC087;2025-08-09;2025-08;Одежда;Куртка;3654;Уфа;1;10;Наличные;3288.6
VIS000575;VC055;2025-08-10;2025-08;Одежда;Куртка;3002;Москва;3;0;Карта;9006.0
VIS000576;VC032;2025-08-15;2025-08;Одежда;Джинсы;3758;СПб;1;0;Карта;3758.0
VIS000577;VC178;2025-08-16;2025-08;Дом и сад;Растение;5190;Новосибирск;2;0;Карта;10380.0
VIS000578;VC135;2025-08-18;2025-08;Книги;Детектив;304;Новосибирск;3;20;Карта;729.6
VIS000579;VC093;2025-08-23;2025-08;Спорт;Кроссовки;3475;Москва;1;5;Онлайн;3301.25
VIS000580;VC008;2025-08-23;2025-08;Дом и сад;Инструмент;5838;Москва;1;0;Карта;5838.0
VIS000581;VC065;2025-08-24;2025-08;Электроника;Планшет;31258;Москва;1;0;Наличные;31258.0
VIS000582;VC057;2025-08-26;2025-08;Дом и сад;Растение;3460;Новосибирск;2;20;Наличные;5536.0
VIS000583;VC067;2025-08-27;2025-08;Одежда;Джинсы;1858;Новосибирск;2;10;Карта;3344.4
VIS000584;VC187;2025-08-29;2025-08;Дом и сад;Растение;4638;Москва;2;0;Карта;9276.0
VIS000585;VC072;2025-08-29;2025-08;Дом и сад;Растение;3909;Новосибирск;1;0;Карта;3909.0
VIS000586;VC054;2025-08-30;2025-08;Электроника;Умные часы;43559;Самара;1;0;Наличные;43559.0
VIS000587;VC067;2025-08-30;2025-08;Книги;Учебник;219;Москва;1;0;Карта;219.0
VIS000588;VC051;2025-08-31;2025-08;Электроника;Умные часы;21395;СПб;1;5;Карта;20325.25
VIS000589;VC097;2025-08-31;2025-08;Электроника;Смартфон;32846;Казань;2;15;Карта;55838.2
VIS000590;VC092;2025-09-01;2025-09;Одежда;Рубашка;3010;Москва;3;5;Наличные;8578.5
VIS000591;VC008;2025-09-02;2025-09;Одежда;Платье;3198;СПб;2;10;Карта;5756.4
VIS000592;VC162;2025-09-03;2025-09;Красота;Шампунь;2108;Новосибирск;1;0;Карта;2108.0
VIS000593;VC035;2025-09-03;2025-09;Книги;Комикс;1002;Самара;4;10;Карта;3607.2
VIS000594;VC096;2025-09-04;2025-09;Одежда;Рубашка;2816;Самара;2;10;Карта;5068.8
VIS000595;VC088;2025-09-04;2025-09;Дом и сад;Кофеварка;3464;Новосибирск;4;0;Наличные;13856.0
VIS000596;VC078;2025-09-04;2025-09;Электроника;Наушники;18078;Казань;2;0;Карта;36156.0
VIS000597;VC032;2025-09-04;2025-09;Красота;Помада;1700;СПб;1;5;Наличные;1615.0
VIS000598;VC120;2025-09-06;2025-09;Дом и сад;Кофеварка;3935;Новосибирск;1;0;Наличные;3935.0
VIS000599;VC046;2025-09-08;2025-09;Спорт;Велосипед;2960;СПб;2;0;Карта;5920.0
VIS000600;VC144;2025-09-11;2025-09;Электроника;Умные часы;13421;Москва;1;5;Наличные;12749.95
VIS000601;VC196;2025-09-11;2025-09;Одежда;Кроссовки;3884;Казань;1;20;Карта;3107.2
VIS000602;VC165;2025-09-15;2025-09;Одежда;Платье;3966;Новосибирск;2;5;Карта;7535.4
VIS000603;VC182;2025-09-16;2025-09;Спорт;Мяч;3402;СПб;2;10;Наличные;6123.6
VIS000604;VC142;2025-09-16;2025-09;Электроника;Наушники;12489;Уфа;2;0;Карта;24978.0
VIS000605;VC055;2025-09-17;2025-09;Одежда;Платье;3279;Москва;1;10;Наличные;2951.1
VIS000606;VC176;2025-09-17;2025-09;Красота;Крем;936;СПб;1;5;Карта;889.2
VIS000607;VC007;2025-09-19;2025-09;Книги;Поэзия;674;Москва;2;10;Онлайн;1213.2
VIS000608;VC074;2025-09-19;2025-09;Одежда;Кроссовки;3324;Казань;4;0;Карта;13296.0
VIS000609;VC007;2025-09-24;2025-09;Электроника;Умные часы;9069;Казань;2;5;Карта;17231.1
VIS000610;VC161;2025-09-25;2025-09;Красота;Шампунь;1054;СПб;4;5;Карта;4005.2
VIS000611;VC151;2025-09-25;2025-09;Электроника;Ноутбук;15711;Казань;2;0;Наличные;31422.0
VIS000612;VC085;2025-09-25;2025-09;Дом и сад;Растение;3222;СПб;2;0;Наличные;6444.0
VIS000613;VC147;2025-09-27;2025-09;Спорт;Гантели;2119;Казань;1;0;Карта;2119.0
VIS000614;VC112;2025-09-29;2025-09;Электроника;Умные часы;18189;СПб;2;0;Онлайн;36378.0
VIS000615;VC125;2025-09-29;2025-09;Дом и сад;Кофеварка;4013;СПб;2;10;Карта;7223.4
VIS000616;VC147;2025-09-29;2025-09;Электроника;Планшет;29195;Уфа;2;0;Карта;58390.0
VIS000617;VC036;2025-09-30;2025-09;Одежда;Куртка;1342;Москва;1;0;Онлайн;1342.0
VIS000618;VC029;2025-10-01;2025-10;Спорт;Коврик;2521;Москва;2;10;Онлайн;4537.8
VIS000619;VC188;2025-10-01;2025-10;Спорт;Гантели;4970;Новосибирск;1;0;Наличные;4970.0
VIS000620;VC082;2025-10-01;2025-10;Дом и сад;Кофеварка;5877;Уфа;2;5;Наличные;11166.3
VIS000621;VC002;2025-10-02;2025-10;Книги;Роман;406;СПб;1;0;Карта;406.0
VIS000622;VC129;2025-10-02;2025-10;Электроника;Планшет;6188;Москва;3;15;Наличные;15779.4
VIS000623;VC047;2025-10-03;2025-10;Электроника;Ноутбук;11296;СПб;1;10;Карта;10166.4
VIS000624;VC197;2025-10-04;2025-10;Электроника;Наушники;15172;Новосибирск;1;10;Карта;13654.8
VIS000625;VC148;2025-10-07;2025-10;Электроника;Ноутбук;77344;Москва;1;0;Карта;77344.0
VIS000626;VC011;2025-10-08;2025-10;Одежда;Рубашка;3546;Казань;2;10;Карта;6382.8
VIS000627;VC130;2025-10-09;2025-10;Одежда;Платье;3406;Уфа;1;0;Карта;3406.0
VIS000628;VC195;2025-10-09;2025-10;Одежда;Куртка;3230;СПб;1;0;Карта;3230.0
VIS000629;VC119;2025-10-09;2025-10;Электроника;Смартфон;40336;СПб;2;0;Карта;80672.0
VIS000630;VC140;2025-10-10;2025-10;Книги;Детектив;200;СПб;1;5;Карта;190.0
VIS000631;VC020;2025-10-13;2025-10;Спорт;Кроссовки;3800;Москва;4;5;Карта;14440.0
VIS000632;VC005;2025-10-14;2025-10;Одежда;Рубашка;2162;Самара;4;5;Карта;8215.6
VIS000633;VC037;2025-10-14;2025-10;Красота;Маска;1731;СПб;2;0;Карта;3462.0
VIS000634;VC166;2025-10-15;2025-10;Спорт;Гантели;4909;СПб;1;0;Наличные;4909.0
VIS000635;VC137;2025-10-16;2025-10;Электроника;Смартфон;28412;Казань;2;10;Онлайн;51141.6
VIS000636;VC053;2025-10-17;2025-10;Спорт;Кроссовки;3790;СПб;1;0;Наличные;3790.0
VIS000637;VC172;2025-10-17;2025-10;Книги;Роман;589;Новосибирск;1;10;Карта;530.1
VIS000638;VC099;2025-10-17;2025-10;Книги;Детектив;321;Москва;1;0;Наличные;321.0
VIS000639;VC086;2025-10-18;2025-10;Одежда;Кроссовки;3629;Самара;4;10;Карта;13064.4
VIS000640;VC108;2025-10-18;2025-10;Книги;Учебник;1647;Уфа;1;5;Карта;1564.65
VIS000641;VC024;2025-10-19;2025-10;Одежда;Кроссовки;3949;Новосибирск;2;0;Карта;7898.0
VIS000642;VC081;2025-10-20;2025-10;Книги;Учебник;695;Уфа;2;0;Наличные;1390.0
VIS000643;VC158;2025-10-20;2025-10;Дом и сад;Инструмент;5024;Москва;1;5;Карта;4772.8
VIS000644;VC120;2025-10-20;2025-10;Дом и сад;Пылесос;5365;СПб;1;10;Карта;4828.5
VIS000645;VC059;2025-10-20;2025-10;Книги;Роман;1442;Новосибирск;5;0;Карта;7210.0
VIS000646;VC128;2025-10-20;2025-10;Дом и сад;Инструмент;4350;Новосибирск;2;0;Наличные;8700.0
VIS000647;VC114;2025-10-21;2025-10;Электроника;Планшет;21157;СПб;2;10;Наличные;38082.6
VIS000648;VC115;2025-10-21;2025-10;Электроника;Умные часы;6092;СПб;1;5;Карта;5787.4
VIS000649;VC014;2025-10-23;2025-10;Спорт;Мяч;3365;Москва;1;0;Карта;3365.0
VIS000650;VC009;2025-10-24;2025-10;Одежда;Рубашка;4172;СПб;1;5;Карта;3963.4
VIS000651;VC040;2025-10-24;2025-10;Электроника;Планшет;16143;Москва;1;0;Наличные;16143.0
VIS000652;VC194;2025-10-25;2025-10;Электроника;Ноутбук;11861;Казань;1;5;Карта;11267.95
VIS000653;VC025;2025-10-25;2025-10;Электроника;Планшет;10527;Москва;3;0;Наличные;31581.0
VIS000654;VC103;2025-10-25;2025-10;Красота;Помада;1330;Москва;1;20;Карта;1064.0
VIS000655;VC022;2025-10-25;2025-10;Книги;Роман;1171;Новосибирск;1;5;Наличные;1112.45
VIS000656;VC004;2025-10-26;2025-10;Красота;Крем;1785;Новосибирск;2;5;Карта;3391.5
VIS000657;VC154;2025-10-29;2025-10;Книги;Поэзия;1250;Самара;2;5;Карта;2375.0
VIS000658;VC186;2025-10-31;2025-10;Книги;Комикс;200;Новосибирск;1;15;Карта;170.0
VIS000659;VC029;2025-10-31;2025-10;Одежда;Рубашка;3695;СПб;2;10;Карта;6651.0
VIS000660;VC109;2025-11-02;2025-11;Дом и сад;Инструмент;7142;Самара;1;5;Карта;6784.9
VIS000661;VC098;2025-11-02;2025-11;Электроника;Ноутбук;15218;Новосибирск;1;10;Наличные;13696.2
VIS000662;VC037;2025-11-02;2025-11;Красота;Духи;1526;Москва;1;5;Карта;1449.7
VIS000663;VC075;2025-11-03;2025-11;Спорт;Кроссовки;4581;Новосибирск;3;5;Наличные;13055.85
VIS000664;VC070;2025-11-05;2025-11;Одежда;Куртка;4356;Уфа;1;0;Наличные;4356.0
VIS000665;VC146;2025-11-05;2025-11;Красота;Шампунь;1044;СПб;1;5;Карта;991.8
VIS000666;VC128;2025-11-06;2025-11;Спорт;Гантели;1807;Москва;1;0;Наличные;1807.0
VIS000667;VC085;2025-11-06;2025-11;Дом и сад;Кофеварка;7229;Москва;3;15;Наличные;18433.95
VIS000668;VC042;2025-11-06;2025-11;Электроника;Умные часы;4918;Москва;1;0;Карта;4918.0
VIS000669;VC100;2025-11-07;2025-11;Книги;Детектив;958;СПб;1;15;Наличные;814.3
VIS000670;VC041;2025-11-11;2025-11;Книги;Учебник;1450;Новосибирск;1;5;Карта;1377.5
VIS000671;VC166;2025-11-12;2025-11;Электроника;Наушники;45058;Москва;1;5;Карта;42805.1
VIS000672;VC034;2025-11-12;2025-11;Электроника;Смартфон;9049;Уфа;2;5;Наличные;17193.1
VIS000673;VC017;2025-11-12;2025-11;Спорт;Кроссовки;1868;Казань;2;0;Карта;3736.0
VIS000674;VC165;2025-11-12;2025-11;Электроника;Смартфон;26464;Новосибирск;1;0;Карта;26464.0
VIS000675;VC153;2025-11-14;2025-11;Дом и сад;Декор;2300;Самара;1;0;Карта;2300.0
VIS000676;VC122;2025-11-14;2025-11;Красота;Шампунь;1676;Москва;1;5;Наличные;1592.2
VIS000677;VC076;2025-11-14;2025-11;Спорт;Кроссовки;4929;СПб;1;0;Онлайн;4929.0
VIS000678;VC087;2025-11-15;2025-11;Одежда;Платье;4647;Новосибирск;1;10;Карта;4182.3
VIS000679;VC117;2025-11-15;2025-11;Спорт;Мяч;3538;Самара;2;0;Наличные;7076.0
VIS000680;VC106;2025-11-16;2025-11;Электроника;Смартфон;11443;Самара;4;0;Онлайн;45772.0
VIS000681;VC086;2025-11-17;2025-11;Электроника;Наушники;11939;Москва;5;0;Карта;59695.0
VIS000682;VC027;2025-11-18;2025-11;Дом и сад;Кофеварка;2441;Уфа;3;15;Карта;6224.55
VIS000683;VC057;2025-11-19;2025-11;Одежда;Куртка;3224;Москва;2;10;Наличные;5803.2
VIS000684;VC031;2025-11-20;2025-11;Одежда;Джинсы;2473;Самара;2;0;Наличные;4946.0
VIS000685;VC134;2025-11-21;2025-11;Книги;Детектив;1798;Уфа;1;5;Наличные;1708.1
VIS000686;VC168;2025-11-21;2025-11;Электроника;Смартфон;31443;Москва;2;0;Карта;62886.0
VIS000687;VC098;2025-11-22;2025-11;Электроника;Планшет;9328;Казань;1;20;Карта;7462.4
VIS000688;VC012;2025-11-22;2025-11;Книги;Учебник;286;Москва;1;5;Карта;271.7
VIS000689;VC053;2025-11-23;2025-11;Спорт;Коврик;5126;СПб;2;0;Карта;10252.0
VIS000690;VC199;2025-11-25;2025-11;Дом и сад;Декор;2980;Новосибирск;1;5;Карта;2831.0
VIS000691;VC138;2025-11-27;2025-11;Одежда;Платье;3760;Новосибирск;1;0;Наличные;3760.0
VIS000692;VC173;2025-11-28;2025-11;Книги;Детектив;1428;Уфа;4;15;Карта;4855.2
VIS000693;VC145;2025-11-28;2025-11;Электроника;Наушники;24892;Казань;1;0;Наличные;24892.0
VIS000694;VC154;2025-11-29;2025-11;Электроника;Ноутбук;10202;СПб;1;5;Карта;9691.9
VIS000695;VC190;2025-11-29;2025-11;Спорт;Коврик;5521;Самара;3;0;Карта;16563.0
VIS000696;VC122;2025-11-29;2025-11;Одежда;Куртка;1840;Уфа;2;10;Карта;3312.0
VIS000697;VC046;2025-11-30;2025-11;Электроника;Умные часы;15434;Москва;2;10;Карта;27781.2
VIS000698;VC064;2025-11-30;2025-11;Дом и сад;Декор;5970;Уфа;1;5;Карта;5671.5
VIS000699;VC130;2025-12-01;2025-12;Дом и сад;Пылесос;5033;Москва;1;5;Онлайн;4781.35
VIS000700;VC054;2025-12-02;2025-12;Дом и сад;Растение;7089;Самара;3;10;Наличные;19140.3
VIS000701;VC107;2025-12-03;2025-12;Электроника;Умные часы;19192;Москва;2;0;Карта;38384.0
VIS000702;VC193;2025-12-04;2025-12;Электроника;Ноутбук;13609;Москва;2;0;Карта;27218.0
VIS000703;VC051;2025-12-04;2025-12;Электроника;Умные часы;26549;СПб;1;0;Онлайн;26549.0
VIS000704;VC181;2025-12-06;2025-12;Электроника;Планшет;28397;Новосибирск;1;20;Карта;22717.6
VIS000705;VC036;2025-12-09;2025-12;Дом и сад;Кофеварка;5418;СПб;4;0;Карта;21672.0
VIS000706;VC115;2025-12-10;2025-12;Спорт;Мяч;3683;Москва;1;10;Карта;3314.7
VIS000707;VC026;2025-12-10;2025-12;Дом и сад;Пылесос;3744;Новосибирск;2;5;Онлайн;7113.6
VIS000708;VC029;2025-12-11;2025-12;Спорт;Мяч;3752;Уфа;1;0;Карта;3752.0
VIS000709;VC149;2025-12-14;2025-12;Одежда;Рубашка;3092;СПб;2;0;Карта;6184.0
VIS000710;VC011;2025-12-18;2025-12;Дом и сад;Растение;2952;Москва;4;0;Онлайн;11808.0
VIS000711;VC040;2025-12-20;2025-12;Одежда;Рубашка;4090;СПб;2;0;Карта;8180.0
VIS000712;VC011;2025-12-20;2025-12;Книги;Детектив;2246;Москва;1;0;Карта;2246.0
VIS000713;VC164;2025-12-24;2025-12;Книги;Детектив;1413;Самара;2;0;Карта;2826.0
VIS000714;VC113;2025-12-25;2025-12;Электроника;Наушники;52117;Самара;2;10;Наличные;93810.6
VIS000715;VC187;2025-12-26;2025-12;Одежда;Рубашка;2806;Новосибирск;1;15;Карта;2385.1
VIS000716;VC039;2025-12-27;2025-12;Красота;Крем;1799;СПб;3;0;Онлайн;5397.0
VIS000717;VC054;2025-12-27;2025-12;Электроника;Планшет;7788;Самара;2;0;Наличные;15576.0
VIS000718;VC098;2025-12-27;2025-12;Электроника;Ноутбук;22484;Новосибирск;3;0;Карта;67452.0
VIS000719;VC055;2025-12-28;2025-12;Одежда;Рубашка;1519;Самара;2;5;Онлайн;2886.1
VIS000720;VC111;2025-12-29;2025-12;Спорт;Гантели;5142;Новосибирск;1;10;Карта;4627.8
VIS000721;VC152;2025-12-29;2025-12;Дом и сад;Инструмент;5323;Самара;1;0;Карта;5323.0
VIS000722;VC150;2025-12-30;2025-12;Дом и сад;Пылесос;5481;Новосибирск;1;0;Карта;5481.0
VIS000723;VC069;2025-12-30;2025-12;Электроника;Умные часы;18096;СПб;3;10;Карта;48859.2
VIS000724;VC056;2026-01-01;2026-01;Дом и сад;Кофеварка;5907;Уфа;2;5;Карта;11223.3
VIS000725;VC033;2026-01-01;2026-01;Одежда;Рубашка;2916;Новосибирск;2;0;Карта;5832.0
VIS000726;VC036;2026-01-02;2026-01;Спорт;Гантели;3176;Новосибирск;1;5;Карта;3017.2
VIS000727;VC148;2026-01-03;2026-01;Дом и сад;Растение;4730;Москва;1;0;Наличные;4730.0
VIS000728;VC081;2026-01-03;2026-01;Электроника;Смартфон;8209;Новосибирск;2;0;Карта;16418.0
VIS000729;VC190;2026-01-04;2026-01;Электроника;Планшет;30350;Новосибирск;1;10;Онлайн;27315.0
VIS000730;VC109;2026-01-04;2026-01;Электроника;Смартфон;37741;Москва;1;10;Карта;33966.9
VIS000731;VC154;2026-01-05;2026-01;Одежда;Платье;4548;Москва;2;0;Карта;9096.0
VIS000732;VC194;2026-01-05;2026-01;Одежда;Джинсы;3962;Новосибирск;1;15;Карта;3367.7
VIS000733;VC073;2026-01-05;2026-01;Дом и сад;Кофеварка;5210;Казань;1;0;Карта;5210.0
VIS000734;VC040;2026-01-08;2026-01;Книги;Комикс;715;Новосибирск;1;10;Карта;643.5
VIS000735;VC017;2026-01-08;2026-01;Одежда;Платье;2185;Москва;1;5;Наличные;2075.75
VIS000736;VC129;2026-01-09;2026-01;Электроника;Планшет;23463;Казань;5;10;Онлайн;105583.5
VIS000737;VC061;2026-01-10;2026-01;Электроника;Умные часы;19549;Москва;1;15;Онлайн;16616.65
VIS000738;VC171;2026-01-12;2026-01;Спорт;Гантели;5221;СПб;1;0;Карта;5221.0
VIS000739;VC104;2026-01-14;2026-01;Электроника;Ноутбук;21587;Москва;1;15;Онлайн;18348.95
VIS000740;VC042;2026-01-14;2026-01;Дом и сад;Инструмент;4757;Москва;2;10;Карта;8562.6
VIS000741;VC025;2026-01-17;2026-01;Спорт;Коврик;3439;Москва;1;10;Карта;3095.1
VIS000742;VC039;2026-01-18;2026-01;Дом и сад;Растение;3288;СПб;2;0;Наличные;6576.0
VIS000743;VC035;2026-01-18;2026-01;Спорт;Коврик;3621;Москва;1;10;Наличные;3258.9
VIS000744;VC131;2026-01-19;2026-01;Одежда;Платье;3848;СПб;1;10;Карта;3463.2
VIS000745;VC108;2026-01-19;2026-01;Красота;Духи;1168;Новосибирск;1;0;Карта;1168.0
VIS000746;VC172;2026-01-20;2026-01;Электроника;Умные часы;37335;СПб;3;15;Карта;95204.25
VIS000747;VC179;2026-01-20;2026-01;Электроника;Смартфон;13332;СПб;3;0;Наличные;39996.0
VIS000748;VC102;2026-01-21;2026-01;Дом и сад;Растение;3595;Самара;1;0;Карта;3595.0
VIS000749;VC098;2026-01-21;2026-01;Красота;Крем;1345;Москва;2;5;Онлайн;2555.5
VIS000750;VC012;2026-01-23;2026-01;Спорт;Велосипед;5230;Новосибирск;3;5;Карта;14905.5
VIS000751;VC019;2026-01-23;2026-01;Электроника;Наушники;16779;Москва;1;5;Карта;15940.05
VIS000752;VC101;2026-01-27;2026-01;Одежда;Платье;3474;Москва;3;0;Карта;10422.0
VIS000753;VC044;2026-01-28;2026-01;Красота;Маска;1723;Новосибирск;1;15;Карта;1464.55
VIS000754;VC187;2026-01-28;2026-01;Одежда;Рубашка;4347;Новосибирск;4;0;Карта;17388.0
VIS000755;VC049;2026-01-30;2026-01;Спорт;Коврик;4108;Самара;2;0;Наличные;8216.0
VIS000756;VC189;2026-01-31;2026-01;Спорт;Кроссовки;3587;Новосибирск;4;0;Наличные;14348.0
VIS000757;VC017;2026-01-31;2026-01;Книги;Детектив;255;Уфа;2;5;Онлайн;484.5
VIS000758;VC074;2026-02-02;2026-02;Одежда;Кроссовки;3466;Москва;1;15;Наличные;2946.1
VIS000759;VC057;2026-02-02;2026-02;Книги;Роман;810;Москва;4;5;Наличные;3078.0
VIS000760;VC055;2026-02-02;2026-02;Электроника;Наушники;30476;Москва;1;10;Карта;27428.4
VIS000761;VC047;2026-02-02;2026-02;Красота;Маска;1340;Москва;1;0;Наличные;1340.0
VIS000762;VC012;2026-02-05;2026-02;Книги;Комикс;599;Новосибирск;2;5;Карта;1138.1
VIS000763;VC062;2026-02-05;2026-02;Красота;Маска;2036;Новосибирск;2;5;Карта;3868.4
VIS000764;VC080;2026-02-07;2026-02;Электроника;Наушники;25771;Москва;4;5;Карта;97929.8
VIS000765;VC083;2026-02-07;2026-02;Красота;Шампунь;1377;Уфа;1;0;Карта;1377.0
VIS000766;VC008;2026-02-08;2026-02;Книги;Детектив;1090;Самара;2;5;Карта;2071.0
VIS000767;VC149;2026-02-09;2026-02;Электроника;Умные часы;30024;Москва;2;5;Онлайн;57045.6
VIS000768;VC081;2026-02-10;2026-02;Электроника;Ноутбук;8960;Москва;1;10;Карта;8064.0
VIS000769;VC118;2026-02-11;2026-02;Спорт;Мяч;3821;Москва;1;5;Карта;3629.95
VIS000770;VC198;2026-02-12;2026-02;Дом и сад;Инструмент;4356;Москва;1;0;Карта;4356.0
VIS000771;VC025;2026-02-14;2026-02;Спорт;Велосипед;1668;Москва;1;5;Карта;1584.6
VIS000772;VC089;2026-02-14;2026-02;Электроника;Смартфон;5816;Новосибирск;5;0;Карта;29080.0
VIS000773;VC012;2026-02-14;2026-02;Электроника;Смартфон;14238;Москва;2;10;Карта;25628.4
VIS000774;VC143;2026-02-14;2026-02;Книги;Детектив;447;СПб;2;5;Карта;849.3
VIS000775;VC059;2026-02-15;2026-02;Одежда;Куртка;2093;Уфа;5;0;Карта;10465.0
VIS000776;VC154;2026-02-17;2026-02;Книги;Детектив;1490;Казань;1;15;Наличные;1266.5
VIS000777;VC109;2026-02-18;2026-02;Красота;Маска;1872;Уфа;3;5;Наличные;5335.2
VIS000778;VC026;2026-02-18;2026-02;Красота;Крем;1606;Москва;1;0;Карта;1606.0
VIS000779;VC047;2026-02-21;2026-02;Красота;Маска;1459;СПб;3;5;Карта;4158.15
VIS000780;VC032;2026-02-21;2026-02;Спорт;Велосипед;200;Новосибирск;1;0;Карта;200.0
VIS000781;VC010;2026-02-22;2026-02;Одежда;Рубашка;2024;Москва;4;10;Наличные;7286.4
VIS000782;VC016;2026-02-23;2026-02;Одежда;Платье;3961;Москва;1;10;Карта;3564.9
