product_id;product_name;category;subcategory;brand;price_segment;supplier;launch_date;status
PROD_КРА_383;Nivea Косметика Model 3;Красота и здоровье;Косметика;Nivea;Medium;ООО Nivea Поставки;2023-05-03;Discontinued
PROD_КРА_384;Nivea Косметика Model 4;Красота и здоровье;Косметика;Nivea;Medium;ООО Nivea Поставки;2023-07-21;Active
PROD_КРА_385;Nivea Косметика Model 5;Красота и здоровье;Косметика;Nivea;Medium;ООО Nivea Поставки;2024-05-11;Discontinued
PROD_КРА_386;Chanel Косметика Model 1;Красота и здоровье;Косметика;Chanel;Medium;ООО Chanel Поставки;2022-03-03;Active
PROD_КРА_387;Chanel Косметика Model 2;Красота и здоровье;Косметика;Chanel;Medium;ООО Chanel Поставки;2022-03-22;Active
PROD_КРА_388;Chanel Косметика Model 3;Красота и здоровье;Косметика;Chanel;Medium;ООО Chanel Поставки;2022-09-19;Active
PROD_КРА_389;Chanel Косметика Model 4;Красота и здоровье;Косметика;Chanel;Medium;ООО Chanel Поставки;2023-12-09;Active
PROD_КРА_390;Chanel Косметика Model 5;Красота и здоровье;Косметика;Chanel;Medium;ООО Chanel Поставки;2022-08-03;Active
PROD_КРА_391;Dior Косметика Model 1;Красота и здоровье;Косметика;Dior;Medium;ООО Dior Поставки;2024-01-22;Active
PROD_КРА_392;Dior Косметика Model 2;Красота и здоровье;Косметика;Dior;Medium;ООО Dior Поставки;2022-10-17;Active
PROD_КРА_393;Dior Косметика Model 3;Красота и здоровье;Косметика;Dior;Medium;ООО Dior Поставки;2022-04-22;Active
PROD_КРА_394;Dior Косметика Model 4;Красота и здоровье;Косметика;Dior;Medium;ООО Dior Поставки;2023-11-24;Active
PROD_КРА_395;Dior Косметика Model 5;Красота и здоровье;Косметика;Dior;Medium;ООО Dior Поставки;2023-07-15;Active
PROD_КРА_396;Solgar Косметика Model 1;Красота и здоровье;Косметика;Solgar;Medium;ООО Solgar Поставки;2024-06-08;Discontinued
PROD_КРА_397;Solgar Косметика Model 2;Красота и здоровье;Косметика;Solgar;Medium;ООО Solgar Поставки;2024-04-25;Active
PROD_КРА_398;Solgar Косметика Model 3;Красота и здоровье;Косметика;Solgar;Medium;ООО Solgar Поставки;2022-05-15;Active
PROD_КРА_399;Solgar Косметика Model 4;Красота и здоровье;Косметика;Solgar;Medium;ООО Solgar Поставки;2023-06-09;Active
PROD_КРА_400;Solgar Косметика Model 5;Красота и здоровье;Косметика;Solgar;Medium;ООО Solgar Поставки;2022-03-19;Discontinued
PROD_КРА_401;L'Oreal Парфюмерия Model 1;Красота и здоровье;Парфюмерия;L'Oreal;Medium;ООО L'Oreal Поставки;2024-12-06;Active
PROD_КРА_402;L'Oreal Парфюмерия Model 2;Красота и здоровье;Парфюмерия;L'Oreal;Medium;ООО L'Oreal Поставки;2024-03-06;Active
PROD_КРА_403;L'Oreal Парфюмерия Model 3;Красота и здоровье;Парфюмерия;L'Oreal;Medium;ООО L'Oreal Поставки;2022-09-22;Discontinued
PROD_КРА_404;L'Oreal Парфюмерия Model 4;Красота и здоровье;Парфюмерия;L'Oreal;Medium;ООО L'Oreal Поставки;2022-06-26;Active
PROD_КРА_405;L'Oreal Парфюмерия Model 5;Красота и здоровье;Парфюмерия;L'Oreal;Medium;ООО L'Oreal Поставки;2022-09-19;Discontinued
PROD_КРА_406;Nivea Парфюмерия Model 1;Красота и здоровье;Парфюмерия;Nivea;Medium;ООО Nivea Поставки;2024-06-05;Active
PROD_КРА_407;Nivea Парфюмерия Model 2;Красота и здоровье;Парфюмерия;Nivea;Medium;ООО Nivea Поставки;2023-07-18;Active
PROD_КРА_408;Nivea Парфюмерия Model 3;Красота и здоровье;Парфюмерия;Nivea;Medium;ООО Nivea Поставки;2022-07-20;Active
PROD_КРА_409;Nivea Парфюмерия Model 4;Красота и здоровье;Парфюмерия;Nivea;Medium;ООО Nivea Поставки;2023-01-28;Active
PROD_КРА_410;Nivea Парфюмерия Model 5;Красота и здоровье;Парфюмерия;Nivea;Medium;ООО Nivea Поставки;2022-08-24;Active
PROD_КРА_411;Chanel Парфюмерия Model 1;Красота и здоровье;Парфюмерия;Chanel;Medium;ООО Chanel Поставки;2024-03-09;Active
PROD_КРА_412;Chanel Парфюмерия Model 2;Красота и здоровье;Парфюмерия;Chanel;Medium;ООО Chanel Поставки;2024-02-08;Discontinued
PROD_КРА_413;Chanel Парфюмерия Model 3;Красота и здоровье;Парфюмерия;Chanel;Medium;ООО Chanel Поставки;2023-04-02;Active
PROD_КРА_414;Chanel Парфюмерия Model 4;Красота и здоровье;Парфюмерия;Chanel;Medium;ООО Chanel Поставки;2024-03-12;Active
PROD_КРА_415;Chanel Парфюмерия Model 5;Красота и здоровье;Парфюмерия;Chanel;Medium;ООО Chanel Поставки;2022-08-09;Active
PROD_КРА_416;Dior Парфюмерия Model 1;Красота и здоровье;Парфюмерия;Dior;Medium;ООО Dior Поставки;2022-04-18;Active
PROD_КРА_417;Dior Парфюмерия Model 2;Красота и здоровье;Парфюмерия;Dior;Medium;ООО Dior Поставки;2023-05-02;Active
PROD_КРА_418;Dior Парфюмерия Model 3;Красота и здоровье;Парфюмерия;Dior;Medium;ООО Dior Поставки;2024-04-16;Active
PROD_КРА_419;Dior Парфюмерия Model 4;Красота и здоровье;Парфюмерия;Dior;Medium;ООО Dior Поставки;2023-05-07;Active
PROD_КРА_420;Dior Парфюмерия Model 5;Красота и здоровье;Парфюмерия;Dior;Medium;ООО Dior Поставки;2024-05-05;Active
PROD_КРА_421;Solgar Парфюмерия Model 1;Красота и здоровье;Парфюмерия;Solgar;Medium;ООО Solgar Поставки;2024-06-24;Active
PROD_КРА_422;Solgar Парфюмерия Model 2;Красота и здоровье;Парфюмерия;Solgar;Medium;ООО Solgar Поставки;2022-04-01;Active
PROD_КРА_423;Solgar Парфюмерия Model 3;Красота и здоровье;Парфюмерия;Solgar;Medium;ООО Solgar Поставки;2024-05-27;Active
PROD_КРА_424;Solgar Парфюмерия Model 4;Красота и здоровье;Парфюмерия;Solgar;Medium;ООО Solgar Поставки;2024-07-21;Active
PROD_КРА_425;Solgar Парфюмерия Model 5;Красота и здоровье;Парфюмерия;Solgar;Medium;ООО Solgar Поставки;2022-10-21;Active
PROD_КРА_426;L'Oreal Витамины Model 1;Красота и здоровье;Витамины;L'Oreal;Medium;ООО L'Oreal Поставки;2023-01-11;Discontinued
PROD_КРА_427;L'Oreal Витамины Model 2;Красота и здоровье;Витамины;L'Oreal;Medium;ООО L'Oreal Поставки;2023-11-17;Discontinued
PROD_КРА_428;L'Oreal Витамины Model 3;Красота и здоровье;Витамины;L'Oreal;Medium;ООО L'Oreal Поставки;2024-02-11;Active
PROD_КРА_429;L'Oreal Витамины Model 4;Красота и здоровье;Витамины;L'Oreal;Medium;ООО L'Oreal Поставки;2023-02-18;Active
PROD_КРА_430;L'Oreal Витамины Model 5;Красота и здоровье;Витамины;L'Oreal;Medium;ООО L'Oreal Поставки;2022-08-16;Active
PROD_КРА_431;Nivea Витамины Model 1;Красота и здоровье;Витамины;Nivea;Medium;ООО Nivea Поставки;2022-10-02;Active
PROD_КРА_432;Nivea Витамины Model 2;Красота и здоровье;Витамины;Nivea;Medium;ООО Nivea Поставки;2023-05-16;Active
PROD_КРА_433;Nivea Витамины Model 3;Красота и здоровье;Витамины;Nivea;Medium;ООО Nivea Поставки;2022-10-04;Active
PROD_КРА_434;Nivea Витамины Model 4;Красота и здоровье;Витамины;Nivea;Medium;ООО Nivea Поставки;2023-02-16;Discontinued
PROD_КРА_435;Nivea Витамины Model 5;Красота и здоровье;Витамины;Nivea;Medium;ООО Nivea Поставки;2024-01-01;Active
PROD_КРА_436;Chanel Витамины Model 1;Красота и здоровье;Витамины;Chanel;Medium;ООО Chanel Поставки;2023-06-13;Active
PROD_КРА_437;Chanel Витамины Model 2;Красота и здоровье;Витамины;Chanel;Medium;ООО Chanel Поставки;2024-12-09;Discontinued
PROD_КРА_438;Chanel Витамины Model 3;Красота и здоровье;Витамины;Chanel;Medium;ООО Chanel Поставки;2024-07-11;Active
PROD_КРА_439;Chanel Витамины Model 4;Красота и здоровье;Витамины;Chanel;Medium;ООО Chanel Поставки;2023-04-16;Active
PROD_КРА_440;Chanel Витамины Model 5;Красота и здоровье;Витамины;Chanel;Medium;ООО Chanel Поставки;2023-10-13;Active
PROD_КРА_441;Dior Витамины Model 1;Красота и здоровье;Витамины;Dior;Medium;ООО Dior Поставки;2022-08-05;Active
PROD_КРА_442;Dior Витамины Model 2;Красота и здоровье;Витамины;Dior;Medium;ООО Dior Поставки;2023-12-02;Active
PROD_КРА_443;Dior Витамины Model 3;Красота и здоровье;Витамины;Dior;Medium;ООО Dior Поставки;2023-05-04;Active
PROD_КРА_444;Dior Витамины Model 4;Красота и здоровье;Витамины;Dior;Medium;ООО Dior Поставки;2024-02-18;Active
PROD_КРА_445;Dior Витамины Model 5;Красота и здоровье;Витамины;Dior;Medium;ООО Dior Поставки;2023-09-20;Active
PROD_КРА_446;Solgar Витамины Model 1;Красота и здоровье;Витамины;Solgar;Medium;ООО Solgar Поставки;2024-03-12;Active
PROD_КРА_447;Solgar Витамины Model 2;Красота и здоровье;Витамины;Solgar;Medium;ООО Solgar Поставки;2022-09-22;Discontinued
PROD_КРА_448;Solgar Витамины Model 3;Красота и здоровье;Витамины;Solgar;Medium;ООО Solgar Поставки;2024-05-01;Active
PROD_КРА_449;Solgar Витамины Model 4;Красота и здоровье;Витамины;Solgar;Medium;ООО Solgar Поставки;2024-04-25;Active
PROD_КРА_450;Solgar Витамины Model 5;Красота и здоровье;Витамины;Solgar;Medium;ООО Solgar Поставки;2023-01-05;Active
