order_id;city;region;order_amount;delivery_days;customer_type;order_month
REG-ЕКА-001572;Екатеринбург;Уральский;2425.1;3;returning;2024-12
REG-ЕКА-001573;Екатеринбург;Уральский;877.27;3;returning;2024-11
REG-ЕКА-001574;Екатеринбург;Уральский;5856.35;3;returning;2024-11
REG-ЕКА-001575;Екатеринбург;Уральский;2985.36;3;new;2024-12
REG-ЕКА-001576;Екатеринбург;Уральский;6132.63;4;new;2024-12
REG-ЕКА-001577;Екатеринбург;Уральский;1679.74;4;new;2024-10
REG-ЕКА-001578;Екатеринбург;Уральский;5571.45;1;returning;2024-11
REG-ЕКА-001579;Екатеринбург;Уральский;2836.8;3;returning;2024-12
REG-ЕКА-001580;Екатеринбург;Уральский;690.34;2;new;2024-11
REG-ЕКА-001581;Екатеринбург;Уральский;1957.63;2;new;2024-10
REG-ЕКА-001582;Екатеринбург;Уральский;4720.6;2;returning;2024-11
REG-ЕКА-001583;Екатеринбург;Уральский;3456.35;3;new;2024-10
REG-ЕКА-001584;Екатеринбург;Уральский;9618.38;4;new;2024-10
REG-ЕКА-001585;Екатеринбург;Уральский;2775.51;2;new;2024-12
REG-ЕКА-001586;Екатеринбург;Уральский;1976.54;1;new;2024-12
REG-ЕКА-001587;Екатеринбург;Уральский;1539.05;4;returning;2024-11
REG-ЕКА-001588;Екатеринбург;Уральский;1789.82;3;new;2024-10
REG-ЕКА-001589;Екатеринбург;Уральский;2176.8;2;new;2024-10
REG-ЕКА-001590;Екатеринбург;Уральский;2373.79;5;new;2024-12
REG-ЕКА-001591;Екатеринбург;Уральский;12787.4;2;new;2024-12
REG-ЕКА-001592;Екатеринбург;Уральский;2226.72;4;returning;2024-10
REG-ЕКА-001593;Екатеринбург;Уральский;3022.15;2;returning;2024-10
REG-ЕКА-001594;Екатеринбург;Уральский;3578.74;3;new;2024-10
REG-ЕКА-001595;Екатеринбург;Уральский;2483.36;2;returning;2024-10
REG-ЕКА-001596;Екатеринбург;Уральский;6600.25;2;new;2024-11
REG-ЕКА-001597;Екатеринбург;Уральский;2137.43;2;new;2024-11
REG-ЕКА-001598;Екатеринбург;Уральский;6547.92;1;returning;2024-10
REG-ЕКА-001599;Екатеринбург;Уральский;4224.18;2;returning;2024-11
REG-ЕКА-001600;Екатеринбург;Уральский;6933.5;3;returning;2024-12
REG-ЕКА-001601;Екатеринбург;Уральский;954.97;4;returning;2024-10
REG-ЕКА-001602;Екатеринбург;Уральский;2488.34;1;new;2024-11
REG-ЕКА-001603;Екатеринбург;Уральский;2286.24;3;new;2024-10
REG-ЕКА-001604;Екатеринбург;Уральский;1657.06;1;new;2024-10
REG-ЕКА-001605;Екатеринбург;Уральский;3247.6;1;returning;2024-11
REG-ЕКА-001606;Екатеринбург;Уральский;1676.39;4;returning;2024-12
REG-ЕКА-001607;Екатеринбург;Уральский;2373.44;1;new;2024-12
REG-ЕКА-001608;Екатеринбург;Уральский;1789.31;3;new;2024-11
REG-ЕКА-001609;Екатеринбург;Уральский;3457.62;3;new;2024-11
REG-ЕКА-001610;Екатеринбург;Уральский;4186.05;3;returning;2024-10
REG-ЕКА-001611;Екатеринбург;Уральский;3794.79;2;new;2024-12
REG-ЕКА-001612;Екатеринбург;Уральский;1601.13;4;new;2024-11
REG-ЕКА-001613;Екатеринбург;Уральский;4348.13;2;returning;2024-11
REG-ЕКА-001614;Екатеринбург;Уральский;2008.6;5;new;2024-12
REG-ЕКА-001615;Екатеринбург;Уральский;1781.36;3;new;2024-11
REG-ЕКА-001616;Екатеринбург;Уральский;2002.71;2;returning;2024-10
REG-ЕКА-001617;Екатеринбург;Уральский;1924.19;1;returning;2024-10
REG-ЕКА-001618;Екатеринбург;Уральский;3403.15;3;returning;2024-10
REG-ЕКА-001619;Екатеринбург;Уральский;2008.34;6;returning;2024-10
REG-ЕКА-001620;Екатеринбург;Уральский;3226.09;3;new;2024-11
REG-ЕКА-001621;Екатеринбург;Уральский;3397.69;2;returning;2024-12
REG-ЕКА-001622;Екатеринбург;Уральский;1717.41;2;returning;2024-10
REG-ЕКА-001623;Екатеринбург;Уральский;2132.03;3;returning;2024-10
REG-ЕКА-001624;Екатеринбург;Уральский;2318.04;3;new;2024-12
REG-ЕКА-001625;Екатеринбург;Уральский;1490.07;2;returning;2024-10
REG-ЕКА-001626;Екатеринбург;Уральский;1961.04;1;new;2024-10
REG-ЕКА-001627;Екатеринбург;Уральский;2226.96;1;returning;2024-10
REG-ЕКА-001628;Екатеринбург;Уральский;3519.0;3;returning;2024-12
REG-ЕКА-001629;Екатеринбург;Уральский;1390.26;2;returning;2024-10
REG-ЕКА-001630;Екатеринбург;Уральский;1476.63;3;new;2024-12
REG-ЕКА-001631;Екатеринбург;Уральский;1985.96;2;returning;2024-11
REG-ЕКА-001632;Екатеринбург;Уральский;2512.36;3;returning;2024-11
REG-ЕКА-001633;Екатеринбург;Уральский;2878.22;3;returning;2024-12
REG-ЕКА-001634;Екатеринбург;Уральский;4010.85;2;returning;2024-12
REG-ЕКА-001635;Екатеринбург;Уральский;1668.33;1;returning;2024-11
REG-ЕКА-001636;Екатеринбург;Уральский;1912.1;3;new;2024-12
REG-ЕКА-001637;Екатеринбург;Уральский;1402.25;4;new;2024-12
REG-ЕКА-001638;Екатеринбург;Уральский;1655.62;2;returning;2024-10
REG-ЕКА-001639;Екатеринбург;Уральский;5857.85;2;new;2024-10
REG-ЕКА-001640;Екатеринбург;Уральский;1621.86;1;returning;2024-12
REG-ЕКА-001641;Екатеринбург;Уральский;3430.46;3;returning;2024-10
REG-ЕКА-001642;Екатеринбург;Уральский;3734.68;3;new;2024-10
REG-ЕКА-001643;Екатеринбург;Уральский;2141.23;2;returning;2024-11
REG-ЕКА-001644;Екатеринбург;Уральский;2859.03;4;new;2024-11
REG-ЕКА-001645;Екатеринбург;Уральский;637.57;4;new;2024-12
REG-ЕКА-001646;Екатеринбург;Уральский;2421.46;2;returning;2024-12
REG-ЕКА-001647;Екатеринбург;Уральский;3963.94;2;new;2024-12
REG-ЕКА-001648;Екатеринбург;Уральский;3134.64;1;new;2024-11
REG-ЕКА-001649;Екатеринбург;Уральский;2437.34;3;returning;2024-10
REG-ЕКА-001650;Екатеринбург;Уральский;2302.04;2;new;2024-10
REG-ЕКА-001651;Екатеринбург;Уральский;3039.35;3;returning;2024-11
REG-ЕКА-001652;Екатеринбург;Уральский;5992.14;3;new;2024-12
REG-ЕКА-001653;Екатеринбург;Уральский;5503.46;2;returning;2024-12
REG-ЕКА-001654;Екатеринбург;Уральский;856.71;2;new;2024-11
REG-ЕКА-001655;Екатеринбург;Уральский;1867.46;2;new;2024-10
REG-ЕКА-001656;Екатеринбург;Уральский;2384.6;3;new;2024-11
REG-ЕКА-001657;Екатеринбург;Уральский;2002.61;3;new;2024-11
REG-ЕКА-001658;Екатеринбург;Уральский;3368.53;3;new;2024-12
REG-ЕКА-001659;Екатеринбург;Уральский;1347.13;4;returning;2024-12
REG-ЕКА-001660;Екатеринбург;Уральский;3817.08;2;returning;2024-10
REG-ЕКА-001661;Екатеринбург;Уральский;1132.07;3;new;2024-12
REG-ЕКА-001662;Екатеринбург;Уральский;2150.43;2;returning;2024-10
REG-ЕКА-001663;Екатеринбург;Уральский;2692.56;4;returning;2024-10
REG-ЕКА-001664;Екатеринбург;Уральский;3013.46;2;new;2024-12
REG-ЕКА-001665;Екатеринбург;Уральский;2157.34;3;new;2024-11
REG-ЕКА-001666;Екатеринбург;Уральский;2798.42;3;new;2024-10
REG-ЕКА-001667;Екатеринбург;Уральский;2146.59;2;returning;2024-10
REG-ЕКА-001668;Екатеринбург;Уральский;2243.84;2;new;2024-12
REG-ЕКА-001669;Екатеринбург;Уральский;2770.43;2;new;2024-10
REG-ЕКА-001670;Екатеринбург;Уральский;1705.99;2;new;2024-10
REG-ЕКА-001671;Екатеринбург;Уральский;3941.0;4;returning;2024-11
REG-ЕКА-001672;Екатеринбург;Уральский;4580.59;2;new;2024-12
REG-ЕКА-001673;Екатеринбург;Уральский;2586.91;4;new;2024-12
REG-ЕКА-001674;Екатеринбург;Уральский;2650.33;4;returning;2024-12
REG-ЕКА-001675;Екатеринбург;Уральский;2759.56;1;returning;2024-12
REG-ЕКА-001676;Екатеринбург;Уральский;3902.55;4;new;2024-10
REG-ЕКА-001677;Екатеринбург;Уральский;2376.4;1;returning;2024-11
REG-ЕКА-001678;Екатеринбург;Уральский;5991.95;2;returning;2024-10
REG-ЕКА-001679;Екатеринбург;Уральский;2357.8;3;new;2024-10
REG-ЕКА-001680;Екатеринбург;Уральский;10998.64;3;returning;2024-12
REG-ЕКА-001681;Екатеринбург;Уральский;3061.01;3;new;2024-12
REG-ЕКА-001682;Екатеринбург;Уральский;6402.4;3;returning;2024-10
REG-ЕКА-001683;Екатеринбург;Уральский;4312.54;3;new;2024-11
REG-ЕКА-001684;Екатеринбург;Уральский;3660.31;2;returning;2024-12
REG-ЕКА-001685;Екатеринбург;Уральский;3047.38;2;returning;2024-12
REG-ЕКА-001686;Екатеринбург;Уральский;2171.91;3;new;2024-11
REG-ЕКА-001687;Екатеринбург;Уральский;1969.58;3;new;2024-10
REG-ЕКА-001688;Екатеринбург;Уральский;2329.85;1;returning;2024-12
REG-ЕКА-001689;Екатеринбург;Уральский;3137.72;3;returning;2024-12
REG-ЕКА-001690;Екатеринбург;Уральский;1450.64;3;returning;2024-12
REG-ЕКА-001691;Екатеринбург;Уральский;1603.34;4;returning;2024-10
REG-ЕКА-001692;Екатеринбург;Уральский;3717.86;1;new;2024-11
REG-ЕКА-001693;Екатеринбург;Уральский;4289.23;2;returning;2024-12
REG-ЕКА-001694;Екатеринбург;Уральский;1727.89;3;returning;2024-11
REG-ЕКА-001695;Екатеринбург;Уральский;5119.21;3;returning;2024-12
REG-ЕКА-001696;Екатеринбург;Уральский;2325.19;3;returning;2024-10
REG-ЕКА-001697;Екатеринбург;Уральский;2092.88;2;new;2024-12
REG-ЕКА-001698;Екатеринбург;Уральский;3433.76;1;new;2024-12
REG-ЕКА-001699;Екатеринбург;Уральский;3500.04;1;new;2024-11
REG-ЕКА-001700;Екатеринбург;Уральский;1481.03;3;returning;2024-10
REG-ЕКА-001701;Екатеринбург;Уральский;1836.0;1;returning;2024-10
REG-ЕКА-001702;Екатеринбург;Уральский;2415.28;2;returning;2024-11
REG-ЕКА-001703;Екатеринбург;Уральский;3143.42;3;returning;2024-12
REG-ЕКА-001704;Екатеринбург;Уральский;1710.57;1;new;2024-10
REG-ЕКА-001705;Екатеринбург;Уральский;2529.96;4;returning;2024-11
REG-ЕКА-001706;Екатеринбург;Уральский;2709.34;2;returning;2024-11
REG-ЕКА-001707;Екатеринбург;Уральский;6651.22;3;returning;2024-11
REG-ЕКА-001708;Екатеринбург;Уральский;1180.34;2;returning;2024-12
REG-ЕКА-001709;Екатеринбург;Уральский;3130.37;1;new;2024-10
REG-ЕКА-001710;Екатеринбург;Уральский;2418.54;3;new;2024-11
REG-ЕКА-001711;Екатеринбург;Уральский;2503.67;1;new;2024-10
REG-ЕКА-001712;Екатеринбург;Уральский;5834.12;3;new;2024-12
REG-ЕКА-001713;Екатеринбург;Уральский;1822.14;4;returning;2024-12
REG-ЕКА-001714;Екатеринбург;Уральский;2688.86;4;returning;2024-11
REG-ЕКА-001715;Екатеринбург;Уральский;2657.73;1;returning;2024-12
REG-ЕКА-001716;Екатеринбург;Уральский;1642.18;4;returning;2024-12
REG-ЕКА-001717;Екатеринбург;Уральский;4692.66;1;new;2024-11
REG-ЕКА-001718;Екатеринбург;Уральский;5618.91;4;new;2024-11
REG-ЕКА-001719;Екатеринбург;Уральский;2039.11;2;returning;2024-11
REG-ЕКА-001720;Екатеринбург;Уральский;930.75;2;returning;2024-12
REG-ЕКА-001721;Екатеринбург;Уральский;2519.09;3;new;2024-11
REG-ЕКА-001722;Екатеринбург;Уральский;2642.52;3;new;2024-10
REG-ЕКА-001723;Екатеринбург;Уральский;1725.51;3;returning;2024-11
REG-ЕКА-001724;Екатеринбург;Уральский;6496.05;3;returning;2024-10
REG-ЕКА-001725;Екатеринбург;Уральский;2847.88;2;returning;2024-10
REG-ЕКА-001726;Екатеринбург;Уральский;2342.84;1;returning;2024-11
REG-ЕКА-001727;Екатеринбург;Уральский;1359.07;2;returning;2024-12
REG-ЕКА-001728;Екатеринбург;Уральский;3694.43;1;returning;2024-11
REG-ЕКА-001729;Екатеринбург;Уральский;5091.12;2;returning;2024-10
REG-ЕКА-001730;Екатеринбург;Уральский;2676.9;4;new;2024-12
REG-ЕКА-001731;Екатеринбург;Уральский;2394.28;3;returning;2024-11
REG-ЕКА-001732;Екатеринбург;Уральский;3728.29;2;new;2024-12
REG-ЕКА-001733;Екатеринбург;Уральский;2026.06;4;returning;2024-11
REG-ЕКА-001734;Екатеринбург;Уральский;5417.28;3;returning;2024-12
REG-ЕКА-001735;Екатеринбург;Уральский;1814.4;4;new;2024-11
REG-ЕКА-001736;Екатеринбург;Уральский;2436.55;1;new;2024-11
REG-ЕКА-001737;Екатеринбург;Уральский;2036.58;2;new;2024-10
REG-ЕКА-001738;Екатеринбург;Уральский;4820.58;2;returning;2024-12
REG-ЕКА-001739;Екатеринбург;Уральский;1727.62;2;returning;2024-11
REG-ЕКА-001740;Екатеринбург;Уральский;2634.45;3;new;2024-11
REG-ЕКА-001741;Екатеринбург;Уральский;3724.12;1;returning;2024-12
REG-ЕКА-001742;Екатеринбург;Уральский;2343.65;3;returning;2024-10
REG-ЕКА-001743;Екатеринбург;Уральский;1811.98;2;new;2024-11
REG-ЕКА-001744;Екатеринбург;Уральский;3826.35;3;new;2024-11
REG-ЕКА-001745;Екатеринбург;Уральский;2562.58;3;new;2024-10
REG-ЕКА-001746;Екатеринбург;Уральский;3529.7;1;returning;2024-11
REG-ЕКА-001747;Екатеринбург;Уральский;1628.9;2;new;2024-11
REG-ЕКА-001748;Екатеринбург;Уральский;1980.05;2;new;2024-10
REG-ЕКА-001749;Екатеринбург;Уральский;2669.94;2;returning;2024-10
REG-ЕКА-001750;Екатеринбург;Уральский;778.33;3;new;2024-12
REG-ЕКА-001751;Екатеринбург;Уральский;2468.6;3;returning;2024-11
REG-ЕКА-001752;Екатеринбург;Уральский;2032.27;2;new;2024-10
REG-ЕКА-001753;Екатеринбург;Уральский;2303.31;4;new;2024-12
REG-ЕКА-001754;Екатеринбург;Уральский;2273.27;4;new;2024-12
REG-ЕКА-001755;Екатеринбург;Уральский;4563.87;2;new;2024-12
REG-ЕКА-001756;Екатеринбург;Уральский;2168.64;2;returning;2024-12
REG-ЕКА-001757;Екатеринбург;Уральский;2605.4;2;returning;2024-12
REG-ЕКА-001758;Екатеринбург;Уральский;4044.98;2;returning;2024-10
REG-ЕКА-001759;Екатеринбург;Уральский;4310.86;1;new;2024-10
REG-ЕКА-001760;Екатеринбург;Уральский;1216.43;1;new;2024-12
REG-ЕКА-001761;Екатеринбург;Уральский;2137.09;2;new;2024-12
REG-ЕКА-001762;Екатеринбург;Уральский;1828.04;4;returning;2024-10
REG-ЕКА-001763;Екатеринбург;Уральский;1942.28;1;new;2024-10
REG-ЕКА-001764;Екатеринбург;Уральский;3713.56;4;new;2024-11
REG-ЕКА-001765;Екатеринбург;Уральский;3506.26;2;new;2024-11
REG-ЕКА-001766;Екатеринбург;Уральский;3050.84;2;returning;2024-10
REG-ЕКА-001767;Екатеринбург;Уральский;1722.57;2;returning;2024-11
REG-ЕКА-001768;Екатеринбург;Уральский;2721.35;2;returning;2024-10
REG-ЕКА-001769;Екатеринбург;Уральский;6458.84;3;new;2024-10
REG-ЕКА-001770;Екатеринбург;Уральский;4524.42;5;returning;2024-10
REG-ЕКА-001771;Екатеринбург;Уральский;2209.68;3;returning;2024-11
REG-ЕКА-001772;Екатеринбург;Уральский;4212.71;3;new;2024-10
REG-ЕКА-001773;Екатеринбург;Уральский;2437.72;5;returning;2024-12
REG-ЕКА-001774;Екатеринбург;Уральский;5097.72;1;returning;2024-12
REG-ЕКА-001775;Екатеринбург;Уральский;5519.52;4;new;2024-10
REG-ЕКА-001776;Екатеринбург;Уральский;5090.09;3;new;2024-11
REG-ЕКА-001777;Екатеринбург;Уральский;6080.55;4;returning;2024-12
REG-ЕКА-001778;Екатеринбург;Уральский;3739.61;3;new;2024-11
REG-ЕКА-001779;Екатеринбург;Уральский;1638.56;1;returning;2024-10
REG-ЕКА-001780;Екатеринбург;Уральский;4121.0;3;new;2024-10
REG-ЕКА-001781;Екатеринбург;Уральский;2740.84;1;returning;2024-11
REG-ЕКА-001782;Екатеринбург;Уральский;1591.39;2;new;2024-10
REG-ЕКА-001783;Екатеринбург;Уральский;3977.11;5;returning;2024-12
REG-ЕКА-001784;Екатеринбург;Уральский;2765.89;3;returning;2024-12
REG-ЕКА-001785;Екатеринбург;Уральский;4916.47;2;new;2024-12
REG-ЕКА-001786;Екатеринбург;Уральский;3366.9;3;returning;2024-11
REG-ЕКА-001787;Екатеринбург;Уральский;4858.03;3;new;2024-10
REG-ЕКА-001788;Екатеринбург;Уральский;2201.91;3;new;2024-10
REG-ЕКА-001789;Екатеринбург;Уральский;1198.37;3;returning;2024-10
REG-ЕКА-001790;Екатеринбург;Уральский;4319.17;5;new;2024-10
REG-ЕКА-001791;Екатеринбург;Уральский;4445.72;1;returning;2024-11
REG-ЕКА-001792;Екатеринбург;Уральский;5615.38;4;returning;2024-12
REG-ЕКА-001793;Екатеринбург;Уральский;1767.03;2;new;2024-10
REG-ЕКА-001794;Екатеринбург;Уральский;5749.73;3;returning;2024-10
REG-ЕКА-001795;Екатеринбург;Уральский;2087.26;2;new;2024-12
REG-ЕКА-001796;Екатеринбург;Уральский;10453.27;3;returning;2024-12
REG-ЕКА-001797;Екатеринбург;Уральский;2435.91;4;returning;2024-11
REG-ЕКА-001798;Екатеринбург;Уральский;2676.48;4;returning;2024-10
REG-ЕКА-001799;Екатеринбург;Уральский;3744.3;2;returning;2024-11
REG-ЕКА-001800;Екатеринбург;Уральский;3592.22;3;new;2024-10
REG-КАЗ-001801;Казань;Приволжский;4178.83;4;new;2024-12
REG-КАЗ-001802;Казань;Приволжский;8461.6;3;returning;2024-12
REG-КАЗ-001803;Казань;Приволжский;1078.54;4;returning;2024-11
REG-КАЗ-001804;Казань;Приволжский;2457.74;1;new;2024-10
REG-КАЗ-001805;Казань;Приволжский;3954.95;3;returning;2024-11
REG-КАЗ-001806;Казань;Приволжский;1871.7;1;new;2024-12
REG-КАЗ-001807;Казань;Приволжский;5626.74;3;returning;2024-12
REG-КАЗ-001808;Казань;Приволжский;1885.38;3;returning;2024-10
REG-КАЗ-001809;Казань;Приволжский;2269.39;3;returning;2024-10
REG-КАЗ-001810;Казань;Приволжский;3276.12;1;returning;2024-11
REG-КАЗ-001811;Казань;Приволжский;2955.78;2;new;2024-10
REG-КАЗ-001812;Казань;Приволжский;1933.74;1;new;2024-11
REG-КАЗ-001813;Казань;Приволжский;2511.45;2;returning;2024-11
REG-КАЗ-001814;Казань;Приволжский;3878.02;2;returning;2024-11
REG-КАЗ-001815;Казань;Приволжский;2926.8;3;returning;2024-12
REG-КАЗ-001816;Казань;Приволжский;2220.35;1;returning;2024-11
REG-КАЗ-001817;Казань;Приволжский;8468.37;2;new;2024-11
REG-КАЗ-001818;Казань;Приволжский;2520.91;4;returning;2024-10
REG-КАЗ-001819;Казань;Приволжский;7193.54;4;returning;2024-12
REG-КАЗ-001820;Казань;Приволжский;2303.55;3;returning;2024-11
REG-КАЗ-001821;Казань;Приволжский;3750.5;5;returning;2024-12
REG-КАЗ-001822;Казань;Приволжский;3454.7;3;new;2024-12
REG-КАЗ-001823;Казань;Приволжский;1687.18;1;returning;2024-10
REG-КАЗ-001824;Казань;Приволжский;5511.38;3;returning;2024-11
REG-КАЗ-001825;Казань;Приволжский;3501.74;4;returning;2024-11
REG-КАЗ-001826;Казань;Приволжский;4287.79;3;returning;2024-10
REG-КАЗ-001827;Казань;Приволжский;3848.11;3;new;2024-11
REG-КАЗ-001828;Казань;Приволжский;3108.61;4;new;2024-12
REG-КАЗ-001829;Казань;Приволжский;1751.4;1;returning;2024-12
REG-КАЗ-001830;Казань;Приволжский;2916.74;3;new;2024-10
REG-КАЗ-001831;Казань;Приволжский;4022.28;2;returning;2024-10
REG-КАЗ-001832;Казань;Приволжский;1897.74;3;new;2024-11
REG-КАЗ-001833;Казань;Приволжский;5489.93;3;returning;2024-10
REG-КАЗ-001834;Казань;Приволжский;1353.42;3;new;2024-10
REG-КАЗ-001835;Казань;Приволжский;1066.02;2;new;2024-12
REG-КАЗ-001836;Казань;Приволжский;1025.04;2;new;2024-11
REG-КАЗ-001837;Казань;Приволжский;3615.19;2;returning;2024-12
REG-КАЗ-001838;Казань;Приволжский;4972.81;3;returning;2024-11
REG-КАЗ-001839;Казань;Приволжский;1596.48;4;new;2024-12
REG-КАЗ-001840;Казань;Приволжский;3952.06;4;returning;2024-11
REG-КАЗ-001841;Казань;Приволжский;3992.77;3;new;2024-12
REG-КАЗ-001842;Казань;Приволжский;1704.28;3;returning;2024-12
REG-КАЗ-001843;Казань;Приволжский;2602.32;3;new;2024-11
REG-КАЗ-001844;Казань;Приволжский;8539.38;4;returning;2024-11
REG-КАЗ-001845;Казань;Приволжский;3228.91;3;returning;2024-11
REG-КАЗ-001846;Казань;Приволжский;2272.22;1;new;2024-12
REG-КАЗ-001847;Казань;Приволжский;2865.8;2;returning;2024-11
REG-КАЗ-001848;Казань;Приволжский;3288.96;2;returning;2024-10
REG-КАЗ-001849;Казань;Приволжский;3127.23;4;returning;2024-11
REG-КАЗ-001850;Казань;Приволжский;3028.21;1;new;2024-11
REG-КАЗ-001851;Казань;Приволжский;1848.23;3;returning;2024-12
REG-КАЗ-001852;Казань;Приволжский;4080.25;1;returning;2024-10
REG-КАЗ-001853;Казань;Приволжский;2760.07;4;returning;2024-12
REG-КАЗ-001854;Казань;Приволжский;6619.39;3;returning;2024-12
REG-КАЗ-001855;Казань;Приволжский;2534.75;2;returning;2024-10
REG-КАЗ-001856;Казань;Приволжский;3007.73;4;returning;2024-11
REG-КАЗ-001857;Казань;Приволжский;3010.18;3;returning;2024-12
REG-КАЗ-001858;Казань;Приволжский;1375.49;4;returning;2024-10
REG-КАЗ-001859;Казань;Приволжский;5463.28;2;returning;2024-11
REG-КАЗ-001860;Казань;Приволжский;2657.66;4;new;2024-12
REG-КАЗ-001861;Казань;Приволжский;12210.07;1;new;2024-12
REG-КАЗ-001862;Казань;Приволжский;2168.75;2;returning;2024-12
REG-КАЗ-001863;Казань;Приволжский;4711.95;3;returning;2024-12
REG-КАЗ-001864;Казань;Приволжский;2167.2;1;returning;2024-11
REG-КАЗ-001865;Казань;Приволжский;4642.58;2;new;2024-10
REG-КАЗ-001866;Казань;Приволжский;1569.37;2;returning;2024-10
REG-КАЗ-001867;Казань;Приволжский;2263.75;2;returning;2024-12
REG-КАЗ-001868;Казань;Приволжский;1660.73;1;returning;2024-12
REG-КАЗ-001869;Казань;Приволжский;9155.76;3;new;2024-12
REG-КАЗ-001870;Казань;Приволжский;2279.38;3;new;2024-12
REG-КАЗ-001871;Казань;Приволжский;3034.05;1;new;2024-10
REG-КАЗ-001872;Казань;Приволжский;1074.55;2;returning;2024-11
REG-КАЗ-001873;Казань;Приволжский;2555.78;2;returning;2024-11
REG-КАЗ-001874;Казань;Приволжский;1120.65;5;returning;2024-11
REG-КАЗ-001875;Казань;Приволжский;9308.96;3;returning;2024-10
REG-КАЗ-001876;Казань;Приволжский;2835.92;2;returning;2024-10
REG-КАЗ-001877;Казань;Приволжский;3739.24;2;new;2024-12
REG-КАЗ-001878;Казань;Приволжский;5236.92;4;new;2024-10
REG-КАЗ-001879;Казань;Приволжский;1830.03;2;returning;2024-11
REG-КАЗ-001880;Казань;Приволжский;4546.93;3;new;2024-11
REG-КАЗ-001881;Казань;Приволжский;1604.81;2;returning;2024-10
REG-КАЗ-001882;Казань;Приволжский;2592.54;2;returning;2024-11
REG-КАЗ-001883;Казань;Приволжский;2701.15;4;returning;2024-12
REG-КАЗ-001884;Казань;Приволжский;3011.71;3;returning;2024-11
REG-КАЗ-001885;Казань;Приволжский;1917.91;3;returning;2024-12
REG-КАЗ-001886;Казань;Приволжский;2760.08;2;new;2024-11
REG-КАЗ-001887;Казань;Приволжский;1575.05;4;new;2024-12
REG-КАЗ-001888;Казань;Приволжский;6817.42;3;returning;2024-10
REG-КАЗ-001889;Казань;Приволжский;5736.9;3;new;2024-10
REG-КАЗ-001890;Казань;Приволжский;1399.6;3;new;2024-12
REG-КАЗ-001891;Казань;Приволжский;2362.85;3;new;2024-10
REG-КАЗ-001892;Казань;Приволжский;6141.17;2;returning;2024-10
REG-КАЗ-001893;Казань;Приволжский;3398.63;4;returning;2024-12
REG-КАЗ-001894;Казань;Приволжский;5510.81;4;returning;2024-11
REG-КАЗ-001895;Казань;Приволжский;1603.44;1;returning;2024-12
REG-КАЗ-001896;Казань;Приволжский;4104.5;2;returning;2024-11
REG-КАЗ-001897;Казань;Приволжский;1712.05;4;returning;2024-12
REG-КАЗ-001898;Казань;Приволжский;2327.47;4;returning;2024-12
REG-КАЗ-001899;Казань;Приволжский;2246.52;2;returning;2024-12
REG-КАЗ-001900;Казань;Приволжский;2711.34;3;new;2024-12
REG-КАЗ-001901;Казань;Приволжский;3241.66;5;new;2024-10
REG-КАЗ-001902;Казань;Приволжский;3050.7;2;returning;2024-11
REG-КАЗ-001903;Казань;Приволжский;5954.8;3;returning;2024-10
REG-КАЗ-001904;Казань;Приволжский;2276.93;3;new;2024-12
REG-КАЗ-001905;Казань;Приволжский;3122.71;2;returning;2024-12
REG-КАЗ-001906;Казань;Приволжский;3067.39;1;new;2024-12
REG-КАЗ-001907;Казань;Приволжский;2343.42;3;returning;2024-12
REG-КАЗ-001908;Казань;Приволжский;2150.06;1;returning;2024-10
REG-КАЗ-001909;Казань;Приволжский;2743.67;2;new;2024-11
REG-КАЗ-001910;Казань;Приволжский;1445.67;1;new;2024-10
REG-КАЗ-001911;Казань;Приволжский;3433.77;3;new;2024-10
REG-КАЗ-001912;Казань;Приволжский;3276.04;2;returning;2024-12
REG-КАЗ-001913;Казань;Приволжский;1313.79;1;returning;2024-12
REG-КАЗ-001914;Казань;Приволжский;2383.69;3;new;2024-12
REG-КАЗ-001915;Казань;Приволжский;1168.02;1;returning;2024-10
REG-КАЗ-001916;Казань;Приволжский;5778.12;3;returning;2024-12
REG-КАЗ-001917;Казань;Приволжский;1806.84;2;new;2024-12
REG-КАЗ-001918;Казань;Приволжский;2268.24;3;new;2024-12
REG-КАЗ-001919;Казань;Приволжский;2172.58;1;returning;2024-12
REG-КАЗ-001920;Казань;Приволжский;3576.11;5;returning;2024-11
REG-КАЗ-001921;Казань;Приволжский;3649.22;3;new;2024-12
REG-КАЗ-001922;Казань;Приволжский;2515.54;2;returning;2024-12
REG-КАЗ-001923;Казань;Приволжский;2283.79;3;returning;2024-12
REG-КАЗ-001924;Казань;Приволжский;5069.47;4;new;2024-12
REG-КАЗ-001925;Казань;Приволжский;3048.97;3;returning;2024-10
REG-КАЗ-001926;Казань;Приволжский;2874.07;3;returning;2024-11
REG-КАЗ-001927;Казань;Приволжский;2868.15;3;returning;2024-12
REG-КАЗ-001928;Казань;Приволжский;1821.22;1;returning;2024-12
REG-КАЗ-001929;Казань;Приволжский;1981.88;3;new;2024-12
REG-КАЗ-001930;Казань;Приволжский;2402.28;6;new;2024-11
REG-КАЗ-001931;Казань;Приволжский;3399.35;4;new;2024-11
REG-КАЗ-001932;Казань;Приволжский;5882.56;3;returning;2024-12
REG-КАЗ-001933;Казань;Приволжский;2743.41;1;new;2024-11
REG-КАЗ-001934;Казань;Приволжский;2072.36;4;returning;2024-10
