OrderID;OrderDate;ProductID;CustomerID;Quantity;UnitPrice;Discount;TotalAmount
17772;2022-12-16;2;576;2;107895,43;0,13;187032,03
17773;2022-12-16;2;1349;1;90502,30;0,00;90502,30
17774;2022-12-16;6;348;1;14463,13;0,00;14463,13
17775;2022-12-16;1;644;1;127522,43;0,09;115980,64
17776;2022-12-16;6;280;1;15000,11;0,10;13527,95
17777;2022-12-16;4;1663;1;112168,89;0,05;106854,59
17778;2022-12-16;2;1825;1;91403,42;0,13;79863,89
17779;2022-12-16;9;1710;1;53671,95;0,02;52730,36
17780;2022-12-16;1;568;1;114239,65;0,00;114239,65
17781;2022-12-16;4;220;1;112881,36;0,12;99705,35
17782;2022-12-16;6;1662;2;12155,25;0,06;22778,06
17783;2022-12-16;1;1502;2;138642,49;0,06;259317,16
17784;2022-12-16;1;1723;1;112469,93;0,00;112469,93
17785;2022-12-16;6;1823;1;13999,34;0,02;13681,15
17786;2022-12-16;2;1358;1;93442,97;0,00;93442,97
17787;2022-12-16;3;954;1;235037,12;0,00;235037,12
17788;2022-12-16;7;97;1;15956,29;0,00;15956,29
17789;2022-12-16;1;61;1;143924,69;0,00;143924,69
17790;2022-12-16;7;350;1;14234,09;0,00;14234,09
17791;2022-12-16;5;1790;1;36725,50;0,00;36725,50
17792;2022-12-16;8;1863;1;7676,09;0,10;6880,67
17793;2022-12-16;7;647;1;13563,74;0,00;13563,74
17794;2022-12-16;3;1350;1;267011,96;0,00;267011,96
17795;2022-12-16;1;1117;1;100654,13;0,00;100654,13
17796;2022-12-16;4;1808;1;144947,04;0,00;144947,04
17797;2022-12-16;9;614;1;38764,66;0,04;37404,25
17798;2022-12-16;2;162;1;95771,63;0,00;95771,63
17799;2022-12-16;5;1829;1;37271,81;0,00;37271,81
17800;2022-12-16;5;1037;1;39096,22;0,00;39096,22
17801;2022-12-16;1;1454;1;124694,64;0,00;124694,64
17802;2022-12-16;6;1849;1;13676,58;0,00;13676,58
17803;2022-12-16;3;1982;1;268554,70;0,00;268554,70
17804;2022-12-16;7;373;1;15473,37;0,09;14100,98
17805;2022-12-16;7;955;1;18715,82;0,00;18715,82
17806;2022-12-16;8;1482;1;8267,40;0,00;8267,40
17807;2022-12-16;2;1435;1;83262,13;0,00;83262,13
17808;2022-12-16;1;325;1;119177,68;0,06;111661,04
17809;2022-12-16;1;1781;1;96667,94;0,00;96667,94
17810;2022-12-16;6;178;1;10536,62;0,07;9819,74
17811;2022-12-16;4;702;1;127252,31;0,12;112216,52
17812;2022-12-16;2;180;1;91728,28;0,00;91728,28
17813;2022-12-16;2;1274;1;73480,19;0,00;73480,19
17814;2022-12-16;1;164;1;108222,80;0,00;108222,80
17815;2022-12-16;8;484;1;5926,96;0,14;5096,30
17816;2022-12-16;3;390;1;211117,54;0,00;211117,54
17817;2022-12-16;3;296;1;271332,40;0,00;271332,40
17818;2022-12-16;2;369;1;97952,25;0,00;97952,25
17819;2022-12-16;2;1503;1;97152,89;0,00;97152,89
17820;2022-12-16;5;964;1;28563,87;0,00;28563,87
17821;2022-12-16;4;360;1;122296,88;0,00;122296,88
17822;2022-12-16;3;1663;2;296433,49;0,14;511877,50
17823;2022-12-16;2;1813;1;106128,27;0,00;106128,27
17824;2022-12-16;3;1020;2;207240,79;0,00;414481,58
17825;2022-12-16;4;1231;1;117496,70;0,00;117496,70
17826;2022-12-16;4;378;1;105101,17;0,00;105101,17
17827;2022-12-16;1;1249;1;128118,59;0,00;128118,59
17828;2022-12-16;2;1715;1;104658,27;0,01;103909,06
17829;2022-12-16;3;185;1;228708,92;0,14;197043,06
17830;2022-12-16;1;1174;1;116496,84;0,01;114789,17
17831;2022-12-16;2;224;1;102540,42;0,00;102540,42
17832;2022-12-16;5;700;3;29031,58;0,14;74769,15
17833;2022-12-16;7;1658;1;18829,84;0,00;18829,84
17834;2022-12-16;8;1082;2;6095,42;0,10;11014,51
17835;2022-12-16;4;773;1;117425,73;0,06;109908,15
17836;2022-12-16;1;798;2;120982,04;0,00;241964,09
17837;2022-12-16;7;1183;2;13352,38;0,00;26704,76
17838;2022-12-16;1;1602;1;101791,09;0,11;90570,02
17839;2022-12-16;2;1180;1;87886,29;0,08;80769,23
17840;2022-12-17;1;1197;1;99033,82;0,00;99033,82
17841;2022-12-17;3;1002;1;280952,18;0,00;280952,18
17842;2022-12-17;9;1981;3;53051,11;0,00;159153,32
17843;2022-12-17;1;955;1;123051,57;0,11;108929,06
17844;2022-12-17;2;1980;1;94548,87;0,00;94409,43
17845;2022-12-17;1;603;1;99328,44;0,11;88821,01
17846;2022-12-17;1;1429;1;132816,27;0,00;132816,27
17847;2022-12-17;1;298;1;106709,76;0,00;106709,76
17848;2022-12-17;1;457;1;139515,50;0,00;139515,50
17849;2022-12-17;3;351;1;201733,33;0,00;201733,33
17850;2022-12-17;1;801;1;117118,63;0,06;109520,46
17851;2022-12-17;3;877;1;252123,44;0,00;252123,44
17852;2022-12-17;2;374;1;93586,06;0,00;93586,06
17853;2022-12-17;4;820;2;151312,42;0,00;302624,83
17854;2022-12-17;2;623;1;77458,31;0,00;77458,31
17855;2022-12-17;2;833;1;103525,92;0,14;89259,79
17856;2022-12-17;2;611;1;94610,97;0,00;94610,97
17857;2022-12-17;6;1179;1;12752,82;0,00;12752,82
17858;2022-12-17;6;346;1;12589,20;0,00;12589,20
17859;2022-12-17;2;136;1;107090,42;0,00;107090,42
17860;2022-12-17;5;1561;1;38222,15;0,00;38222,15
17861;2022-12-17;2;637;3;74478,67;0,01;220105,88
17862;2022-12-17;6;1716;1;13550,80;0,00;13550,80
17863;2022-12-17;2;233;1;84980,86;0,00;84980,86
17864;2022-12-17;2;1352;1;100554,37;0,00;100554,37
17865;2022-12-17;1;1712;1;102973,22;0,00;102973,22
17866;2022-12-17;5;1215;1;35426,86;0,10;31896,69
17867;2022-12-17;6;650;1;15379,04;0,04;14753,93
17868;2022-12-17;5;402;1;29091,75;0,00;29091,75
17869;2022-12-17;7;1164;1;13128,03;0,00;13128,03
17870;2022-12-17;3;280;1;271608,06;0,00;271608,06
17871;2022-12-17;2;1454;1;80841,53;0,00;80841,53
17872;2022-12-17;1;910;1;133477,13;0,00;133477,13
17873;2022-12-17;3;891;1;219642,46;0,00;219642,46
17874;2022-12-17;2;168;1;83914,68;0,00;83914,68
17875;2022-12-18;2;1054;1;99193,10;0,00;99193,10
17876;2022-12-18;6;1094;1;12344,73;0,05;11718,02
17877;2022-12-18;5;1337;1;31869,48;0,00;31869,48
17878;2022-12-18;5;685;2;30182,25;0,00;60364,50
17879;2022-12-18;2;475;1;79344,89;0,00;79344,89
17880;2022-12-18;2;1378;1;101680,75;0,00;101680,75
17881;2022-12-18;3;492;1;226455,39;0,00;226455,39
17882;2022-12-18;3;1555;1;209921,43;0,00;209921,43
17883;2022-12-18;2;1535;1;76811,39;0,00;76811,39
17884;2022-12-18;1;1964;1;112995,29;0,13;98762,58
17885;2022-12-18;5;614;1;39241,43;0,00;39241,43
17886;2022-12-18;6;607;1;11604,98;0,00;11604,98
17887;2022-12-18;5;834;2;41144,03;0,00;82288,07
17888;2022-12-18;6;280;1;12531,41;0,00;12531,41
17889;2022-12-18;3;241;1;275939,32;0,00;275939,32
17890;2022-12-18;2;824;2;91554,46;0,09;166179,08
17891;2022-12-18;4;77;2;132314,18;0,00;264628,35
17892;2022-12-18;2;322;1;80028,15;0,06;75239,39
17893;2022-12-18;1;1603;1;117751,39;0,00;117751,39
17894;2022-12-18;7;1672;1;15042,03;0,10;13540,35
17895;2022-12-18;1;1716;1;118095,16;0,00;118095,16
17896;2022-12-18;4;1990;1;150887,08;0,00;150887,08
17897;2022-12-18;6;1165;1;14121,27;0,00;14121,27
17898;2022-12-18;8;723;1;5910,40;0,13;5141,99
17899;2022-12-18;1;317;1;138125,37;0,00;138125,37
17900;2022-12-18;3;68;2;226585,01;0,00;453170,03
17901;2022-12-18;1;282;1;127019,07;0,00;127019,07
17902;2022-12-18;3;340;1;274421,82;0,00;274421,82
17903;2022-12-18;4;1681;1;126984,12;0,09;114989,66
17904;2022-12-18;2;1503;1;77787,80;0,00;77787,80
17905;2022-12-18;9;1178;1;52806,21;0,02;51513,55
17906;2022-12-18;7;537;1;13901,90;0,00;13901,90
17907;2022-12-18;3;1668;1;230688,02;0,00;230688,02
17908;2022-12-18;1;223;1;105514,63;0,00;105514,63
17909;2022-12-18;1;1421;1;121853,33;0,00;121853,33
17910;2022-12-18;1;851;1;113096,27;0,00;113096,27
17911;2022-12-18;4;449;3;144677,54;0,00;434032,62
17912;2022-12-18;2;812;1;82066,31;0,00;82066,31
17913;2022-12-18;2;841;1;83933,54;0,00;83933,54
17914;2022-12-18;5;752;1;29911,82;0,00;29911,82
17915;2022-12-18;4;754;1;105249,38;0,00;105249,38
17916;2022-12-18;2;1088;1;79347,46;0,02;78006,42
17917;2022-12-18;7;56;1;19145,08;0,00;19145,08
17918;2022-12-18;1;897;1;138044,96;0,00;138044,96
17919;2022-12-19;4;534;1;147476,44;0,00;147476,44
17920;2022-12-19;1;1734;1;112167,05;0,00;112167,05
17921;2022-12-19;3;242;2;200008,29;0,00;400016,59
17922;2022-12-19;1;1420;1;142147,04;0,00;142147,04
17923;2022-12-19;3;187;1;250599,75;0,05;238516,14
17924;2022-12-19;2;1964;2;77937,92;0,08;143216,57
17925;2022-12-19;3;502;1;256023,77;0,00;256023,77
17926;2022-12-19;1;1668;2;142332,52;0,00;284665,04
17927;2022-12-19;2;1811;1;78203,86;0,07;72614,68
17928;2022-12-19;1;414;1;97609,59;0,00;97609,59
17929;2022-12-19;4;1507;1;120677,82;0,02;117800,24
17930;2022-12-19;5;720;1;30320,55;0,00;30320,55
17931;2022-12-19;5;188;1;40757,82;0,00;40683,66
17932;2022-12-19;3;710;1;276812,71;0,13;242083,83
17933;2022-12-19;2;1157;1;94478,48;0,00;94478,48
17934;2022-12-19;5;957;1;37045,43;0,00;37045,43
17935;2022-12-19;8;944;1;6097,40;0,00;6097,40
17936;2022-12-19;9;147;1;44976,64;0,02;43943,92
17937;2022-12-19;6;844;3;13906,65;0,09;37869,61
17938;2022-12-19;2;1325;1;78580,08;0,01;77823,29
17939;2022-12-19;4;1676;1;142428,14;0,00;142428,14
17940;2022-12-19;6;612;1;13428,75;0,00;13428,75
17941;2022-12-19;4;1976;1;104175,30;0,00;104175,30
17942;2022-12-19;1;600;1;115232,73;0,00;115232,73
17943;2022-12-19;1;873;1;127712,41;0,00;127712,41
17944;2022-12-19;2;498;1;72013,58;0,00;72013,58
17945;2022-12-19;7;1840;1;14938,71;0,15;12760,19
17946;2022-12-19;2;1852;1;79019,22;0,03;76865,41
17947;2022-12-19;5;1100;2;36315,12;0,13;63550,30
17948;2022-12-19;2;1868;1;99038,73;0,00;99038,73
17949;2022-12-19;2;924;1;76709,56;0,01;76133,20
17950;2022-12-19;1;1426;1;118154,31;0,09;107448,85
17951;2022-12-19;5;1220;1;29840,38;0,00;29840,38
17952;2022-12-19;2;1164;1;83100,69;0,00;83100,69
17953;2022-12-19;6;1894;1;14691,39;0,01;14507,47
17954;2022-12-19;6;597;1;10554,65;0,00;10554,65
17955;2022-12-19;2;1500;1;88827,02;0,00;88827,02
17956;2022-12-19;4;130;1;122019,25;0,00;122019,25
17957;2022-12-19;8;318;1;7535,59;0,12;6666,91
17958;2022-12-19;2;1193;1;105660,06;0,14;90379,40
17959;2022-12-19;6;627;1;13592,44;0,00;13592,44
17960;2022-12-19;8;1559;1;6871,62;0,00;6871,62
17961;2022-12-19;2;207;1;97192,55;0,13;84550,29
17962;2022-12-19;6;859;1;10960,10;0,08;10096,57
17963;2022-12-19;2;1485;1;101567,79;0,00;101567,79
17964;2022-12-19;1;788;2;132765,15;0,00;265530,30
17965;2022-12-19;2;1329;1;95463,19;0,00;95463,19
17966;2022-12-20;7;1683;1;15958,63;0,00;15958,63
17967;2022-12-20;5;277;1;33827,14;0,09;30922,38
17968;2022-12-20;7;656;1;17866,70;0,00;17866,70
17969;2022-12-20;3;222;1;204341,86;0,00;204341,86
17970;2022-12-20;1;1396;1;110603,10;0,10;99224,19
17971;2022-12-20;1;1264;1;97328,85;0,00;97328,85
17972;2022-12-20;2;1846;1;81921,31;0,00;81921,31
17973;2022-12-20;1;1781;1;116419,27;0,00;116419,27
17974;2022-12-20;2;1904;1;101442,01;0,00;101442,01
17975;2022-12-20;6;1478;1;12463,35;0,02;12237,50
17976;2022-12-20;2;1826;1;75666,58;0,00;75666,58
17977;2022-12-20;9;337;1;43881,36;0,00;43881,36
17978;2022-12-20;1;279;1;104122,42;0,00;104122,42
17979;2022-12-20;4;1006;1;110729,92;0,00;110729,92
17980;2022-12-20;5;819;1;36794,43;0,00;36794,43
17981;2022-12-20;1;1159;2;110986,39;0,06;208328,65
17982;2022-12-20;1;1253;1;133732,72;0,00;133732,72
17983;2022-12-20;1;1172;1;135923,85;0,00;135923,85
17984;2022-12-20;3;401;1;262433,76;0,07;244767,89
17985;2022-12-20;2;1580;1;81137,99;0,00;81137,99
17986;2022-12-20;2;1735;1;106844,14;0,00;106844,14
17987;2022-12-20;1;314;1;120349,41;0,00;120349,41
17988;2022-12-20;1;1903;1;101884,38;0,02;99697,98
17989;2022-12-20;3;36;1;218724,69;0,13;190815,37
17990;2022-12-20;3;736;2;245392,89;0,00;490785,78
17991;2022-12-20;4;749;1;114417,54;0,00;114417,54
17992;2022-12-20;5;1344;1;36289,52;0,10;32626,66
17993;2022-12-20;2;1993;1;88885,01;0,13;77195,00
17994;2022-12-20;6;450;1;13178,61;0,00;13178,61
17995;2022-12-20;4;1064;1;121336,07;0,00;121336,07
17996;2022-12-20;2;1545;1;91170,97;0,00;91170,97
17997;2022-12-20;1;1657;1;104416,80;0,14;89817,32
17998;2022-12-20;4;612;2;139806,80;0,00;279613,59
17999;2022-12-20;6;975;1;11291,50;0,00;11291,50
18000;2022-12-20;7;1305;1;18556,66;0,00;18556,66
18001;2022-12-20;3;1088;1;292788,46;0,04;281091,94
18002;2022-12-20;2;495;1;84080,89;0,02;82075,28
18003;2022-12-20;4;1482;1;111542,06;0,00;111542,06
18004;2022-12-20;7;790;1;17399,74;0,00;17399,74
18005;2022-12-20;5;534;2;33697,69;0,00;67395,39
18006;2022-12-20;4;1858;3;130141,68;0,00;390425,05
18007;2022-12-20;1;256;3;142521,18;0,00;427563,54
18008;2022-12-20;1;433;1;116919,84;0,00;116919,84
18009;2022-12-20;1;66;1;120573,85;0,00;120573,85
18010;2022-12-20;6;242;2;11298,11;0,00;22596,21
18011;2022-12-20;2;903;1;90278,78;0,10;81464,75
18012;2022-12-20;9;186;1;39520,73;0,10;35531,53
18013;2022-12-20;5;208;1;28261,46;0,06;26466,50
18014;2022-12-20;1;1664;1;134204,82;0,00;134204,82
18015;2022-12-20;2;979;1;100777,42;0,00;100777,42
18016;2022-12-20;8;1127;1;6601,10;0,00;6601,10
18017;2022-12-20;1;1040;1;110579,41;0,00;110579,41
18018;2022-12-20;2;1162;1;89818,65;0,00;89818,65
18019;2022-12-20;6;802;1;13017,42;0,00;13017,42
18020;2022-12-20;5;1871;1;40756,46;0,00;40756,46
18021;2022-12-20;6;569;1;12030,92;0,00;12030,92
18022;2022-12-20;4;1776;1;144077,09;0,00;144077,09
18023;2022-12-20;5;1233;1;29553,59;0,00;29553,59
18024;2022-12-20;2;741;1;86072,86;0,00;86072,86
18025;2022-12-20;3;1796;1;222402,43;0,00;222402,43
18026;2022-12-20;3;322;1;245859,84;0,00;245859,84
18027;2022-12-21;5;12;1;41412,79;0,00;41412,79
18028;2022-12-21;3;473;1;278572,65;0,00;278572,65
18029;2022-12-21;5;1956;1;38209,46;0,10;34534,04
18030;2022-12-21;1;1496;1;139375,80;0,00;139375,80
18031;2022-12-21;3;1209;2;226843,35;0,00;453686,70
18032;2022-12-21;3;104;1;215713,89;0,15;184398,33
18033;2022-12-21;2;904;1;100235,85;0,00;100235,85
18034;2022-12-21;3;1860;1;246109,83;0,00;246109,83
18035;2022-12-21;9;1053;2;41883,08;0,00;83766,16
18036;2022-12-21;1;344;1;97931,71;0,00;97931,71
18037;2022-12-21;7;469;1;14942,48;0,00;14942,48
18038;2022-12-21;2;993;1;80991,12;0,00;80991,12
18039;2022-12-21;9;1838;1;39118,45;0,00;39118,45
18040;2022-12-21;1;1652;1;127815,42;0,02;125175,98
18041;2022-12-21;7;837;1;18149,95;0,00;18149,95
18042;2022-12-21;2;1687;2;101763,27;0,00;203526,54
18043;2022-12-21;1;1187;1;96953,54;0,09;88578,49
18044;2022-12-21;2;1220;1;88125,54;0,09;80286,38
18045;2022-12-21;2;584;1;72064,30;0,00;72064,30
18046;2022-12-21;2;1562;3;102523,03;0,00;307569,08
18047;2022-12-21;3;1605;1;215776,15;0,07;200546,66
18048;2022-12-21;2;786;1;74612,22;0,05;70843,96
18049;2022-12-21;5;1660;1;39811,04;0,00;39811,04
18050;2022-12-21;3;882;1;248051,96;0,00;248051,96
18051;2022-12-21;2;648;1;77671,19;0,00;77671,19
18052;2022-12-21;1;1168;1;126385,07;0,13;110198,58
18053;2022-12-21;6;441;1;15318,42;0,00;15318,42
18054;2022-12-21;1;1824;1;127877,77;0,00;127877,77
18055;2022-12-21;4;359;1;132582,39;0,10;119436,95
18056;2022-12-21;4;1073;1;111817,10;0,13;97651,43
18057;2022-12-21;3;1028;1;226272,78;0,15;192540,90
18058;2022-12-21;3;1056;1;203329,26;0,00;203329,26
18059;2022-12-21;4;972;1;119685,27;0,00;119685,27
18060;2022-12-21;2;91;1;100736,25;0,00;100736,25
18061;2022-12-21;3;701;3;240169,73;0,11;638079,78
18062;2022-12-21;1;19;1;123995,75;0,15;105687,51
18063;2022-12-21;1;1827;1;120019,06;0,00;120019,06
18064;2022-12-21;3;119;1;248423,74;0,13;215086,21
18065;2022-12-21;4;1942;1;125548,08;0,11;111356,72
18066;2022-12-21;4;709;1;140625,48;0,00;140625,48
18067;2022-12-21;2;603;1;72284,21;0,02;71028,23
18068;2022-12-21;6;1257;1;13582,56;0,00;13582,56
18069;2022-12-21;3;556;1;252561,85;0,10;228353,10
18070;2022-12-21;9;2;1;39538,48;0,00;39538,48
18071;2022-12-21;1;1344;1;127329,60;0,00;127329,60
18072;2022-12-21;2;418;1;88295,74;0,00;88295,74
18073;2022-12-21;1;1400;1;114285,79;0,00;114285,79
18074;2022-12-21;3;137;1;204233,94;0,00;204233,94
18075;2022-12-21;1;104;1;110047,93;0,04;105156,69
18076;2022-12-22;4;1126;1;117257,92;0,00;117257,92
18077;2022-12-22;4;1462;1;155612,88;0,00;155612,88
18078;2022-12-22;1;1187;1;142309,40;0,00;142309,40
18079;2022-12-22;1;430;1;102630,75;0,00;102630,75
18080;2022-12-22;1;81;1;132103,19;0,04;126194,30
18081;2022-12-22;1;232;1;124958,80;0,06;117479,26
18082;2022-12-22;7;1404;1;16853,03;0,00;16853,03
18083;2022-12-22;2;1015;1;72351,92;0,00;72351,92
18084;2022-12-22;6;1962;1;13554,79;0,00;13554,79
18085;2022-12-22;4;315;1;146052,22;0,00;146052,22
18086;2022-12-22;1;1461;1;108389,99;0,00;108389,99
18087;2022-12-22;1;1280;1;138397,02;0,00;138397,02
18088;2022-12-22;6;519;1;10721,24;0,00;10721,24
18089;2022-12-22;5;721;1;28131,61;0,00;28131,61
18090;2022-12-22;8;395;1;5649,73;0,00;5649,73
18091;2022-12-22;1;1898;1;120770,06;0,00;120770,06
18092;2022-12-22;4;170;1;130272,26;0,00;130272,26
18093;2022-12-22;8;226;2;5945,23;0,15;10144,02
18094;2022-12-22;6;1886;1;14705,33;0,08;13491,82
18095;2022-12-22;5;905;1;35411,36;0,00;35411,36
18096;2022-12-22;1;1275;1;118823,07;0,00;118823,07
18097;2022-12-22;6;1291;1;12872,25;0,00;12872,25
18098;2022-12-22;9;1899;1;38637,01;0,00;38637,01
18099;2022-12-22;1;1837;1;139283,05;0,00;139283,05
18100;2022-12-22;4;57;1;148598,46;0,06;139920,67
18101;2022-12-22;2;1600;2;104880,73;0,00;209761,46
18102;2022-12-22;2;1588;1;86674,24;0,00;86674,24
18103;2022-12-22;5;1622;2;35587,22;0,00;71174,43
18104;2022-12-22;2;1430;1;103349,87;0,00;103349,87
18105;2022-12-22;2;1953;1;99243,96;0,00;99243,96
18106;2022-12-22;5;1456;1;28093,80;0,00;28093,80
18107;2022-12-22;3;294;1;263579,87;0,10;237109,88
18108;2022-12-22;2;656;1;90376,77;0,00;90376,77
18109;2022-12-22;6;1639;1;14904,88;0,00;14904,88
18110;2022-12-22;3;87;1;252287,46;0,00;252287,46
18111;2022-12-22;1;1758;3;135191,24;0,00;405573,71
18112;2022-12-22;1;509;1;137594,66;0,00;137594,66
18113;2022-12-22;4;364;1;111269,06;0,10;99744,83
18114;2022-12-22;2;893;1;94784,26;0,05;90241,24
18115;2022-12-22;1;1531;1;141883,81;0,00;141883,81
18116;2022-12-22;2;3;1;96023,35;0,00;96023,35
18117;2022-12-22;3;29;1;272352,87;0,00;272352,87
18118;2022-12-22;7;1852;1;13206,77;0,00;13206,77
18119;2022-12-22;1;196;1;132031,35;0,00;131687,53
18120;2022-12-22;1;1386;1;109011,07;0,08;100113,71
18121;2022-12-22;8;1801;1;8114,89;0,14;7008,53
18122;2022-12-22;2;673;3;81571,24;0,13;212225,56
18123;2022-12-22;7;1916;1;18378,14;0,06;17350,78
18124;2022-12-22;2;461;2;74118,04;0,00;148236,09
18125;2022-12-22;4;136;3;135145,27;0,00;405435,80
18126;2022-12-22;7;1813;1;13062,73;0,00;13062,73
18127;2022-12-22;4;1005;1;110916,30;0,00;110916,30
18128;2022-12-22;5;906;1;34283,98;0,03;33104,18
18129;2022-12-22;1;1371;3;109716,61;0,03;318952,34
18130;2022-12-22;2;1775;2;77637,68;0,00;155275,35
18131;2022-12-22;3;1564;1;264323,11;0,00;264323,11
18132;2022-12-22;1;245;1;143314,10;0,00;143314,10
18133;2022-12-23;6;767;1;14218,31;0,00;14218,31
18134;2022-12-23;1;217;2;100941,41;0,08;185753,23
18135;2022-12-23;5;1754;1;37169,73;0,00;37169,73
18136;2022-12-23;1;612;3;135957,14;0,02;401154,90
18137;2022-12-23;6;449;1;11498,88;0,00;11498,88
18138;2022-12-23;9;1753;1;36145,40;0,00;36145,40
18139;2022-12-23;3;1940;1;239257,62;0,00;239257,62
18140;2022-12-23;2;206;1;95698,95;0,00;95698,95
18141;2022-12-23;5;64;1;31984,72;0,00;31984,72
18142;2022-12-23;2;1884;1;107090,10;0,00;107090,10
18143;2022-12-23;3;1522;1;294683,56;0,09;269137,55
18144;2022-12-23;2;666;1;73468,24;0,00;73468,24
18145;2022-12-23;8;1144;2;8203,84;0,11;14680,38
18146;2022-12-23;4;1098;1;114574,37;0,00;114574,37
18147;2022-12-23;3;1527;1;221526,85;0,00;221526,85
18148;2022-12-23;2;82;1;81287,67;0,00;81287,67
18149;2022-12-23;5;1033;1;40640,14;0,00;40640,14
18150;2022-12-23;1;1546;1;107308,15;0,00;107308,15
18151;2022-12-23;1;1455;2;99689,80;0,00;199379,59
18152;2022-12-23;3;751;1;256767,49;0,06;242105,80
18153;2022-12-23;7;1446;2;13316,08;0,15;22764,89
18154;2022-12-23;7;1481;1;16949,29;0,12;14908,29
18155;2022-12-23;6;265;1;12421,81;0,00;12421,81
18156;2022-12-23;4;759;1;131095,09;0,00;131095,09
18157;2022-12-23;1;1495;1;129133,56;0,00;129133,56
18158;2022-12-23;1;1911;2;106788,97;0,00;213577,93
18159;2022-12-23;9;410;1;36410,50;0,00;36410,50
18160;2022-12-23;1;1727;1;140300,30;0,12;123307,88
18161;2022-12-23;4;1739;1;119705,94;0,00;119705,94
18162;2022-12-23;3;431;1;230681,54;0,12;204138,31
18163;2022-12-23;1;1338;1;123425,55;0,06;115747,92
18164;2022-12-23;3;629;1;200590,94;0,00;200590,94
18165;2022-12-23;5;1483;1;36139,92;0,00;36139,92
18166;2022-12-23;7;954;1;17757,98;0,00;17757,98
18167;2022-12-23;5;887;1;41055,16;0,00;41055,16
18168;2022-12-23;7;835;1;15874,28;0,00;15874,28
18169;2022-12-23;2;1941;1;80689,74;0,09;73679,40
18170;2022-12-23;7;554;1;17798,10;0,00;17798,10
18171;2022-12-23;5;1268;2;33954,70;0,00;67909,41
18172;2022-12-23;3;464;1;254260,95;0,00;254260,95
18173;2022-12-23;6;288;1;15081,47;0,11;13382,62
18174;2022-12-23;3;1284;1;246990,24;0,00;246990,24
18175;2022-12-23;4;165;1;110213,91;0,00;110213,91
18176;2022-12-23;4;1395;1;138517,98;0,00;138517,98
18177;2022-12-23;3;1739;1;274582,41;0,00;274582,41
18178;2022-12-23;4;528;1;113930,94;0,00;113930,94
18179;2022-12-23;1;1515;1;139408,28;0,06;130394,04
18180;2022-12-23;4;534;1;126097,28;0,00;126097,28
18181;2022-12-23;7;153;1;17589,62;0,00;17589,62
18182;2022-12-23;1;977;1;136338,15;0,15;116048,44
18183;2022-12-23;8;1017;3;6102,24;0,00;18306,72
18184;2022-12-23;3;1785;1;263904,83;0,00;263904,83
18185;2022-12-23;1;58;1;128154,17;0,14;110425,34
18186;2022-12-23;1;1334;1;121144,23;0,07;112610,19
18187;2022-12-23;1;1125;1;134919,55;0,15;115096,95
18188;2022-12-23;6;558;1;13093,87;0,00;13093,87
18189;2022-12-23;2;1074;2;96671,89;0,08;178389,88
18190;2022-12-23;3;1457;1;228138,24;0,00;228138,24
18191;2022-12-23;1;237;1;124420,51;0,00;124420,51
18192;2022-12-23;7;1067;1;15583,18;0,00;15583,18
18193;2022-12-23;2;1712;1;83536,20;0,11;74016,65
18194;2022-12-23;3;488;1;298590,87;0,08;274051,66
18195;2022-12-23;1;1812;1;113689,09;0,00;113689,09
18196;2022-12-23;3;1540;1;292167,53;0,00;292167,53
18197;2022-12-23;6;65;1;14144,26;0,00;14144,26
18198;2022-12-23;1;1431;1;115273,54;0,09;105192,96
18199;2022-12-24;5;1365;1;41865,48;0,01;41601,31
18200;2022-12-24;2;710;1;96259,39;0,09;87970,67
18201;2022-12-24;8;980;1;6220,45;0,00;6220,45
18202;2022-12-24;2;458;1;102735,23;0,00;102735,23
18203;2022-12-24;4;994;1;117832,42;0,00;117832,42
18204;2022-12-24;6;803;1;11062,01;0,11;9895,54
18205;2022-12-24;2;1422;1;72883,47;0,00;72883,47
18206;2022-12-24;8;1132;1;7642,34;0,00;7642,34
18207;2022-12-24;7;800;1;15302,14;0,00;15302,14
18208;2022-12-24;2;239;1;77652,44;0,00;77652,44
18209;2022-12-24;7;760;1;12980,46;0,00;12980,46
18210;2022-12-24;3;526;1;276520,87;0,00;276520,87
18211;2022-12-24;1;1064;1;141687,48;0,00;141687,48
18212;2022-12-24;6;482;2;15007,97;0,00;30015,95
18213;2022-12-24;2;533;1;91653,25;0,00;91583,58
18214;2022-12-24;2;1111;1;88517,75;0,00;88517,75
18215;2022-12-24;6;1378;1;12123,79;0,00;12123,79
18216;2022-12-24;4;602;1;150291,02;0,00;150291,02
18217;2022-12-24;2;491;1;104583,42;0,00;104583,42
18218;2022-12-24;2;812;1;105549,73;0,11;93609,18
18219;2022-12-24;3;1187;1;265963,14;0,00;265963,14
18220;2022-12-24;2;473;2;74451,34;0,02;145491,86
18221;2022-12-24;4;846;1;126707,61;0,04;121819,81
18222;2022-12-24;9;1468;1;47792,73;0,00;47792,73
18223;2022-12-24;8;829;1;8146,22;0,11;7260,64
18224;2022-12-24;6;1935;1;13540,40;0,00;13540,40
18225;2022-12-24;1;1612;1;124990,73;0,07;116794,70
18226;2022-12-24;6;490;2;15347,79;0,13;26577,48
18227;2022-12-24;3;116;2;262345,14;0,00;524690,28
18228;2022-12-24;2;1309;1;95919,69;0,06;90391,96
