CustomerID;Gender;Age;Age_Group;City;Region;Estimated_Income;Customer_Segment;Registration_Date;Is_Premium;Customer_Age_Days;Is_New_Customer
999;М;28;26-35;Омск;Сибирский;49053;Standard;2021-12-29;False;822;False
1000;М;48;46-55;Уфа;Приволжский;75870;Standard;2021-12-30;False;821;False
1001;М;35;26-35;Санкт-Петербург;Северо-Западный;107574;Premium;2021-12-31;True;820;False
1002;Ж;40;36-45;Ростов-на-Дону;Южный;64414;Standard;2022-01-01;False;819;False
1003;М;23;18-25;Екатеринбург;Уральский;58818;Standard;2022-01-01;False;819;False
1004;Ж;46;46-55;Омск;Сибирский;71880;Standard;2022-01-02;False;818;False
1005;М;60;56+;Красноярск;Сибирский;63761;Standard;2022-01-03;False;817;False
1006;Ж;61;56+;Нижний Новгород;Приволжский;68436;Standard;2022-01-04;False;816;False
1007;М;68;56+;Пермь;Приволжский;61687;Standard;2022-01-04;False;816;False
1008;Ж;65;56+;Казань;Приволжский;57541;Standard;2022-01-05;False;815;False
1009;Ж;34;26-35;Новосибирск;Сибирский;60227;Standard;2022-01-06;False;814;False
1010;Ж;50;46-55;Ростов-на-Дону;Южный;75646;Standard;2022-01-06;False;814;False
1011;М;27;26-35;Ростов-на-Дону;Южный;45169;Standard;2022-01-07;False;813;False
1012;Ж;60;56+;Красноярск;Сибирский;68339;Standard;2022-01-08;False;812;False
1013;М;61;56+;Красноярск;Сибирский;57577;Standard;2022-01-09;False;811;False
1014;М;42;36-45;Санкт-Петербург;Северо-Западный;79997;Standard;2022-01-09;False;811;False
1015;Ж;36;36-45;Пермь;Приволжский;97172;Premium;2022-01-10;True;810;False
1016;М;34;26-35;Воронеж;Центральный;70341;Standard;2022-01-11;False;809;False
1017;Ж;45;36-45;Новосибирск;Сибирский;71331;Standard;2022-01-12;False;808;False
1018;М;65;56+;Нижний Новгород;Приволжский;47758;Standard;2022-01-12;False;808;False
1019;М;61;56+;Санкт-Петербург;Северо-Западный;94327;Premium;2022-01-13;True;807;False
1020;М;30;26-35;Ростов-на-Дону;Южный;67887;Standard;2022-01-14;False;806;False
1021;Ж;48;46-55;Москва;Центральный;131594;Premium;2022-01-14;True;806;False
1022;Ж;55;46-55;Волгоград;Южный;69504;Standard;2022-01-15;False;805;False
1023;Ж;50;46-55;Нижний Новгород;Приволжский;86012;Premium;2022-01-16;True;804;False
1024;М;62;56+;Ростов-на-Дону;Южный;32371;Economy;2022-01-17;False;803;False
1025;М;24;18-25;Уфа;Приволжский;46944;Standard;2022-01-17;False;803;False
1026;Ж;23;18-25;Волгоград;Южный;32007;Economy;2022-01-18;False;802;False
1027;Ж;57;56+;Челябинск;Уральский;48394;Standard;2022-01-19;False;801;False
1028;М;38;36-45;Челябинск;Уральский;62039;Standard;2022-01-20;False;800;False
1029;М;66;56+;Красноярск;Сибирский;51628;Standard;2022-01-20;False;800;False
1030;М;61;56+;Екатеринбург;Уральский;65022;Standard;2022-01-21;False;799;False
1031;М;30;26-35;Санкт-Петербург;Северо-Западный;82439;Premium;2022-01-22;True;798;False
1032;Ж;39;36-45;Ростов-на-Дону;Южный;87544;Premium;2022-01-23;True;797;False
1033;Ж;52;46-55;Красноярск;Сибирский;65294;Standard;2022-01-23;False;797;False
1034;Ж;34;26-35;Воронеж;Центральный;43840;Standard;2022-01-24;False;796;False
1035;Ж;46;46-55;Уфа;Приволжский;84129;Premium;2022-01-25;True;795;False
1036;Ж;43;36-45;Екатеринбург;Уральский;74060;Standard;2022-01-25;False;795;False
1037;М;45;36-45;Санкт-Петербург;Северо-Западный;89336;Premium;2022-01-26;True;794;False
1038;Ж;45;36-45;Красноярск;Сибирский;55710;Standard;2022-01-27;False;793;False
1039;М;70;56+;Пермь;Приволжский;43461;Standard;2022-01-28;False;792;False
1040;М;58;56+;Нижний Новгород;Приволжский;43798;Standard;2022-01-28;False;792;False
1041;М;49;46-55;Воронеж;Центральный;51397;Standard;2022-01-29;False;791;False
1042;М;24;18-25;Уфа;Приволжский;36305;Economy;2022-01-30;False;790;False
1043;Ж;33;26-35;Ростов-на-Дону;Южный;61520;Standard;2022-01-31;False;789;False
1044;Ж;30;26-35;Пермь;Приволжский;74393;Standard;2022-01-31;False;789;False
1045;Ж;26;26-35;Санкт-Петербург;Северо-Западный;115923;Premium;2022-02-01;True;788;False
1046;Ж;40;36-45;Пермь;Приволжский;69102;Standard;2022-02-02;False;787;False
1047;М;39;36-45;Ростов-на-Дону;Южный;85173;Premium;2022-02-02;True;787;False
1048;М;46;46-55;Пермь;Приволжский;53298;Standard;2022-02-03;False;786;False
1049;Ж;45;36-45;Москва;Центральный;107679;Premium;2022-02-04;True;785;False
1050;М;61;56+;Казань;Приволжский;68033;Standard;2022-02-05;False;784;False
1051;М;26;26-35;Самара;Приволжский;61852;Standard;2022-02-05;False;784;False
1052;Ж;37;36-45;Челябинск;Уральский;91741;Premium;2022-02-06;True;783;False
1053;Ж;45;36-45;Уфа;Приволжский;53912;Standard;2022-02-07;False;782;False
1054;М;43;36-45;Казань;Приволжский;56559;Standard;2022-02-08;False;781;False
1055;Ж;43;36-45;Санкт-Петербург;Северо-Западный;97115;Premium;2022-02-08;True;781;False
1056;М;36;36-45;Самара;Приволжский;89027;Premium;2022-02-09;True;780;False
1057;Ж;57;56+;Уфа;Приволжский;34573;Economy;2022-02-10;False;779;False
1058;М;28;26-35;Казань;Приволжский;56616;Standard;2022-02-10;False;779;False
1059;М;69;56+;Москва;Центральный;122878;Premium;2022-02-11;True;778;False
1060;М;64;56+;Воронеж;Центральный;48076;Standard;2022-02-12;False;777;False
1061;М;43;36-45;Челябинск;Уральский;44071;Standard;2022-02-13;False;776;False
1062;М;69;56+;Воронеж;Центральный;28249;Economy;2022-02-13;False;776;False
1063;Ж;50;46-55;Омск;Сибирский;59332;Standard;2022-02-14;False;775;False
1064;М;32;26-35;Санкт-Петербург;Северо-Западный;124036;Premium;2022-02-15;True;774;False
1065;М;63;56+;Челябинск;Уральский;38262;Economy;2022-02-16;False;773;False
1066;Ж;39;36-45;Казань;Приволжский;79169;Standard;2022-02-16;False;773;False
1067;М;63;56+;Уфа;Приволжский;30580;Economy;2022-02-17;False;772;False
1068;Ж;47;46-55;Волгоград;Южный;53710;Standard;2022-02-18;False;771;False
1069;М;62;56+;Воронеж;Центральный;52796;Standard;2022-02-19;False;770;False
1070;Ж;65;56+;Омск;Сибирский;43076;Standard;2022-02-19;False;770;False
1071;М;48;46-55;Красноярск;Сибирский;93690;Premium;2022-02-20;True;769;False
1072;Ж;33;26-35;Новосибирск;Сибирский;60422;Standard;2022-02-21;False;768;False
1073;Ж;43;36-45;Челябинск;Уральский;54618;Standard;2022-02-21;False;768;False
1074;М;54;46-55;Новосибирск;Сибирский;71078;Standard;2022-02-22;False;767;False
1075;Ж;55;46-55;Красноярск;Сибирский;94739;Premium;2022-02-23;True;766;False
1076;Ж;21;18-25;Самара;Приволжский;49499;Standard;2022-02-24;False;765;False
1077;Ж;51;46-55;Уфа;Приволжский;58124;Standard;2022-02-24;False;765;False
1078;Ж;33;26-35;Нижний Новгород;Приволжский;78350;Standard;2022-02-25;False;764;False
1079;Ж;30;26-35;Ростов-на-Дону;Южный;65923;Standard;2022-02-26;False;763;False
1080;М;53;46-55;Пермь;Приволжский;72022;Standard;2022-02-27;False;762;False
1081;Ж;56;56+;Волгоград;Южный;52852;Standard;2022-02-27;False;762;False
1082;Ж;67;56+;Самара;Приволжский;48361;Standard;2022-02-28;False;761;False
1083;Ж;26;26-35;Пермь;Приволжский;71686;Standard;2022-03-01;False;760;False
1084;Ж;45;36-45;Омск;Сибирский;50857;Standard;2022-03-01;False;760;False
1085;М;60;56+;Омск;Сибирский;51704;Standard;2022-03-02;False;759;False
1086;Ж;57;56+;Челябинск;Уральский;53376;Standard;2022-03-03;False;758;False
1087;М;44;36-45;Воронеж;Центральный;51646;Standard;2022-03-04;False;757;False
1088;Ж;46;46-55;Красноярск;Сибирский;78470;Standard;2022-03-04;False;757;False
1089;Ж;27;26-35;Ростов-на-Дону;Южный;41152;Standard;2022-03-05;False;756;False
1090;Ж;44;36-45;Нижний Новгород;Приволжский;78893;Standard;2022-03-06;False;755;False
1091;Ж;42;36-45;Казань;Приволжский;69417;Standard;2022-03-07;False;754;False
1092;М;37;36-45;Воронеж;Центральный;41823;Standard;2022-03-07;False;754;False
1093;Ж;52;46-55;Екатеринбург;Уральский;83061;Premium;2022-03-08;True;753;False
1094;Ж;31;26-35;Воронеж;Центральный;71709;Standard;2022-03-09;False;752;False
1095;Ж;46;46-55;Волгоград;Южный;48849;Standard;2022-03-10;False;751;False
1096;Ж;21;18-25;Санкт-Петербург;Северо-Западный;84596;Premium;2022-03-10;True;751;False
1097;Ж;43;36-45;Нижний Новгород;Приволжский;56263;Standard;2022-03-11;False;750;False
1098;Ж;27;26-35;Волгоград;Южный;58563;Standard;2022-03-12;False;749;False
1099;М;22;18-25;Омск;Сибирский;28229;Economy;2022-03-12;False;749;False
1100;Ж;51;46-55;Екатеринбург;Уральский;62913;Standard;2022-03-13;False;748;False
1101;Ж;21;18-25;Пермь;Приволжский;39663;Economy;2022-03-14;False;747;False
1102;М;68;56+;Омск;Сибирский;36905;Economy;2022-03-15;False;746;False
1103;М;68;56+;Ростов-на-Дону;Южный;39297;Economy;2022-03-15;False;746;False
1104;Ж;64;56+;Ростов-на-Дону;Южный;55067;Standard;2022-03-16;False;745;False
1105;М;22;18-25;Уфа;Приволжский;48204;Standard;2022-03-17;False;744;False
1106;Ж;59;56+;Челябинск;Уральский;47241;Standard;2022-03-18;False;743;False
1107;Ж;62;56+;Казань;Приволжский;39389;Economy;2022-03-18;False;743;False
1108;Ж;36;36-45;Москва;Центральный;104579;Premium;2022-03-19;True;742;False
1109;М;63;56+;Омск;Сибирский;28999;Economy;2022-03-20;False;741;False
1110;Ж;32;26-35;Воронеж;Центральный;51264;Standard;2022-03-20;False;741;False
1111;Ж;64;56+;Казань;Приволжский;63505;Standard;2022-03-21;False;740;False
1112;Ж;53;46-55;Новосибирск;Сибирский;79672;Standard;2022-03-22;False;739;False
1113;Ж;59;56+;Омск;Сибирский;42721;Standard;2022-03-23;False;738;False
1114;Ж;66;56+;Екатеринбург;Уральский;48150;Standard;2022-03-23;False;738;False
1115;Ж;40;36-45;Казань;Приволжский;70536;Standard;2022-03-24;False;737;False
1116;Ж;70;56+;Пермь;Приволжский;30240;Economy;2022-03-25;False;736;False
1117;М;23;18-25;Нижний Новгород;Приволжский;62095;Standard;2022-03-26;False;735;False
1118;М;24;18-25;Казань;Приволжский;28747;Economy;2022-03-26;False;735;False
1119;М;37;36-45;Нижний Новгород;Приволжский;50484;Standard;2022-03-27;False;734;False
1120;М;64;56+;Волгоград;Южный;34130;Economy;2022-03-28;False;733;False
1121;Ж;68;56+;Ростов-на-Дону;Южный;51740;Standard;2022-03-29;False;732;False
1122;Ж;22;18-25;Красноярск;Сибирский;48220;Standard;2022-03-29;False;732;False
1123;М;47;46-55;Волгоград;Южный;62869;Standard;2022-03-30;False;731;False
1124;М;44;36-45;Нижний Новгород;Приволжский;57620;Standard;2022-03-31;False;730;False
1125;Ж;65;56+;Самара;Приволжский;59195;Standard;2022-03-31;False;730;False
1126;М;56;56+;Москва;Центральный;125758;Premium;2022-04-01;True;729;False
1127;М;38;36-45;Самара;Приволжский;66300;Standard;2022-04-02;False;728;False
1128;Ж;48;46-55;Екатеринбург;Уральский;51232;Standard;2022-04-03;False;727;False
1129;Ж;51;46-55;Санкт-Петербург;Северо-Западный;109116;Premium;2022-04-03;True;727;False
1130;Ж;28;26-35;Екатеринбург;Уральский;70557;Standard;2022-04-04;False;726;False
1131;Ж;34;26-35;Красноярск;Сибирский;54360;Standard;2022-04-05;False;725;False
1132;М;42;36-45;Челябинск;Уральский;71639;Standard;2022-04-06;False;724;False
1133;Ж;66;56+;Омск;Сибирский;42513;Standard;2022-04-06;False;724;False
1134;Ж;53;46-55;Самара;Приволжский;64072;Standard;2022-04-07;False;723;False
1135;Ж;19;18-25;Пермь;Приволжский;48061;Standard;2022-04-08;False;722;False
1136;Ж;23;18-25;Екатеринбург;Уральский;57133;Standard;2022-04-08;False;722;False
1137;Ж;56;56+;Красноярск;Сибирский;45271;Standard;2022-04-09;False;721;False
1138;Ж;51;46-55;Омск;Сибирский;45206;Standard;2022-04-10;False;720;False
1139;М;30;26-35;Уфа;Приволжский;64070;Standard;2022-04-11;False;719;False
1140;Ж;70;56+;Красноярск;Сибирский;58507;Standard;2022-04-11;False;719;False
1141;Ж;29;26-35;Омск;Сибирский;50316;Standard;2022-04-12;False;718;False
1142;М;18;18-25;Омск;Сибирский;36489;Economy;2022-04-13;False;717;False
1143;Ж;53;46-55;Пермь;Приволжский;76480;Standard;2022-04-14;False;716;False
1144;М;35;26-35;Москва;Центральный;159088;Premium;2022-04-14;True;716;False
1145;М;52;46-55;Санкт-Петербург;Северо-Западный;118086;Premium;2022-04-15;True;715;False
1146;Ж;31;26-35;Нижний Новгород;Приволжский;46680;Standard;2022-04-16;False;714;False
1147;Ж;41;36-45;Екатеринбург;Уральский;105588;Premium;2022-04-16;True;714;False
1148;Ж;50;46-55;Челябинск;Уральский;42404;Standard;2022-04-17;False;713;False
1149;М;18;18-25;Красноярск;Сибирский;44083;Standard;2022-04-18;False;712;False
1150;М;57;56+;Екатеринбург;Уральский;69680;Standard;2022-04-19;False;711;False
1151;Ж;52;46-55;Нижний Новгород;Приволжский;58171;Standard;2022-04-19;False;711;False
1152;Ж;60;56+;Уфа;Приволжский;34354;Economy;2022-04-20;False;710;False
1153;Ж;21;18-25;Ростов-на-Дону;Южный;33363;Economy;2022-04-21;False;709;False
1154;Ж;39;36-45;Казань;Приволжский;93079;Premium;2022-04-22;True;708;False
1155;М;24;18-25;Омск;Сибирский;48660;Standard;2022-04-22;False;708;False
1156;Ж;67;56+;Самара;Приволжский;62694;Standard;2022-04-23;False;707;False
1157;М;35;26-35;Самара;Приволжский;45663;Standard;2022-04-24;False;706;False
1158;Ж;50;46-55;Казань;Приволжский;59340;Standard;2022-04-25;False;705;False
1159;М;28;26-35;Челябинск;Уральский;53524;Standard;2022-04-25;False;705;False
1160;М;23;18-25;Красноярск;Сибирский;52218;Standard;2022-04-26;False;704;False
1161;Ж;31;26-35;Самара;Приволжский;49373;Standard;2022-04-27;False;703;False
1162;М;50;46-55;Казань;Приволжский;66748;Standard;2022-04-27;False;703;False
1163;Ж;36;36-45;Казань;Приволжский;52735;Standard;2022-04-28;False;702;False
1164;М;47;46-55;Красноярск;Сибирский;92864;Premium;2022-04-29;True;701;False
1165;Ж;30;26-35;Омск;Сибирский;61765;Standard;2022-04-30;False;700;False
1166;М;40;36-45;Нижний Новгород;Приволжский;74496;Standard;2022-04-30;False;700;False
1167;М;46;46-55;Нижний Новгород;Приволжский;60870;Standard;2022-05-01;False;699;False
1168;Ж;35;26-35;Нижний Новгород;Приволжский;85907;Premium;2022-05-02;True;698;False
1169;М;25;18-25;Екатеринбург;Уральский;50730;Standard;2022-05-03;False;697;False
1170;М;34;26-35;Санкт-Петербург;Северо-Западный;96749;Premium;2022-05-03;True;697;False
1171;М;45;36-45;Красноярск;Сибирский;89805;Premium;2022-05-04;True;696;False
1172;Ж;43;36-45;Екатеринбург;Уральский;67357;Standard;2022-05-05;False;695;False
1173;М;66;56+;Казань;Приволжский;42289;Standard;2022-05-05;False;695;False
1174;Ж;27;26-35;Санкт-Петербург;Северо-Западный;109830;Premium;2022-05-06;True;694;False
1175;М;19;18-25;Красноярск;Сибирский;49751;Standard;2022-05-07;False;693;False
1176;М;39;36-45;Самара;Приволжский;77634;Standard;2022-05-08;False;692;False
1177;М;44;36-45;Пермь;Приволжский;94681;Premium;2022-05-08;True;692;False
1178;М;44;36-45;Красноярск;Сибирский;87462;Premium;2022-05-09;True;691;False
1179;Ж;36;36-45;Новосибирск;Сибирский;80441;Premium;2022-05-10;True;690;False
1180;Ж;47;46-55;Екатеринбург;Уральский;90306;Premium;2022-05-11;True;689;False
1181;М;23;18-25;Екатеринбург;Уральский;56457;Standard;2022-05-11;False;689;False
1182;Ж;50;46-55;Красноярск;Сибирский;74444;Standard;2022-05-12;False;688;False
1183;М;53;46-55;Омск;Сибирский;37045;Economy;2022-05-13;False;687;False
1184;Ж;21;18-25;Нижний Новгород;Приволжский;32958;Economy;2022-05-14;False;686;False
1185;Ж;27;26-35;Красноярск;Сибирский;50487;Standard;2022-05-14;False;686;False
1186;Ж;68;56+;Ростов-на-Дону;Южный;34484;Economy;2022-05-15;False;685;False
1187;Ж;39;36-45;Пермь;Приволжский;64725;Standard;2022-05-16;False;684;False
1188;М;62;56+;Самара;Приволжский;31341;Economy;2022-05-16;False;684;False
1189;Ж;21;18-25;Ростов-на-Дону;Южный;39675;Economy;2022-05-17;False;683;False
1190;Ж;36;36-45;Нижний Новгород;Приволжский;73384;Standard;2022-05-18;False;682;False
1191;Ж;62;56+;Санкт-Петербург;Северо-Западный;87823;Premium;2022-05-19;True;681;False
1192;Ж;23;18-25;Воронеж;Центральный;26258;Economy;2022-05-19;False;681;False
1193;Ж;67;56+;Екатеринбург;Уральский;50005;Standard;2022-05-20;False;680;False
1194;Ж;69;56+;Нижний Новгород;Приволжский;68718;Standard;2022-05-21;False;679;False
1195;Ж;45;36-45;Екатеринбург;Уральский;105596;Premium;2022-05-22;True;678;False
1196;М;26;26-35;Казань;Приволжский;86826;Premium;2022-05-22;True;678;False
1197;Ж;45;36-45;Новосибирск;Сибирский;79869;Standard;2022-05-23;False;677;False
1198;Ж;59;56+;Нижний Новгород;Приволжский;41434;Standard;2022-05-24;False;676;False
1199;М;56;56+;Москва;Центральный;134589;Premium;2022-05-24;True;676;False
1200;Ж;49;46-55;Красноярск;Сибирский;46165;Standard;2022-05-25;False;675;False
1201;М;50;46-55;Самара;Приволжский;55457;Standard;2022-05-26;False;674;False
1202;Ж;65;56+;Новосибирск;Сибирский;43291;Standard;2022-05-27;False;673;False
1203;Ж;67;56+;Нижний Новгород;Приволжский;56898;Standard;2022-05-27;False;673;False
1204;Ж;28;26-35;Москва;Центральный;119731;Premium;2022-05-28;True;672;False
1205;Ж;27;26-35;Москва;Центральный;120795;Premium;2022-05-29;True;671;False
1206;Ж;53;46-55;Самара;Приволжский;68691;Standard;2022-05-30;False;670;False
1207;М;63;56+;Нижний Новгород;Приволжский;53322;Standard;2022-05-30;False;670;False
1208;Ж;44;36-45;Красноярск;Сибирский;52531;Standard;2022-05-31;False;669;False
1209;М;59;56+;Новосибирск;Сибирский;38058;Economy;2022-06-01;False;668;False
1210;Ж;60;56+;Уфа;Приволжский;38067;Economy;2022-06-02;False;667;False
1211;Ж;45;36-45;Воронеж;Центральный;79940;Standard;2022-06-02;False;667;False
1212;Ж;35;26-35;Пермь;Приволжский;57427;Standard;2022-06-03;False;666;False
1213;Ж;60;56+;Омск;Сибирский;52489;Standard;2022-06-04;False;665;False
1214;М;57;56+;Санкт-Петербург;Северо-Западный;82923;Premium;2022-06-04;True;665;False
1215;Ж;54;46-55;Воронеж;Центральный;54675;Standard;2022-06-05;False;664;False
1216;Ж;39;36-45;Москва;Центральный;169786;Premium;2022-06-06;True;663;False
1217;М;30;26-35;Ростов-на-Дону;Южный;55105;Standard;2022-06-07;False;662;False
1218;Ж;60;56+;Нижний Новгород;Приволжский;69201;Standard;2022-06-07;False;662;False
1219;М;32;26-35;Омск;Сибирский;60977;Standard;2022-06-08;False;661;False
1220;Ж;55;46-55;Омск;Сибирский;47952;Standard;2022-06-09;False;660;False
1221;М;55;46-55;Омск;Сибирский;58773;Standard;2022-06-10;False;659;False
1222;М;66;56+;Казань;Приволжский;57135;Standard;2022-06-10;False;659;False
1223;Ж;24;18-25;Новосибирск;Сибирский;52405;Standard;2022-06-11;False;658;False
1224;М;36;36-45;Москва;Центральный;134114;Premium;2022-06-12;True;657;False
1225;Ж;21;18-25;Нижний Новгород;Приволжский;44295;Standard;2022-06-12;False;657;False
1226;Ж;59;56+;Воронеж;Центральный;37843;Economy;2022-06-13;False;656;False
1227;Ж;69;56+;Омск;Сибирский;52319;Standard;2022-06-14;False;655;False
1228;Ж;63;56+;Санкт-Петербург;Северо-Западный;99433;Premium;2022-06-15;True;654;False
1229;Ж;53;46-55;Воронеж;Центральный;52737;Standard;2022-06-15;False;654;False
1230;М;56;56+;Санкт-Петербург;Северо-Западный;64932;Standard;2022-06-16;False;653;False
1231;М;26;26-35;Челябинск;Уральский;70881;Standard;2022-06-17;False;652;False
1232;М;56;56+;Омск;Сибирский;53262;Standard;2022-06-18;False;651;False
1233;Ж;59;56+;Санкт-Петербург;Северо-Западный;66356;Standard;2022-06-18;False;651;False
1234;Ж;33;26-35;Ростов-на-Дону;Южный;52568;Standard;2022-06-19;False;650;False
1235;М;39;36-45;Уфа;Приволжский;66602;Standard;2022-06-20;False;649;False
1236;М;40;36-45;Уфа;Приволжский;78321;Standard;2022-06-21;False;648;False
1237;Ж;64;56+;Москва;Центральный;100193;Premium;2022-06-21;True;648;False
1238;Ж;57;56+;Новосибирск;Сибирский;49522;Standard;2022-06-22;False;647;False
1239;Ж;61;56+;Новосибирск;Сибирский;36479;Economy;2022-06-23;False;646;False
1240;М;50;46-55;Пермь;Приволжский;61262;Standard;2022-06-23;False;646;False
1241;Ж;49;46-55;Ростов-на-Дону;Южный;49127;Standard;2022-06-24;False;645;False
1242;Ж;27;26-35;Нижний Новгород;Приволжский;69942;Standard;2022-06-25;False;644;False
1243;Ж;51;46-55;Санкт-Петербург;Северо-Западный;110909;Premium;2022-06-26;True;643;False
1244;М;31;26-35;Екатеринбург;Уральский;58173;Standard;2022-06-26;False;643;False
1245;М;36;36-45;Санкт-Петербург;Северо-Западный;132550;Premium;2022-06-27;True;642;False
1246;Ж;41;36-45;Самара;Приволжский;75603;Standard;2022-06-28;False;641;False
1247;Ж;64;56+;Пермь;Приволжский;60357;Standard;2022-06-29;False;640;False
1248;Ж;20;18-25;Челябинск;Уральский;45926;Standard;2022-06-29;False;640;False
1249;М;18;18-25;Ростов-на-Дону;Южный;33671;Economy;2022-06-30;False;639;False
1250;Ж;30;26-35;Ростов-на-Дону;Южный;60256;Standard;2022-07-01;False;638;False
1251;Ж;65;56+;Пермь;Приволжский;54315;Standard;2022-07-01;False;638;False
1252;М;70;56+;Ростов-на-Дону;Южный;38790;Economy;2022-07-02;False;637;False
1253;Ж;41;36-45;Екатеринбург;Уральский;67470;Standard;2022-07-03;False;636;False
1254;Ж;22;18-25;Пермь;Приволжский;46989;Standard;2022-07-04;False;635;False
1255;Ж;66;56+;Самара;Приволжский;58132;Standard;2022-07-04;False;635;False
1256;Ж;34;26-35;Челябинск;Уральский;64407;Standard;2022-07-05;False;634;False
1257;Ж;20;18-25;Омск;Сибирский;40412;Standard;2022-07-06;False;633;False
1258;Ж;49;46-55;Волгоград;Южный;69559;Standard;2022-07-07;False;632;False
1259;Ж;45;36-45;Омск;Сибирский;75001;Standard;2022-07-07;False;632;False
1260;Ж;46;46-55;Нижний Новгород;Приволжский;90727;Premium;2022-07-08;True;631;False
1261;М;68;56+;Воронеж;Центральный;35650;Economy;2022-07-09;False;630;False
1262;Ж;24;18-25;Ростов-на-Дону;Южный;29636;Economy;2022-07-09;False;630;False
1263;М;19;18-25;Челябинск;Уральский;39584;Economy;2022-07-10;False;629;False
1264;М;28;26-35;Нижний Новгород;Приволжский;60615;Standard;2022-07-11;False;628;False
1265;М;57;56+;Ростов-на-Дону;Южный;36988;Economy;2022-07-12;False;627;False
1266;М;19;18-25;Ростов-на-Дону;Южный;49065;Standard;2022-07-12;False;627;False
1267;М;29;26-35;Москва;Центральный;155335;Premium;2022-07-13;True;626;False
1268;М;32;26-35;Ростов-на-Дону;Южный;60932;Standard;2022-07-14;False;625;False
1269;Ж;62;56+;Красноярск;Сибирский;51536;Standard;2022-07-15;False;624;False
1270;М;32;26-35;Санкт-Петербург;Северо-Западный;123593;Premium;2022-07-15;True;624;False
1271;М;59;56+;Пермь;Приволжский;37847;Economy;2022-07-16;False;623;False
1272;М;31;26-35;Екатеринбург;Уральский;49073;Standard;2022-07-17;False;622;False
1273;Ж;21;18-25;Уфа;Приволжский;46526;Standard;2022-07-18;False;621;False
1274;Ж;48;46-55;Екатеринбург;Уральский;50528;Standard;2022-07-18;False;621;False
1275;Ж;60;56+;Нижний Новгород;Приволжский;65945;Standard;2022-07-19;False;620;False
1276;М;26;26-35;Уфа;Приволжский;69866;Standard;2022-07-20;False;619;False
1277;М;32;26-35;Санкт-Петербург;Северо-Западный;99009;Premium;2022-07-20;True;619;False
1278;Ж;26;26-35;Новосибирск;Сибирский;72906;Standard;2022-07-21;False;618;False
1279;М;62;56+;Екатеринбург;Уральский;64582;Standard;2022-07-22;False;617;False
1280;М;69;56+;Новосибирск;Сибирский;54424;Standard;2022-07-23;False;616;False
1281;Ж;61;56+;Самара;Приволжский;36779;Economy;2022-07-23;False;616;False
1282;М;26;26-35;Санкт-Петербург;Северо-Западный;86071;Premium;2022-07-24;True;615;False
1283;М;34;26-35;Новосибирск;Сибирский;65138;Standard;2022-07-25;False;614;False
1284;Ж;38;36-45;Москва;Центральный;203227;Premium;2022-07-26;True;613;False
1285;Ж;54;46-55;Челябинск;Уральский;74738;Standard;2022-07-26;False;613;False
1286;Ж;29;26-35;Омск;Сибирский;61109;Standard;2022-07-27;False;612;False
1287;М;33;26-35;Красноярск;Сибирский;55161;Standard;2022-07-28;False;611;False
1288;Ж;57;56+;Ростов-на-Дону;Южный;55568;Standard;2022-07-28;False;611;False
1289;Ж;47;46-55;Омск;Сибирский;58378;Standard;2022-07-29;False;610;False
1290;Ж;32;26-35;Нижний Новгород;Приволжский;70064;Standard;2022-07-30;False;609;False
1291;М;67;56+;Москва;Центральный;130316;Premium;2022-07-31;True;608;False
1292;Ж;35;26-35;Екатеринбург;Уральский;67916;Standard;2022-07-31;False;608;False
1293;Ж;55;46-55;Нижний Новгород;Приволжский;79821;Standard;2022-08-01;False;607;False
1294;Ж;20;18-25;Красноярск;Сибирский;38960;Economy;2022-08-02;False;606;False
1295;Ж;62;56+;Нижний Новгород;Приволжский;51383;Standard;2022-08-03;False;605;False
1296;М;63;56+;Красноярск;Сибирский;54577;Standard;2022-08-03;False;605;False
1297;М;39;36-45;Воронеж;Центральный;76114;Standard;2022-08-04;False;604;False
1298;Ж;32;26-35;Омск;Сибирский;62816;Standard;2022-08-05;False;603;False
1299;Ж;23;18-25;Санкт-Петербург;Северо-Западный;78476;Standard;2022-08-06;False;602;False
1300;М;37;36-45;Уфа;Приволжский;65262;Standard;2022-08-06;False;602;False
1301;Ж;18;18-25;Екатеринбург;Уральский;41459;Standard;2022-08-07;False;601;False
1302;Ж;38;36-45;Волгоград;Южный;73410;Standard;2022-08-08;False;600;False
1303;Ж;63;56+;Нижний Новгород;Приволжский;46004;Standard;2022-08-08;False;600;False
1304;Ж;63;56+;Пермь;Приволжский;41482;Standard;2022-08-09;False;599;False
1305;М;46;46-55;Пермь;Приволжский;73265;Standard;2022-08-10;False;598;False
1306;Ж;35;26-35;Уфа;Приволжский;46758;Standard;2022-08-11;False;597;False
1307;М;55;46-55;Ростов-на-Дону;Южный;82451;Premium;2022-08-11;True;597;False
1308;Ж;60;56+;Уфа;Приволжский;55788;Standard;2022-08-12;False;596;False
1309;М;27;26-35;Пермь;Приволжский;57923;Standard;2022-08-13;False;595;False
1310;М;48;46-55;Волгоград;Южный;50933;Standard;2022-08-14;False;594;False
1311;Ж;66;56+;Екатеринбург;Уральский;73495;Standard;2022-08-14;False;594;False
1312;Ж;38;36-45;Челябинск;Уральский;71943;Standard;2022-08-15;False;593;False
1313;М;65;56+;Санкт-Петербург;Северо-Западный;48456;Standard;2022-08-16;False;592;False
