user_id;test_group;converted;order_amount;age_group;gender;city;device_type;traffic_source
16409;B;1;2460.55;26-35;M;Москва;desktop;paid
16410;B;1;5532.66;36-45;F;СПб;mobile;organic
16411;B;1;2531.4;36-45;M;Москва;desktop;paid
16412;B;1;2492.16;36-45;F;Другие;mobile;paid
16413;B;1;3862.78;26-35;F;Екатеринбург;desktop;direct
16414;B;1;1274.84;18-25;M;Екатеринбург;desktop;direct
16415;B;1;1498.9;26-35;M;Москва;mobile;paid
16416;B;1;4239.48;36-45;F;Другие;mobile;paid
16417;B;1;3385.81;26-35;M;Москва;desktop;paid
16418;B;1;2235.16;18-25;F;Екатеринбург;mobile;direct
16419;B;1;2526.09;36-45;M;Москва;mobile;direct
16420;B;1;3726.33;36-45;F;Москва;desktop;organic
16421;B;1;2851.62;26-35;M;Москва;mobile;paid
16422;B;1;4078.66;26-35;M;Екатеринбург;mobile;direct
16423;B;1;4232.18;18-25;M;Другие;mobile;direct
16424;B;1;3402.06;46+;M;Другие;mobile;paid
16425;B;1;2449.25;18-25;M;Екатеринбург;mobile;organic
16426;B;1;2446.25;26-35;M;Другие;mobile;direct
16427;B;1;5474.6;36-45;M;Екатеринбург;desktop;social
16428;B;1;1219.3;26-35;F;Москва;desktop;paid
16429;B;1;4779.79;36-45;F;Москва;mobile;paid
16430;B;1;1865.21;36-45;M;Другие;desktop;paid
16431;B;1;1384.88;18-25;M;Екатеринбург;mobile;organic
16432;B;1;936.39;36-45;F;СПб;mobile;organic
16433;B;1;4096.82;26-35;M;Москва;mobile;direct
16434;B;1;1740.05;26-35;F;Москва;desktop;direct
16435;B;1;3277.89;26-35;M;Другие;mobile;paid
16436;B;1;2687.02;46+;F;Москва;mobile;paid
16437;B;1;4296.95;26-35;M;Екатеринбург;desktop;direct
16438;B;1;2002.52;26-35;F;Москва;desktop;paid
16439;B;1;1461.43;36-45;F;Москва;mobile;paid
16440;B;1;11179.96;26-35;M;Москва;desktop;paid
16441;B;1;3296.44;18-25;F;Другие;desktop;direct
16442;B;1;6022.43;36-45;F;Екатеринбург;mobile;direct
16443;B;1;4026.52;26-35;M;Москва;mobile;organic
16444;B;1;1322.13;26-35;M;Другие;desktop;paid
16445;B;1;1178.14;46+;M;Екатеринбург;desktop;paid
16446;B;1;6055.34;26-35;F;Москва;mobile;direct
16447;B;1;2047.38;26-35;M;СПб;mobile;organic
16448;B;1;2815.7;26-35;M;СПб;mobile;organic
16449;B;1;2431.49;18-25;F;СПб;mobile;organic
16450;B;1;2159.82;26-35;M;Другие;desktop;organic
16451;B;1;3286.41;26-35;M;Москва;desktop;organic
16452;B;1;2996.53;36-45;M;Екатеринбург;mobile;organic
16453;B;1;4682.42;26-35;F;Москва;desktop;direct
16454;B;1;1706.16;18-25;F;Другие;desktop;paid
16455;B;1;2170.87;36-45;M;Москва;mobile;social
16456;B;1;2710.19;26-35;M;Другие;desktop;organic
16457;B;1;3839.64;26-35;M;Екатеринбург;desktop;organic
16458;B;1;2415.52;26-35;F;Москва;desktop;organic
16459;B;1;3306.62;36-45;F;Другие;mobile;direct
16460;B;1;1804.54;46+;M;Другие;tablet;direct
16461;B;1;2432.15;18-25;M;СПб;desktop;organic
16462;B;1;1984.07;46+;F;СПб;mobile;organic
16463;B;1;3449.16;46+;F;Другие;mobile;organic
16464;B;1;4146.53;36-45;M;СПб;mobile;direct
16465;B;1;5901.81;26-35;M;Другие;desktop;social
16466;B;1;4140.0;36-45;M;Другие;mobile;paid
16467;B;1;2957.73;26-35;F;Москва;desktop;paid
16468;B;1;1750.9;46+;F;Другие;desktop;paid
16469;B;1;3011.02;36-45;M;Москва;desktop;paid
16470;B;1;4261.32;26-35;M;Москва;mobile;paid
16471;B;1;2847.38;36-45;M;Москва;desktop;paid
16472;B;1;2103.8;26-35;F;Другие;mobile;direct
16473;B;1;2145.3;18-25;F;Другие;mobile;organic
16474;B;1;8542.03;26-35;F;СПб;mobile;organic
16475;B;1;3099.52;46+;F;Москва;desktop;direct
16476;B;1;3124.55;26-35;F;Другие;mobile;organic
16477;B;1;5279.53;18-25;F;Другие;desktop;direct
16478;B;1;2571.63;46+;M;Москва;desktop;paid
16479;B;1;3885.68;26-35;F;Другие;mobile;organic
16480;B;1;2460.05;36-45;F;Екатеринбург;mobile;organic
16481;B;1;1839.21;26-35;M;СПб;mobile;paid
16482;B;1;2199.45;46+;M;Москва;mobile;organic
16483;B;1;3403.45;18-25;M;СПб;desktop;paid
16484;B;1;1563.59;36-45;M;Другие;mobile;paid
16485;B;1;4291.94;26-35;F;СПб;desktop;paid
16486;B;1;2637.79;18-25;F;Москва;mobile;paid
16487;B;1;8296.36;36-45;M;Другие;mobile;direct
16488;B;1;709.9;36-45;F;Екатеринбург;desktop;paid
16489;B;1;5306.4;18-25;F;Екатеринбург;desktop;organic
16490;B;1;3006.5;46+;M;Другие;desktop;paid
16491;B;1;1973.97;26-35;M;Екатеринбург;desktop;paid
16492;B;1;1778.21;26-35;F;Другие;mobile;organic
16493;B;1;4591.36;26-35;M;СПб;desktop;direct
16494;B;1;2171.64;18-25;F;Другие;mobile;paid
16495;B;1;4901.67;18-25;M;Другие;desktop;social
16496;B;1;1953.41;26-35;F;Москва;mobile;direct
16497;B;1;3800.06;18-25;M;Другие;mobile;paid
16498;B;1;2704.27;18-25;M;Другие;mobile;direct
16499;B;1;3593.96;26-35;M;Екатеринбург;desktop;direct
16500;B;1;4382.15;26-35;F;Москва;mobile;direct
16501;B;1;2214.58;36-45;F;Екатеринбург;mobile;paid
16502;B;1;2781.2;36-45;M;Другие;desktop;paid
16503;B;1;3745.91;18-25;M;Другие;desktop;organic
16504;B;1;3181.23;18-25;M;СПб;mobile;organic
16505;B;1;3617.03;26-35;F;Другие;mobile;paid
16506;B;1;3568.32;18-25;F;Другие;desktop;paid
16507;B;1;9633.28;46+;F;Москва;desktop;organic
16508;B;1;2825.91;26-35;F;СПб;mobile;organic
16509;B;1;2310.71;46+;M;СПб;desktop;organic
16510;B;1;4738.32;46+;F;Екатеринбург;tablet;paid
16511;B;1;965.71;18-25;F;СПб;mobile;direct
16512;B;1;2499.17;36-45;M;Москва;mobile;organic
16513;B;1;1925.29;36-45;F;Другие;desktop;organic
16514;B;1;2474.07;46+;M;Москва;mobile;social
16515;B;1;4115.52;26-35;M;Другие;desktop;direct
16516;B;1;8659.16;36-45;M;СПб;tablet;paid
16517;B;1;4482.1;46+;F;Другие;desktop;paid
16518;B;1;1717.05;18-25;M;СПб;mobile;direct
16519;B;1;2404.24;18-25;M;Другие;mobile;organic
16520;B;1;2736.35;46+;M;Другие;mobile;social
16521;B;1;1039.0;18-25;F;СПб;desktop;direct
16522;B;1;3172.87;36-45;F;Екатеринбург;mobile;paid
16523;B;1;3001.21;26-35;M;СПб;mobile;paid
16524;B;1;1999.06;46+;M;Другие;mobile;paid
16525;B;1;2243.01;26-35;F;Москва;mobile;direct
16526;B;1;3398.04;26-35;F;Москва;mobile;paid
16527;B;1;3405.14;46+;F;Москва;desktop;paid
16528;B;1;2364.32;18-25;F;Другие;mobile;organic
16529;B;1;3956.15;36-45;F;Екатеринбург;desktop;direct
16530;B;1;4969.66;46+;M;Екатеринбург;mobile;organic
16531;B;1;1707.9;36-45;F;Другие;desktop;organic
16532;B;1;7579.73;26-35;F;Москва;mobile;direct
16533;B;1;1731.89;26-35;M;Екатеринбург;desktop;direct
16534;B;1;1534.45;46+;F;Другие;desktop;direct
16535;B;1;4070.05;26-35;M;Москва;desktop;paid
16536;B;1;3957.56;18-25;F;Екатеринбург;tablet;paid
16537;B;1;4248.39;18-25;F;Екатеринбург;desktop;organic
16538;B;1;957.9;18-25;M;СПб;desktop;organic
16539;B;1;10418.3;18-25;F;Москва;desktop;paid
16540;B;1;1762.56;36-45;F;Москва;desktop;organic
16541;B;1;1866.17;36-45;M;Другие;desktop;direct
16542;B;1;3293.12;26-35;F;Другие;desktop;direct
16543;B;1;1648.47;26-35;F;Другие;desktop;organic
16544;B;1;3837.42;26-35;M;Москва;mobile;organic
16545;B;1;3192.44;18-25;F;Другие;mobile;organic
16546;B;1;3029.93;26-35;F;Москва;desktop;paid
16547;B;1;5349.31;18-25;M;СПб;desktop;direct
16548;B;1;1896.31;36-45;M;Другие;mobile;paid
16549;B;1;1611.98;26-35;F;Екатеринбург;mobile;organic
16550;B;1;3111.82;36-45;F;Москва;mobile;direct
16551;B;1;3099.78;36-45;F;Екатеринбург;mobile;paid
16552;B;1;3509.46;46+;M;Другие;mobile;paid
16553;B;1;6028.13;26-35;F;Другие;mobile;direct
16554;B;1;991.37;46+;M;Другие;mobile;direct
16555;B;1;1023.76;18-25;M;Другие;mobile;direct
16556;B;1;5239.29;26-35;F;Москва;mobile;organic
16557;B;1;1914.87;36-45;F;Екатеринбург;mobile;direct
16558;B;1;2708.12;26-35;F;Москва;mobile;direct
16559;B;1;2690.22;18-25;M;СПб;desktop;organic
16560;B;1;2662.73;46+;M;СПб;tablet;organic
16561;B;1;4750.12;36-45;F;Москва;desktop;direct
16562;B;1;3194.73;36-45;M;СПб;desktop;direct
16563;B;1;3333.43;36-45;F;Другие;mobile;direct
16564;B;1;2878.8;26-35;F;Москва;desktop;direct
16565;B;1;5435.47;26-35;F;СПб;desktop;direct
16566;B;1;6342.21;18-25;M;СПб;mobile;paid
16567;B;1;6749.42;18-25;M;Москва;mobile;direct
16568;B;1;6062.83;26-35;M;Другие;mobile;organic
16569;B;1;7844.97;26-35;M;СПб;mobile;direct
16570;B;1;2240.65;26-35;M;Другие;mobile;paid
16571;B;1;5846.87;26-35;M;Москва;desktop;direct
16572;B;1;2344.75;36-45;M;Москва;desktop;social
16573;B;1;5227.69;46+;M;Москва;desktop;paid
16574;B;1;3335.44;36-45;M;Другие;mobile;direct
16575;B;1;3123.28;36-45;M;СПб;mobile;organic
16576;B;1;5777.77;18-25;M;СПб;mobile;social
16577;B;1;2788.6;36-45;F;Другие;desktop;direct
16578;B;1;7295.15;26-35;F;Другие;tablet;social
16579;B;1;2276.42;36-45;M;СПб;mobile;organic
16580;B;1;9051.42;18-25;M;Другие;desktop;paid
16581;B;1;1169.38;18-25;M;Москва;mobile;organic
16582;B;1;1342.89;26-35;M;Москва;desktop;organic
16583;B;1;3338.14;46+;M;Екатеринбург;desktop;social
16584;B;1;6966.21;36-45;M;СПб;tablet;paid
16585;B;1;2669.51;26-35;M;СПб;desktop;direct
16586;B;1;4525.96;46+;M;Екатеринбург;desktop;organic
16587;B;1;2632.41;26-35;F;Другие;mobile;organic
16588;B;1;7422.69;18-25;M;Другие;desktop;direct
16589;B;1;3729.71;36-45;F;СПб;mobile;organic
16590;B;1;2624.76;26-35;F;Москва;mobile;organic
16591;B;1;3470.45;26-35;F;Москва;desktop;direct
16592;B;1;4045.87;36-45;M;Другие;mobile;organic
16593;B;1;3623.35;26-35;F;СПб;desktop;organic
16594;B;1;5590.87;36-45;M;СПб;mobile;organic
16595;B;1;1414.21;26-35;M;СПб;mobile;paid
16596;B;1;3088.27;46+;F;Москва;desktop;organic
16597;B;1;3656.11;36-45;M;Москва;desktop;paid
16598;B;1;1348.96;36-45;F;Москва;desktop;direct
16599;B;1;2739.47;46+;F;Другие;mobile;direct
16600;B;1;2942.0;36-45;F;СПб;mobile;organic
16601;B;1;2773.11;26-35;F;Другие;desktop;paid
16602;B;1;3368.19;26-35;F;Екатеринбург;desktop;social
16603;B;1;3562.17;46+;F;СПб;mobile;direct
16604;B;1;1886.01;26-35;M;СПб;mobile;direct
16605;B;1;2041.25;36-45;M;СПб;mobile;paid
16606;B;1;2854.42;26-35;M;Москва;mobile;direct
16607;B;1;1841.58;36-45;M;Другие;mobile;paid
16608;B;1;3495.47;26-35;F;Другие;desktop;social
16609;B;1;5085.69;26-35;F;Москва;mobile;paid
16610;B;1;4714.09;36-45;M;СПб;desktop;paid
16611;B;1;1968.84;26-35;M;СПб;desktop;organic
16612;B;1;1856.99;26-35;F;Другие;desktop;paid
16613;B;1;7075.29;26-35;M;Москва;tablet;organic
16614;B;1;2031.41;36-45;M;Другие;mobile;organic
16615;B;1;2461.24;26-35;F;Москва;mobile;social
16616;B;1;4021.91;26-35;M;СПб;mobile;paid
16617;B;1;2816.53;26-35;M;Москва;mobile;social
16618;B;1;3455.42;26-35;F;Екатеринбург;desktop;direct
16619;B;1;2188.65;26-35;F;СПб;mobile;organic
16620;B;1;3074.8;18-25;M;Другие;mobile;organic
16621;B;1;3968.44;26-35;F;Екатеринбург;desktop;organic
16622;B;1;1975.43;18-25;F;СПб;mobile;paid
16623;B;1;1041.89;26-35;F;СПб;mobile;direct
16624;B;1;3401.0;18-25;F;Москва;mobile;paid
16625;B;1;5597.4;26-35;M;Другие;mobile;paid
16626;B;1;1391.4;26-35;F;Другие;mobile;direct
16627;B;1;1998.41;18-25;F;Другие;desktop;organic
16628;B;1;4664.77;26-35;M;Москва;desktop;social
16629;B;1;4342.64;26-35;F;Другие;desktop;direct
16630;B;1;2210.67;46+;M;Москва;mobile;paid
16631;B;1;2369.01;18-25;M;Другие;mobile;paid
16632;B;1;2355.14;18-25;M;Екатеринбург;desktop;direct
16633;B;1;5126.86;46+;F;СПб;desktop;direct
16634;B;1;5163.62;36-45;M;СПб;mobile;paid
16635;B;1;5456.65;18-25;M;Другие;mobile;paid
16636;B;1;2490.82;36-45;F;Москва;desktop;paid
16637;B;1;8592.4;26-35;M;Другие;desktop;direct
16638;B;1;5459.98;36-45;M;Екатеринбург;mobile;paid
16639;B;1;4483.19;36-45;F;Другие;mobile;organic
16640;B;1;2200.83;26-35;M;Москва;mobile;direct
16641;B;1;1096.18;36-45;M;Екатеринбург;desktop;direct
16642;B;1;3426.55;36-45;M;Другие;desktop;organic
16643;B;1;4132.94;26-35;F;Москва;tablet;paid
16644;B;1;2390.76;26-35;F;Другие;desktop;direct
16645;B;1;1748.6;26-35;M;Екатеринбург;desktop;organic
16646;B;1;3341.67;26-35;M;Екатеринбург;desktop;organic
16647;B;1;1572.26;26-35;M;Другие;mobile;direct
16648;B;1;2990.95;36-45;M;Москва;mobile;organic
16649;B;1;2003.41;18-25;M;Екатеринбург;mobile;paid
16650;B;1;2819.3;26-35;F;Москва;mobile;direct
16651;B;1;10405.01;18-25;F;Другие;tablet;organic
16652;B;1;1668.94;46+;M;Москва;desktop;direct
16653;B;1;2594.07;46+;M;Другие;desktop;paid
16654;B;1;5175.77;46+;F;Другие;desktop;paid
16655;B;1;6269.74;26-35;M;Москва;desktop;organic
16656;B;1;2323.18;46+;M;Другие;mobile;organic
16657;B;1;3436.56;26-35;F;Другие;desktop;organic
16658;B;1;4866.23;26-35;M;Москва;mobile;organic
16659;B;1;3460.88;46+;M;Москва;desktop;social
16660;B;1;2875.95;36-45;F;Другие;desktop;direct
16661;B;1;2716.36;26-35;M;Екатеринбург;mobile;organic
16662;B;1;922.12;26-35;F;Другие;mobile;direct
16663;B;1;2821.79;18-25;M;СПб;tablet;paid
16664;B;1;6032.88;26-35;M;Екатеринбург;desktop;direct
16665;B;1;1708.14;26-35;M;Москва;desktop;organic
16666;B;1;1810.27;46+;M;Москва;mobile;direct
16667;B;1;2076.78;18-25;M;Другие;mobile;paid
16668;B;1;3129.01;46+;F;СПб;mobile;direct
16669;B;1;5295.64;26-35;F;Другие;mobile;paid
16670;B;1;2971.54;26-35;F;Екатеринбург;desktop;organic
16671;B;1;2918.25;26-35;M;СПб;tablet;social
16672;B;1;3192.19;46+;F;Другие;mobile;social
16673;B;1;1145.31;18-25;M;СПб;mobile;organic
16674;B;1;2296.49;36-45;M;Москва;desktop;organic
16675;B;1;2579.73;36-45;M;Другие;desktop;organic
16676;B;1;6229.5;36-45;F;Москва;mobile;paid
16677;B;1;1999.76;36-45;M;Екатеринбург;mobile;paid
16678;B;1;1718.96;18-25;F;Москва;desktop;organic
16679;B;1;1436.79;36-45;F;Москва;desktop;social
16680;B;1;2305.9;36-45;M;Другие;desktop;direct
16681;B;1;3093.68;46+;M;Другие;mobile;paid
16682;B;1;1324.77;26-35;M;Москва;desktop;direct
16683;B;1;1490.81;18-25;F;Другие;mobile;organic
16684;B;1;1763.53;46+;M;Екатеринбург;mobile;organic
16685;B;1;1314.96;26-35;F;Москва;tablet;organic
16686;B;1;1253.9;36-45;M;СПб;desktop;paid
16687;B;1;5875.89;26-35;M;Москва;desktop;organic
16688;B;1;4065.4;18-25;M;Москва;desktop;organic
16689;B;1;4429.76;18-25;M;Другие;tablet;organic
16690;B;1;2766.9;36-45;F;Москва;mobile;direct
16691;B;1;3532.66;26-35;F;Москва;desktop;direct
16692;B;1;2296.18;18-25;M;Другие;desktop;organic
16693;B;1;3304.2;46+;F;Екатеринбург;mobile;organic
16694;B;1;4667.21;26-35;M;СПб;tablet;organic
16695;B;1;4032.77;26-35;F;СПб;desktop;organic
16696;B;1;1712.75;26-35;M;Екатеринбург;desktop;direct
16697;B;1;3849.93;18-25;M;Другие;mobile;organic
16698;B;1;1957.1;26-35;M;Другие;mobile;direct
16699;B;1;3361.61;36-45;F;Другие;mobile;direct
16700;B;1;1617.2;26-35;M;Москва;mobile;paid
16701;B;1;1488.62;18-25;F;Другие;mobile;paid
16702;B;1;3521.56;46+;M;СПб;mobile;paid
16703;B;1;3920.1;26-35;F;Другие;desktop;paid
16704;B;1;2971.83;36-45;M;Москва;desktop;organic
16705;B;1;3624.39;36-45;F;Другие;desktop;direct
16706;B;1;2099.57;18-25;M;СПб;mobile;organic
16707;B;1;3665.43;36-45;F;Другие;desktop;direct
16708;B;1;5591.54;46+;M;Москва;desktop;organic
16709;B;1;3033.82;36-45;F;Другие;desktop;organic
16710;B;1;1633.77;36-45;M;Другие;desktop;paid
16711;B;1;2666.36;46+;F;Другие;desktop;direct
16712;B;1;3024.09;36-45;M;Москва;mobile;organic
16713;B;1;2064.34;36-45;F;Екатеринбург;desktop;organic
16714;B;1;1572.06;26-35;F;Москва;mobile;paid
16715;B;1;3237.25;36-45;M;Москва;mobile;paid
16716;B;1;1687.99;26-35;F;Екатеринбург;desktop;organic
16717;B;1;3080.37;46+;M;Москва;desktop;organic
16718;B;1;4403.29;26-35;M;Москва;mobile;organic
16719;B;1;4538.56;36-45;M;Другие;mobile;organic
16720;B;1;2080.2;26-35;M;Другие;tablet;direct
16721;B;1;1455.9;26-35;M;СПб;mobile;paid
16722;B;1;2893.53;36-45;M;Другие;mobile;direct
16723;B;1;2023.17;36-45;M;Москва;mobile;organic
16724;B;1;1031.46;26-35;M;СПб;desktop;direct
16725;B;1;2166.3;18-25;M;Другие;mobile;organic
16726;B;1;2926.11;26-35;M;Москва;desktop;organic
16727;B;1;1773.73;26-35;M;Москва;mobile;organic
16728;B;1;2299.39;36-45;M;Москва;desktop;paid
16729;B;1;3348.76;18-25;M;Москва;tablet;direct
16730;B;1;2227.81;26-35;M;Другие;mobile;organic
16731;B;1;4940.03;26-35;F;Другие;tablet;organic
16732;B;1;2759.69;26-35;M;Другие;desktop;direct
16733;B;1;2620.35;26-35;M;Другие;mobile;paid
16734;B;1;3319.74;26-35;F;СПб;tablet;organic
16735;B;1;2153.88;18-25;M;Другие;desktop;direct
16736;B;1;3462.94;18-25;F;Екатеринбург;mobile;organic
16737;B;1;3997.6;26-35;F;Другие;mobile;paid
16738;B;1;3214.89;36-45;F;Другие;mobile;direct
16739;B;1;5237.91;26-35;M;Москва;desktop;direct
16740;B;1;2007.68;36-45;M;Другие;desktop;organic
16741;B;1;3826.71;26-35;F;Екатеринбург;mobile;direct
16742;B;1;4096.92;36-45;F;Другие;mobile;organic
16743;B;1;3469.64;36-45;M;Другие;mobile;organic
16744;B;1;1644.41;36-45;F;Москва;desktop;direct
16745;B;1;4211.91;26-35;F;Москва;desktop;organic
16746;B;1;2940.71;26-35;F;СПб;desktop;organic
16747;B;1;1347.48;26-35;F;СПб;mobile;organic
16748;B;1;1567.98;26-35;M;Екатеринбург;desktop;paid
16749;B;1;3768.22;18-25;M;Другие;desktop;paid
16750;B;1;1819.01;18-25;F;Другие;desktop;paid
16751;B;1;2760.48;26-35;F;Москва;desktop;direct
16752;B;1;3460.71;26-35;F;Екатеринбург;desktop;social
16753;B;1;1873.76;36-45;M;СПб;desktop;paid
16754;B;1;6653.15;18-25;F;Москва;mobile;organic
16755;B;1;2848.25;26-35;M;Москва;mobile;direct
16756;B;1;2130.25;26-35;M;Екатеринбург;desktop;direct
16757;B;1;4971.31;26-35;F;Москва;mobile;direct
16758;B;1;1360.34;36-45;M;Другие;mobile;organic
16759;B;1;4273.35;36-45;M;Другие;mobile;paid
16760;B;1;2988.54;26-35;M;Москва;desktop;organic
16761;B;1;841.77;36-45;M;Москва;mobile;paid
16762;B;1;2739.35;46+;F;СПб;desktop;direct
16763;B;1;6449.26;26-35;F;Москва;mobile;organic
16764;B;1;1955.36;26-35;M;Другие;desktop;organic
16765;B;1;2277.51;26-35;M;Москва;desktop;organic
16766;B;1;3016.97;26-35;M;Другие;mobile;organic
16767;B;1;2001.44;18-25;M;Другие;mobile;direct
16768;B;1;1856.99;36-45;F;Екатеринбург;desktop;social
16769;B;1;2853.98;36-45;F;Екатеринбург;mobile;paid
16770;B;1;4789.93;26-35;M;Другие;mobile;paid
16771;B;1;1784.88;36-45;M;СПб;mobile;organic
16772;B;1;5180.47;36-45;M;Другие;desktop;social
16773;B;1;3216.56;36-45;M;Екатеринбург;desktop;direct
16774;B;1;3770.73;36-45;M;Другие;mobile;direct
16775;B;1;2494.71;26-35;M;Екатеринбург;mobile;paid
16776;B;1;675.94;26-35;F;Москва;desktop;organic
16777;B;1;3573.95;26-35;M;Другие;desktop;paid
16778;B;1;4793.62;36-45;F;Другие;mobile;paid
16779;B;1;2209.51;26-35;F;СПб;mobile;direct
16780;B;1;4647.69;18-25;M;Другие;desktop;organic
16781;B;1;1352.65;26-35;F;Екатеринбург;desktop;social
16782;B;1;2102.03;26-35;F;Екатеринбург;mobile;direct
16783;B;1;5224.8;26-35;M;Екатеринбург;desktop;organic
16784;B;1;2826.55;18-25;M;Другие;mobile;social
16785;B;1;1703.32;26-35;F;Екатеринбург;desktop;direct
16786;B;1;4427.52;26-35;M;Екатеринбург;desktop;direct
16787;B;1;1969.57;46+;F;Другие;mobile;direct
16788;B;1;1791.02;18-25;M;СПб;mobile;paid
16789;B;1;5078.52;26-35;F;Екатеринбург;desktop;paid
16790;B;1;1073.98;26-35;F;Москва;mobile;social
16791;B;1;3921.81;18-25;F;Другие;desktop;organic
16792;B;1;1806.4;18-25;F;СПб;desktop;organic
16793;B;1;1823.69;18-25;M;Другие;desktop;paid
16794;B;1;4617.55;26-35;M;СПб;mobile;paid
16795;B;1;5989.2;18-25;F;СПб;mobile;direct
16796;B;1;1790.25;26-35;F;СПб;mobile;direct
16797;B;1;2739.65;18-25;M;Другие;desktop;paid
16798;B;1;3262.12;26-35;M;Москва;mobile;direct
16799;B;1;2203.38;26-35;F;Екатеринбург;mobile;direct
16800;B;1;3892.15;18-25;M;СПб;desktop;organic
16801;B;1;1510.1;26-35;M;Москва;mobile;direct
16802;B;1;2326.72;46+;M;Другие;desktop;paid
16803;B;1;3119.02;26-35;M;Другие;desktop;organic
16804;B;1;5598.3;26-35;F;СПб;desktop;organic
16805;B;1;2779.17;18-25;M;Москва;mobile;direct
16806;B;1;3533.83;26-35;F;Екатеринбург;desktop;paid
16807;B;1;2314.2;46+;F;СПб;mobile;direct
16808;B;1;3035.41;46+;M;Другие;mobile;paid
16809;B;1;716.71;26-35;M;Екатеринбург;mobile;organic
16810;B;1;2663.21;26-35;F;СПб;mobile;organic
16811;B;1;1848.42;18-25;F;Другие;tablet;direct
16812;B;1;2285.18;26-35;M;Москва;mobile;organic
16813;B;1;2886.61;26-35;F;Другие;desktop;paid
16814;B;1;3136.18;18-25;M;Другие;desktop;organic
16815;B;1;4721.48;26-35;M;Другие;mobile;paid
16816;B;1;2001.61;36-45;M;Екатеринбург;mobile;organic
16817;B;1;1939.62;26-35;F;Москва;mobile;direct
16818;B;1;4756.44;36-45;M;Другие;mobile;paid
16819;B;1;5856.81;36-45;F;Другие;mobile;social
16820;B;1;1869.01;26-35;M;Другие;desktop;direct
16821;B;1;2339.27;26-35;F;Другие;desktop;direct
16822;B;1;2123.82;46+;M;Москва;mobile;direct
16823;B;1;5767.72;46+;F;Другие;desktop;paid
16824;B;1;1680.06;26-35;M;СПб;mobile;organic
16825;B;1;1926.33;36-45;F;СПб;mobile;direct
16826;B;1;7000.92;18-25;M;Москва;mobile;organic
16827;B;1;3563.97;36-45;M;Москва;mobile;direct
16828;B;1;5004.72;46+;M;Москва;mobile;organic
16829;B;1;3659.78;36-45;F;Другие;desktop;organic
16830;B;1;1836.28;26-35;F;Москва;desktop;paid
16831;B;1;3239.4;36-45;M;СПб;mobile;paid
16832;B;1;3732.37;46+;M;Екатеринбург;desktop;direct
16833;B;1;3930.94;46+;F;СПб;desktop;paid
16834;B;1;2477.56;26-35;M;Другие;mobile;direct
16835;B;1;5669.68;26-35;M;Другие;desktop;direct
16836;B;1;2963.49;36-45;F;СПб;mobile;direct
16837;B;1;3242.89;26-35;M;Екатеринбург;mobile;paid
16838;B;1;2304.6;36-45;M;Другие;mobile;direct
16839;B;1;9126.68;46+;M;Москва;desktop;social
16840;B;1;4107.11;46+;F;Екатеринбург;tablet;paid
16841;B;1;1534.53;36-45;F;Екатеринбург;desktop;direct
16842;B;1;1825.89;46+;M;Другие;desktop;organic
16843;B;1;5159.06;18-25;F;Москва;mobile;direct
16844;B;1;2185.8;18-25;F;Другие;mobile;direct
16845;B;1;3502.12;18-25;F;Другие;mobile;social
16846;B;1;2300.2;18-25;M;Другие;mobile;direct
16847;B;1;2278.73;18-25;F;Другие;mobile;organic
16848;B;1;1997.56;26-35;F;Другие;mobile;organic
16849;B;1;4536.35;26-35;M;Москва;mobile;direct
16850;B;1;2511.98;18-25;F;Другие;mobile;direct
16851;B;1;1988.68;46+;M;Москва;desktop;organic
16852;B;1;4969.49;18-25;F;Москва;desktop;paid
16853;B;1;3906.88;26-35;M;СПб;mobile;paid
16854;B;1;5780.46;36-45;M;Москва;mobile;direct
16855;B;1;855.02;18-25;F;СПб;desktop;paid
16856;B;0;0.0;26-35;F;Москва;mobile;paid
16857;B;0;0.0;36-45;F;Екатеринбург;mobile;direct
16858;B;0;0.0;36-45;F;Екатеринбург;mobile;organic
16859;B;0;0.0;18-25;F;СПб;desktop;paid
16860;B;0;0.0;18-25;M;Другие;mobile;direct
16861;B;0;0.0;26-35;M;Другие;desktop;organic
16862;B;0;0.0;36-45;M;Москва;desktop;social
16863;B;0;0.0;46+;F;Екатеринбург;mobile;direct
16864;B;0;0.0;26-35;M;Москва;desktop;organic
16865;B;0;0.0;36-45;F;Другие;mobile;social
16866;B;0;0.0;18-25;F;Москва;mobile;paid
16867;B;0;0.0;18-25;F;СПб;mobile;direct
16868;B;0;0.0;36-45;M;Москва;desktop;paid
16869;B;0;0.0;26-35;F;Другие;desktop;direct
16870;B;0;0.0;46+;F;Другие;mobile;paid
16871;B;0;0.0;18-25;F;Другие;tablet;paid
16872;B;0;0.0;46+;M;СПб;mobile;social
16873;B;0;0.0;26-35;M;Другие;mobile;direct
16874;B;0;0.0;36-45;M;Москва;mobile;organic
16875;B;0;0.0;36-45;F;Москва;desktop;organic
16876;B;0;0.0;26-35;M;Москва;mobile;social
16877;B;0;0.0;26-35;F;Другие;desktop;direct
16878;B;0;0.0;18-25;M;Екатеринбург;desktop;organic
16879;B;0;0.0;46+;F;Москва;mobile;organic
16880;B;0;0.0;36-45;F;Екатеринбург;desktop;organic
16881;B;0;0.0;36-45;F;Москва;desktop;organic
16882;B;0;0.0;18-25;M;Другие;mobile;direct
16883;B;0;0.0;26-35;M;Москва;mobile;organic
