transaction_id;user_id;transaction_date;transaction_amount;user_profile
13157;3445;2023-01-19;368,55;Чемпионы
13158;3924;2023-01-19;167,61;Новые
13159;2179;2023-01-19;475,32;Потерянные
13160;4490;2023-01-19;643,95;Новые
13161;101;2023-01-19;941,67;Новые
13162;1084;2023-01-19;846,02;Чемпионы
13163;1668;2023-01-19;172,60;Рискующие
13164;178;2023-01-19;765,39;Потенциальные
13165;3685;2023-01-19;582,10;Лояльные
13166;929;2023-01-19;821,14;Лояльные
13167;2617;2023-01-19;482,07;Новые
13168;1532;2023-01-19;209,66;Чемпионы
13169;802;2023-01-19;86,73;Рискующие
13170;3530;2023-01-20;273,65;Потенциальные
13171;4091;2023-01-20;202,20;Потенциальные
13172;599;2023-01-20;613,98;Рискующие
13173;456;2023-01-20;648,18;Потенциальные
13174;354;2023-01-20;447,47;Потерянные
13175;2113;2023-01-20;460,45;Чемпионы
13176;4180;2023-01-20;867,48;Лояльные
13177;4196;2023-01-20;152,75;Лояльные
13178;3013;2023-01-20;117,42;Рискующие
13179;2286;2023-01-20;81,39;Чемпионы
13180;1294;2023-01-20;481,06;Рискующие
13181;2274;2023-01-20;783,12;Рискующие
13182;1978;2023-01-20;672,95;Рискующие
13183;4460;2023-01-20;97,31;Новые
13184;4345;2023-01-20;509,15;Лояльные
13185;2204;2023-01-20;50,52;Рискующие
13186;2070;2023-01-20;136,07;Лояльные
13187;2870;2023-01-20;217,12;Новые
13188;264;2023-01-20;434,18;Чемпионы
13189;4400;2023-01-20;372,63;Рискующие
13190;4283;2023-01-20;684,15;Потенциальные
13191;3329;2023-01-20;763,18;Лояльные
13192;625;2023-01-20;908,17;Потенциальные
13193;2439;2023-01-20;611,12;Лояльные
13194;4733;2023-01-20;267,10;Потерянные
13195;1104;2023-01-20;515,39;Потенциальные
13196;288;2023-01-20;642,89;Потенциальные
13197;3459;2023-01-20;191,91;Лояльные
13198;3487;2023-01-20;422,52;Лояльные
13199;3800;2023-01-20;326,07;Чемпионы
13200;2674;2023-01-20;649,29;Новые
13201;423;2023-01-20;101,13;Лояльные
13202;1911;2023-01-20;822,57;Потенциальные
13203;3400;2023-01-20;104,67;Новые
13204;1525;2023-01-21;833,52;Рискующие
13205;2502;2023-01-21;147,28;Новые
13206;3854;2023-01-21;776,78;Лояльные
13207;1852;2023-01-21;867,31;Новые
13208;4162;2023-01-21;582,37;Новые
13209;3790;2023-01-21;905,91;Новые
13210;2777;2023-01-21;299,67;Лояльные
13211;4754;2023-01-21;341,94;Лояльные
13212;4380;2023-01-21;382,03;Лояльные
13213;25;2023-01-21;962,83;Потерянные
13214;784;2023-01-21;79,99;Рискующие
13215;2644;2023-01-21;17,85;Лояльные
13216;3655;2023-01-21;61,46;Рискующие
13217;1683;2023-01-21;494,38;Рискующие
13218;258;2023-01-21;228,20;Потерянные
13219;3421;2023-01-21;492,24;Чемпионы
13220;2780;2023-01-21;536,86;Новые
13221;335;2023-01-21;489,70;Новые
13222;3166;2023-01-21;453,82;Потенциальные
13223;2462;2023-01-21;399,24;Потенциальные
13224;4506;2023-01-21;329,82;Потерянные
13225;619;2023-01-21;329,91;Чемпионы
13226;4732;2023-01-21;218,85;Чемпионы
13227;3548;2023-01-21;403,22;Новые
13228;4295;2023-01-21;553,24;Лояльные
13229;2977;2023-01-21;940,13;Потенциальные
13230;4258;2023-01-21;727,87;Потерянные
13231;1259;2023-01-21;911,62;Потерянные
13232;580;2023-01-21;226,29;Лояльные
13233;3356;2023-01-21;255,91;Потенциальные
13234;2106;2023-01-21;310,65;Новые
13235;3866;2023-01-21;967,56;Чемпионы
13236;3608;2023-01-21;532,49;Чемпионы
13237;208;2023-01-21;824,07;Лояльные
13238;4039;2023-01-22;815,53;Потерянные
13239;2372;2023-01-22;886,63;Новые
13240;4503;2023-01-22;213,72;Лояльные
13241;2208;2023-01-22;522,51;Рискующие
13242;695;2023-01-22;596,60;Новые
13243;597;2023-01-22;518,36;Потенциальные
13244;197;2023-01-22;855,46;Новые
13245;1839;2023-01-22;938,01;Потенциальные
13246;1995;2023-01-22;228,99;Чемпионы
13247;2431;2023-01-22;67,30;Лояльные
13248;3866;2023-01-22;738,43;Рискующие
13249;2845;2023-01-22;514,41;Рискующие
13250;1551;2023-01-22;939,37;Чемпионы
13251;1873;2023-01-22;712,23;Чемпионы
13252;3113;2023-01-22;319,26;Потенциальные
13253;1409;2023-01-22;535,93;Рискующие
13254;4636;2023-01-22;899,56;Потенциальные
13255;2749;2023-01-22;849,81;Потенциальные
13256;441;2023-01-22;472,52;Потенциальные
13257;2283;2023-01-22;229,58;Рискующие
13258;3898;2023-01-22;115,29;Рискующие
13259;1048;2023-01-22;179,98;Потенциальные
13260;3451;2023-01-22;447,71;Потерянные
13261;3172;2023-01-22;719,41;Потенциальные
13262;3426;2023-01-22;180,03;Лояльные
13263;484;2023-01-22;685,85;Чемпионы
13264;2890;2023-01-22;311,59;Чемпионы
13265;3378;2023-01-22;629,60;Лояльные
13266;4808;2023-01-22;491,36;Рискующие
13267;1280;2023-01-22;874,22;Рискующие
13268;938;2023-01-22;925,34;Чемпионы
13269;4481;2023-01-22;391,13;Лояльные
13270;4011;2023-01-22;375,78;Новые
13271;4285;2023-01-22;616,78;Лояльные
13272;2715;2023-01-22;300,32;Рискующие
13273;2880;2023-01-23;589,93;Рискующие
13274;212;2023-01-23;417,57;Потерянные
13275;3506;2023-01-23;481,77;Потенциальные
13276;4049;2023-01-23;793,18;Лояльные
13277;682;2023-01-23;119,58;Новые
13278;2165;2023-01-23;157,26;Потенциальные
13279;3293;2023-01-23;123,70;Чемпионы
13280;848;2023-01-23;625,60;Рискующие
13281;3593;2023-01-23;868,96;Чемпионы
13282;2737;2023-01-23;902,98;Потенциальные
13283;46;2023-01-23;527,90;Потенциальные
13284;2623;2023-01-23;651,88;Лояльные
13285;3852;2023-01-23;693,46;Рискующие
13286;2984;2023-01-23;466,38;Потенциальные
13287;1559;2023-01-23;655,79;Потенциальные
13288;337;2023-01-23;360,27;Рискующие
13289;1875;2023-01-23;631,17;Потенциальные
13290;4316;2023-01-23;501,35;Рискующие
13291;3225;2023-01-23;169,27;Потерянные
13292;745;2023-01-23;846,55;Новые
13293;3242;2023-01-23;273,22;Потенциальные
13294;1140;2023-01-23;113,29;Рискующие
13295;2373;2023-01-23;832,46;Рискующие
13296;2434;2023-01-23;866,14;Чемпионы
13297;374;2023-01-23;57,66;Чемпионы
13298;4404;2023-01-23;937,82;Новые
13299;4574;2023-01-23;79,37;Потенциальные
13300;1568;2023-01-23;216,70;Рискующие
13301;2480;2023-01-23;16,24;Потенциальные
13302;1927;2023-01-23;24,49;Новые
13303;2530;2023-01-23;94,09;Новые
13304;4244;2023-01-23;886,56;Новые
13305;4739;2023-01-23;66,54;Потенциальные
13306;249;2023-01-23;747,42;Лояльные
13307;3669;2023-01-24;575,31;Потенциальные
13308;2187;2023-01-24;789,74;Лояльные
13309;2069;2023-01-24;833,99;Чемпионы
13310;1195;2023-01-24;428,15;Потенциальные
13311;4086;2023-01-24;160,76;Рискующие
13312;2343;2023-01-24;11,47;Лояльные
13313;4761;2023-01-24;889,47;Лояльные
13314;1137;2023-01-24;549,00;Рискующие
13315;4701;2023-01-24;518,89;Новые
13316;1159;2023-01-24;743,49;Потерянные
13317;162;2023-01-24;334,48;Чемпионы
13318;312;2023-01-24;993,58;Рискующие
13319;949;2023-01-24;572,42;Потенциальные
13320;2538;2023-01-24;80,38;Лояльные
13321;2196;2023-01-24;181,15;Рискующие
13322;1912;2023-01-24;305,80;Новые
13323;2165;2023-01-24;163,60;Рискующие
13324;3579;2023-01-24;909,18;Новые
13325;2939;2023-01-24;463,38;Новые
13326;4495;2023-01-24;424,44;Рискующие
13327;1244;2023-01-24;756,81;Чемпионы
13328;2606;2023-01-24;826,07;Лояльные
13329;650;2023-01-24;269,61;Потерянные
13330;3369;2023-01-24;56,82;Чемпионы
13331;2181;2023-01-24;150,82;Потенциальные
13332;4790;2023-01-24;861,66;Новые
13333;1202;2023-01-24;422,61;Чемпионы
13334;3754;2023-01-24;231,84;Рискующие
13335;4362;2023-01-24;986,96;Новые
13336;628;2023-01-24;226,09;Потерянные
13337;4482;2023-01-24;805,30;Лояльные
13338;3509;2023-01-24;999,72;Чемпионы
13339;2431;2023-01-24;149,22;Лояльные
13340;2483;2023-01-24;683,48;Потерянные
13341;1668;2023-01-25;835,74;Новые
13342;596;2023-01-25;921,48;Чемпионы
13343;4443;2023-01-25;302,59;Новые
13344;897;2023-01-25;88,09;Потерянные
13345;2979;2023-01-25;48,00;Новые
13346;1265;2023-01-25;364,24;Новые
13347;4167;2023-01-25;160,91;Лояльные
13348;4320;2023-01-25;369,91;Потерянные
13349;4347;2023-01-25;898,75;Лояльные
13350;4285;2023-01-25;240,29;Потерянные
13351;992;2023-01-25;587,03;Лояльные
13352;4212;2023-01-25;977,49;Лояльные
13353;3859;2023-01-25;386,01;Потенциальные
13354;3396;2023-01-25;222,12;Потенциальные
13355;1853;2023-01-25;947,19;Новые
13356;3398;2023-01-25;584,55;Рискующие
13357;3513;2023-01-25;64,11;Потенциальные
13358;2318;2023-01-25;137,91;Чемпионы
13359;4461;2023-01-25;585,06;Рискующие
13360;3380;2023-01-25;488,53;Рискующие
13361;4370;2023-01-25;453,59;Потерянные
13362;534;2023-01-25;551,70;Потерянные
13363;3957;2023-01-25;369,58;Рискующие
13364;324;2023-01-25;835,36;Новые
13365;1813;2023-01-25;946,68;Чемпионы
13366;633;2023-01-25;321,78;Потенциальные
13367;4057;2023-01-25;681,86;Новые
13368;3083;2023-01-25;385,28;Потерянные
13369;1209;2023-01-25;165,15;Чемпионы
13370;768;2023-01-25;217,57;Чемпионы
13371;4605;2023-01-25;249,66;Лояльные
13372;1548;2023-01-25;497,56;Чемпионы
13373;1107;2023-01-25;269,48;Потерянные
13374;1932;2023-01-25;519,53;Новые
13375;3937;2023-01-26;10,11;Потенциальные
13376;3456;2023-01-26;319,05;Рискующие
13377;1308;2023-01-26;396,32;Новые
13378;1739;2023-01-26;626,35;Чемпионы
13379;4448;2023-01-26;57,00;Новые
13380;1933;2023-01-26;923,79;Новые
13381;3813;2023-01-26;317,50;Рискующие
13382;264;2023-01-26;499,99;Потенциальные
13383;1576;2023-01-26;698,08;Лояльные
13384;4045;2023-01-26;374,87;Лояльные
13385;4436;2023-01-26;633,58;Лояльные
13386;4564;2023-01-26;498,50;Потерянные
13387;2287;2023-01-26;479,60;Рискующие
13388;4596;2023-01-26;191,86;Чемпионы
13389;4608;2023-01-26;398,50;Рискующие
13390;4160;2023-01-26;214,88;Рискующие
13391;741;2023-01-26;792,91;Новые
13392;2030;2023-01-26;141,34;Рискующие
13393;3174;2023-01-26;52,10;Новые
13394;2180;2023-01-26;399,42;Новые
13395;2836;2023-01-26;25,49;Лояльные
13396;1688;2023-01-26;364,18;Чемпионы
13397;4258;2023-01-26;782,65;Потерянные
13398;566;2023-01-26;801,31;Лояльные
13399;2089;2023-01-26;385,64;Чемпионы
13400;2882;2023-01-26;624,10;Лояльные
13401;1245;2023-01-26;624,46;Рискующие
13402;622;2023-01-26;439,30;Потерянные
13403;462;2023-01-26;544,83;Потенциальные
13404;3993;2023-01-26;627,53;Лояльные
13405;735;2023-01-26;446,25;Потенциальные
13406;2333;2023-01-26;946,14;Потерянные
13407;4806;2023-01-26;866,13;Потерянные
13408;4807;2023-01-26;705,09;Потерянные
13409;3388;2023-01-26;569,30;Чемпионы
13410;1233;2023-01-27;694,51;Лояльные
13411;3806;2023-01-27;831,75;Чемпионы
13412;4414;2023-01-27;125,26;Лояльные
13413;3806;2023-01-27;119,75;Потенциальные
13414;3168;2023-01-27;384,40;Лояльные
13415;1214;2023-01-27;944,22;Лояльные
13416;3565;2023-01-27;144,84;Новые
13417;3095;2023-01-27;517,63;Рискующие
13418;3054;2023-01-27;233,37;Лояльные
13419;2086;2023-01-27;162,03;Новые
13420;1879;2023-01-27;877,58;Рискующие
13421;387;2023-01-27;696,54;Потенциальные
13422;606;2023-01-27;648,17;Новые
13423;2468;2023-01-27;575,90;Потерянные
13424;2506;2023-01-27;722,15;Новые
13425;2420;2023-01-27;764,67;Лояльные
13426;2385;2023-01-27;376,60;Потенциальные
13427;2898;2023-01-27;399,14;Рискующие
13428;3415;2023-01-27;204,76;Потенциальные
13429;117;2023-01-27;864,14;Потенциальные
13430;3395;2023-01-27;143,35;Чемпионы
13431;4096;2023-01-27;553,40;Потерянные
13432;3368;2023-01-27;39,53;Потенциальные
13433;2090;2023-01-27;513,61;Потерянные
13434;574;2023-01-27;860,24;Потерянные
13435;4333;2023-01-27;927,83;Рискующие
13436;4276;2023-01-27;845,03;Лояльные
13437;4156;2023-01-27;766,08;Рискующие
13438;3059;2023-01-27;166,93;Рискующие
13439;4560;2023-01-27;601,34;Рискующие
13440;2788;2023-01-27;130,86;Чемпионы
13441;1490;2023-01-27;89,94;Потенциальные
13442;709;2023-01-27;20,91;Потерянные
13443;2291;2023-01-27;232,54;Рискующие
13444;4581;2023-01-28;745,08;Потерянные
13445;1824;2023-01-28;485,42;Новые
13446;2358;2023-01-28;174,02;Потенциальные
13447;2620;2023-01-28;255,71;Новые
13448;4011;2023-01-28;273,94;Рискующие
13449;4334;2023-01-28;824,32;Потерянные
13450;2087;2023-01-28;286,57;Лояльные
13451;77;2023-01-28;219,77;Чемпионы
13452;2626;2023-01-28;429,94;Чемпионы
13453;4115;2023-01-28;885,35;Новые
13454;1086;2023-01-28;749,30;Чемпионы
13455;2387;2023-01-28;672,43;Рискующие
13456;970;2023-01-28;920,10;Потерянные
13457;3016;2023-01-28;799,17;Новые
13458;3770;2023-01-28;343,11;Рискующие
13459;2746;2023-01-28;64,52;Рискующие
13460;3429;2023-01-28;105,43;Новые
13461;141;2023-01-28;387,29;Лояльные
13462;2680;2023-01-28;362,03;Новые
13463;994;2023-01-28;844,21;Рискующие
13464;4258;2023-01-28;981,99;Рискующие
13465;2674;2023-01-28;958,07;Лояльные
13466;4329;2023-01-28;660,84;Новые
13467;4234;2023-01-28;410,35;Потенциальные
13468;1705;2023-01-28;376,80;Потерянные
13469;4344;2023-01-28;33,97;Лояльные
13470;3278;2023-01-28;870,58;Потенциальные
13471;2497;2023-01-28;903,18;Новые
13472;2063;2023-01-28;212,19;Лояльные
13473;573;2023-01-28;358,40;Чемпионы
13474;70;2023-01-28;622,89;Новые
13475;3978;2023-01-28;301,51;Новые
13476;234;2023-01-28;360,14;Лояльные
13477;3016;2023-01-28;466,20;Новые
13478;4216;2023-01-29;369,75;Новые
13479;193;2023-01-29;117,53;Потерянные
13480;4556;2023-01-29;730,51;Рискующие
13481;2105;2023-01-29;168,05;Рискующие
13482;4572;2023-01-29;858,50;Потерянные
13483;3500;2023-01-29;331,28;Потенциальные
13484;4144;2023-01-29;263,13;Новые
13485;129;2023-01-29;713,33;Чемпионы
13486;1894;2023-01-29;774,75;Новые
13487;3155;2023-01-29;318,55;Новые
13488;4525;2023-01-29;902,83;Потерянные
13489;2379;2023-01-29;667,52;Чемпионы
13490;2605;2023-01-29;137,14;Лояльные
13491;766;2023-01-29;153,16;Лояльные
13492;3682;2023-01-29;232,91;Рискующие
13493;180;2023-01-29;784,60;Лояльные
13494;3279;2023-01-29;936,19;Новые
13495;1405;2023-01-29;775,83;Чемпионы
13496;901;2023-01-29;34,41;Новые
13497;539;2023-01-29;156,85;Потенциальные
13498;3687;2023-01-29;535,04;Чемпионы
13499;3922;2023-01-29;581,10;Потерянные
13500;1252;2023-01-29;840,09;Лояльные
13501;620;2023-01-29;367,71;Потерянные
13502;1705;2023-01-29;862,72;Рискующие
13503;323;2023-01-29;167,81;Потерянные
13504;1750;2023-01-29;202,25;Потенциальные
13505;2875;2023-01-29;293,39;Потерянные
13506;3643;2023-01-29;252,42;Новые
13507;1432;2023-01-29;785,34;Новые
13508;261;2023-01-29;347,11;Новые
13509;4250;2023-01-29;121,10;Потерянные
13510;4656;2023-01-29;522,52;Потенциальные
13511;288;2023-01-29;135,29;Потенциальные
13512;4335;2023-01-29;825,31;Потерянные
13513;761;2023-01-30;339,04;Чемпионы
13514;1382;2023-01-30;499,36;Новые
13515;296;2023-01-30;884,98;Рискующие
13516;403;2023-01-30;407,42;Лояльные
13517;4483;2023-01-30;105,34;Потенциальные
13518;111;2023-01-30;866,69;Лояльные
13519;272;2023-01-30;145,98;Чемпионы
13520;2163;2023-01-30;754,27;Рискующие
13521;3260;2023-01-30;446,81;Потенциальные
13522;395;2023-01-30;772,64;Потерянные
13523;33;2023-01-30;112,37;Чемпионы
13524;3912;2023-01-30;745,56;Лояльные
13525;3976;2023-01-30;612,00;Чемпионы
13526;1936;2023-01-30;232,77;Рискующие
13527;2163;2023-01-30;439,57;Новые
13528;445;2023-01-30;860,42;Лояльные
13529;2586;2023-01-30;543,56;Новые
13530;1552;2023-01-30;142,13;Чемпионы
13531;1646;2023-01-30;758,21;Потерянные
13532;3175;2023-01-30;132,52;Рискующие
13533;2564;2023-01-30;358,51;Новые
13534;3037;2023-01-30;113,82;Новые
13535;3189;2023-01-30;402,40;Рискующие
13536;884;2023-01-30;857,90;Лояльные
13537;480;2023-01-30;780,38;Чемпионы
13538;3889;2023-01-30;910,79;Потерянные
13539;2130;2023-01-30;544,55;Новые
13540;1074;2023-01-30;658,85;Чемпионы
13541;1723;2023-01-30;636,01;Потенциальные
13542;4290;2023-01-30;59,32;Потенциальные
13543;602;2023-01-30;610,11;Новые
13544;1507;2023-01-30;476,32;Лояльные
13545;903;2023-01-30;366,80;Потенциальные
13546;4652;2023-01-30;167,57;Лояльные
13547;660;2023-01-31;133,95;Рискующие
13548;2202;2023-01-31;512,13;Потенциальные
13549;1854;2023-01-31;175,53;Лояльные
13550;4602;2023-01-31;751,75;Потенциальные
13551;4278;2023-01-31;774,95;Новые
13552;3451;2023-01-31;295,37;Потерянные
13553;2563;2023-01-31;621,22;Чемпионы
13554;3797;2023-01-31;71,81;Новые
13555;382;2023-01-31;908,26;Лояльные
13556;607;2023-01-31;630,13;Потерянные
13557;1416;2023-01-31;361,59;Потенциальные
13558;225;2023-01-31;556,32;Рискующие
13559;4033;2023-01-31;356,15;Рискующие
13560;1150;2023-01-31;90,17;Чемпионы
13561;4522;2023-01-31;269,59;Новые
13562;4372;2023-01-31;20,26;Лояльные
13563;1235;2023-01-31;774,80;Потерянные
13564;705;2023-01-31;966,95;Рискующие
13565;4095;2023-01-31;313,15;Новые
13566;1888;2023-01-31;719,95;Новые
13567;2914;2023-01-31;528,33;Потерянные
13568;1727;2023-01-31;31,04;Рискующие
13569;4087;2023-01-31;974,76;Рискующие
13570;2360;2023-01-31;962,86;Рискующие
13571;763;2023-01-31;890,82;Новые
13572;3443;2023-01-31;321,81;Новые
13573;4456;2023-01-31;142,58;Чемпионы
13574;1672;2023-01-31;321,62;Потенциальные
13575;3946;2023-01-31;739,58;Потерянные
13576;659;2023-01-31;483,14;Потерянные
13577;2313;2023-01-31;917,78;Потенциальные
13578;546;2023-01-31;29,28;Новые
13579;3167;2023-01-31;961,92;Лояльные
13580;3350;2023-01-31;958,45;Потенциальные
13581;4587;2023-02-01;786,50;Лояльные
13582;1711;2023-02-01;512,21;Новые
13583;1283;2023-02-01;364,66;Потенциальные
13584;35;2023-02-01;956,02;Потерянные
13585;4341;2023-02-01;692,20;Потерянные
13586;2026;2023-02-01;766,75;Потерянные
13587;152;2023-02-01;810,16;Потенциальные
13588;3850;2023-02-01;861,89;Потенциальные
13589;4245;2023-02-01;506,44;Новые
13590;3642;2023-02-01;956,92;Чемпионы
13591;196;2023-02-01;302,15;Новые
13592;2450;2023-02-01;792,81;Новые
13593;1231;2023-02-01;135,78;Новые
13594;2087;2023-02-01;374,68;Новые
13595;1016;2023-02-01;449,71;Лояльные
13596;3165;2023-02-01;558,53;Чемпионы
13597;398;2023-02-01;84,67;Рискующие
13598;1211;2023-02-01;401,56;Новые
13599;3055;2023-02-01;318,72;Потерянные
13600;2385;2023-02-01;467,30;Рискующие
13601;1759;2023-02-01;732,57;Лояльные
13602;3059;2023-02-01;159,78;Лояльные
13603;3120;2023-02-01;685,69;Потенциальные
13604;1711;2023-02-01;363,42;Потенциальные
13605;4484;2023-02-01;313,34;Чемпионы
13606;3308;2023-02-01;408,24;Потенциальные
13607;2035;2023-02-01;857,43;Чемпионы
13608;1885;2023-02-01;76,66;Рискующие
13609;4566;2023-02-01;578,72;Чемпионы
13610;1171;2023-02-01;737,49;Потерянные
13611;2708;2023-02-01;627,94;Рискующие
13612;190;2023-02-01;540,03;Чемпионы
13613;4426;2023-02-01;625,94;Потенциальные
13614;2207;2023-02-01;360,58;Потенциальные
13615;2214;2023-02-02;430,50;Лояльные
13616;2498;2023-02-02;394,12;Потенциальные
13617;2885;2023-02-02;584,20;Чемпионы
13618;1577;2023-02-02;885,85;Потерянные
13619;3281;2023-02-02;478,00;Потенциальные
13620;2791;2023-02-02;411,09;Новые
13621;837;2023-02-02;680,83;Потенциальные
13622;2156;2023-02-02;206,18;Рискующие
13623;2819;2023-02-02;893,42;Рискующие
13624;3366;2023-02-02;759,34;Лояльные
13625;3157;2023-02-02;356,31;Чемпионы
13626;4344;2023-02-02;216,27;Рискующие
13627;550;2023-02-02;643,18;Рискующие
13628;612;2023-02-02;959,59;Потерянные
13629;2089;2023-02-02;875,81;Лояльные
13630;2054;2023-02-02;86,45;Лояльные
13631;1506;2023-02-02;284,93;Потенциальные
13632;4145;2023-02-02;690,47;Рискующие
13633;1210;2023-02-02;547,28;Лояльные
13634;3599;2023-02-02;202,72;Рискующие
13635;1059;2023-02-02;867,40;Рискующие
13636;4552;2023-02-02;966,06;Лояльные
13637;4651;2023-02-02;394,01;Потерянные
13638;812;2023-02-02;597,72;Чемпионы
13639;1419;2023-02-02;360,60;Чемпионы
13640;320;2023-02-02;214,52;Новые
13641;2209;2023-02-02;899,16;Чемпионы
13642;4073;2023-02-02;427,38;Рискующие
13643;4088;2023-02-02;37,21;Рискующие
13644;3288;2023-02-02;329,75;Потерянные
13645;1626;2023-02-02;402,31;Потерянные
13646;705;2023-02-02;178,16;Рискующие
13647;3751;2023-02-02;737,83;Чемпионы
13648;2531;2023-02-02;185,22;Новые
13649;4684;2023-02-02;868,34;Потенциальные
13650;692;2023-02-03;611,21;Потерянные
13651;3078;2023-02-03;794,27;Рискующие
13652;2595;2023-02-03;684,46;Новые
13653;4586;2023-02-03;765,20;Лояльные
13654;3939;2023-02-03;422,99;Чемпионы
13655;1538;2023-02-03;597,33;Потерянные
13656;4616;2023-02-03;387,71;Потенциальные
13657;303;2023-02-03;722,75;Потерянные
13658;2420;2023-02-03;317,45;Потерянные
13659;3359;2023-02-03;341,46;Лояльные
13660;4192;2023-02-03;829,50;Потерянные
13661;4157;2023-02-03;188,35;Новые
13662;1025;2023-02-03;405,02;Потерянные
13663;4333;2023-02-03;577,52;Лояльные
13664;1280;2023-02-03;142,17;Лояльные
13665;4546;2023-02-03;616,65;Рискующие
13666;998;2023-02-03;380,07;Рискующие
13667;4568;2023-02-03;222,08;Чемпионы
13668;4019;2023-02-03;66,50;Потенциальные
13669;1742;2023-02-03;567,66;Лояльные
13670;1576;2023-02-03;971,65;Новые
13671;3929;2023-02-03;775,49;Лояльные
13672;3857;2023-02-03;402,21;Лояльные
13673;804;2023-02-03;197,72;Потерянные
13674;1289;2023-02-03;753,21;Чемпионы
13675;3201;2023-02-03;865,08;Потерянные
13676;2120;2023-02-03;351,70;Рискующие
13677;219;2023-02-03;71,56;Рискующие
13678;3625;2023-02-03;623,04;Чемпионы
13679;4013;2023-02-03;100,78;Рискующие
13680;3186;2023-02-03;181,83;Лояльные
13681;9;2023-02-03;14,35;Рискующие
13682;4326;2023-02-03;268,29;Потерянные
13683;956;2023-02-03;764,18;Чемпионы
13684;1832;2023-02-04;822,52;Чемпионы
13685;69;2023-02-04;948,66;Потерянные
13686;1960;2023-02-04;824,56;Лояльные
13687;4329;2023-02-04;219,17;Рискующие
13688;3027;2023-02-04;528,26;Лояльные
13689;1144;2023-02-04;590,98;Новые
13690;2480;2023-02-04;136,23;Потерянные
13691;1017;2023-02-04;441,09;Чемпионы
13692;3800;2023-02-04;312,27;Потенциальные
13693;3585;2023-02-04;755,31;Потерянные
13694;1731;2023-02-04;88,89;Потенциальные
13695;4184;2023-02-04;283,08;Чемпионы
13696;2905;2023-02-04;112,65;Потенциальные
13697;871;2023-02-04;468,41;Лояльные
13698;1998;2023-02-04;196,99;Новые
13699;88;2023-02-04;113,92;Рискующие
13700;3715;2023-02-04;661,85;Новые
13701;1812;2023-02-04;846,67;Потерянные
13702;1336;2023-02-04;209,49;Потерянные
13703;1134;2023-02-04;130,94;Потенциальные
13704;4457;2023-02-04;663,74;Потерянные
13705;1940;2023-02-04;52,84;Потенциальные
13706;3080;2023-02-04;245,95;Рискующие
13707;2068;2023-02-04;311,92;Потенциальные
13708;1745;2023-02-04;920,39;Рискующие
13709;4491;2023-02-04;357,57;Потенциальные
13710;360;2023-02-04;537,22;Рискующие
13711;4719;2023-02-04;775,27;Лояльные
13712;1686;2023-02-04;846,76;Рискующие
13713;3374;2023-02-04;104,61;Чемпионы
13714;2606;2023-02-04;756,63;Новые
13715;99;2023-02-04;756,19;Новые
13716;4185;2023-02-04;879,51;Чемпионы
13717;4181;2023-02-04;767,96;Лояльные
13718;1359;2023-02-05;138,04;Лояльные
13719;3737;2023-02-05;307,75;Потенциальные
13720;4558;2023-02-05;429,15;Лояльные
13721;1800;2023-02-05;122,11;Потенциальные
13722;1913;2023-02-05;129,52;Потерянные
13723;574;2023-02-05;790,68;Потерянные
13724;1089;2023-02-05;178,60;Потенциальные
13725;2130;2023-02-05;906,04;Рискующие
13726;834;2023-02-05;220,42;Потенциальные
13727;756;2023-02-05;495,93;Лояльные
13728;3808;2023-02-05;219,55;Лояльные
13729;4294;2023-02-05;941,73;Потенциальные
13730;4692;2023-02-05;546,74;Потерянные
13731;2246;2023-02-05;564,00;Рискующие
13732;1617;2023-02-05;872,46;Чемпионы
13733;4448;2023-02-05;158,20;Потенциальные
13734;495;2023-02-05;95,94;Потерянные
13735;520;2023-02-05;974,84;Рискующие
13736;3150;2023-02-05;919,34;Новые
13737;2167;2023-02-05;260,20;Лояльные
13738;1894;2023-02-05;596,25;Чемпионы
13739;1716;2023-02-05;696,53;Чемпионы
13740;1627;2023-02-05;927,44;Чемпионы
13741;3905;2023-02-05;218,11;Новые
13742;4350;2023-02-05;790,28;Лояльные
13743;4591;2023-02-05;186,79;Чемпионы
13744;521;2023-02-05;563,84;Лояльные
13745;1607;2023-02-05;208,45;Лояльные
13746;672;2023-02-05;304,76;Новые
13747;603;2023-02-05;536,44;Потерянные
13748;4118;2023-02-05;326,31;Новые
13749;320;2023-02-05;997,18;Потерянные
13750;4586;2023-02-05;648,17;Новые
13751;4247;2023-02-05;837,99;Новые
13752;4670;2023-02-05;204,81;Новые
13753;279;2023-02-06;138,92;Потенциальные
13754;2565;2023-02-06;287,44;Потерянные
13755;127;2023-02-06;816,32;Потенциальные
13756;2688;2023-02-06;206,44;Рискующие
13757;3278;2023-02-06;253,16;Лояльные
13758;1101;2023-02-06;745,68;Потерянные
13759;1736;2023-02-06;802,90;Рискующие
13760;1036;2023-02-06;551,99;Лояльные
13761;4653;2023-02-06;152,73;Лояльные
13762;2942;2023-02-06;836,39;Чемпионы
13763;2136;2023-02-06;586,29;Лояльные
13764;3952;2023-02-06;932,87;Новые
13765;4507;2023-02-06;214,45;Потерянные
13766;1876;2023-02-06;154,70;Новые
13767;2531;2023-02-06;233,47;Потерянные
13768;791;2023-02-06;198,27;Чемпионы
13769;3674;2023-02-06;807,49;Потенциальные
13770;4801;2023-02-06;104,28;Потенциальные
